GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,NO2_mean,O3_max,PM25_RH35_GCC_mean
MKD,Macedonia,MKD.20_1,Demir Kapija,,,Opština,Municipality,,MK.DK,1.9738377332687378,71.59544372558594,22.93754005432129
MKD,Macedonia,MKD.21_1,Dolneni,,,Opština,Municipality,,MK.DE,3.3298277854919434,77.29977416992188,19.2669677734375
MKD,Macedonia,MKD.22_1,Drugovo,,,Opština,Municipality,,MK.DR,1.6814255714416504,74.85504913330078,13.572793960571289
MKD,Macedonia,MKD.23_1,Gazi Baba,,,Opština,Municipality,,MK.GB,5.2032999992370605,74.50580596923828,32.08760452270508
MKD,Macedonia,MKD.24_1,Gevgelija,Djevdjelija,,Opština,Municipality,,MK.GV,2.4042372703552246,72.64315795898438,20.230022430419922
MKD,Macedonia,MKD.25_1,Gjorče Petrov,Gjorce Petrov,,Opština,Municipality,,MK.GP,4.01675271987915,73.6908950805664,26.082395553588867
MKD,Macedonia,MKD.26_1,Gostivar,Kostovo,,Opština,Municipality,,MK.GT,1.2998807430267334,72.75957489013672,12.698769569396973
MKD,Macedonia,MKD.27_1,Gradsko,,,Opština,Municipality,,MK.GR,2.355294942855835,75.786376953125,26.543983459472656
MKD,Macedonia,MKD.28_1,Ilinden,,,Opština,Municipality,,MK.IL,4.120917320251465,74.50580596923828,30.933307647705078
MKD,Macedonia,MKD.29_1,Jegunovtse,,,Opština,Municipality,,MK.JG,2.9029483795166016,74.27298736572266,23.821491241455078
MKD,Macedonia,MKD.30_1,Karbinci,,,Opština,Municipality,,MK.KB,1.8380389213562012,72.41033172607422,21.82111358642578
MKD,Macedonia,MKD.31_1,Karpoš,,,Opština,Municipality,,MK.KX,4.6100263595581055,74.50580596923828,29.084999084472656
MKD,Macedonia,MKD.32_1,Kavadartsi,,,Opština,Municipality,,MK.AV,1.8197320302327473,75.08788299560547,23.234634399414062
MKD,Macedonia,MKD.33_1,Kičevo,Kicevo,,Opština,Municipality,,MK.KH,1.94325590133667,72.75957489013672,13.224324226379395
MKD,Macedonia,MKD.34_1,Kisela Voda,,,Opština,Municipality,,MK.VD,5.2032999992370605,74.50580596923828,32.08760452270508
MKD,Macedonia,MKD.35_1,Kočani,Kocani,,Opština,Municipality,,MK.OC,1.4602383375167847,71.82825469970703,19.99190330505371
MKD,Macedonia,MKD.36_1,Konče,Konce,,Opština,Municipality,,MK.KN,2.3696951866149902,71.1297836303711,21.381877899169922
MKD,Macedonia,MKD.37_1,Kratovo,,,Opština,Municipality,,MK.KY,1.336509068806966,73.6908950805664,22.71173604329427
MKD,Macedonia,MKD.38_1,Kriva Palanka,,,Opština,Municipality,,MK.KZ,1.282303237915039,73.45806884765625,21.40167236328125
MKD,Macedonia,MKD.39_1,Krivogaštani,,,Opština,Municipality,,MK.KG,3.7767461140950522,77.29977416992188,17.630574544270832
MKD,Macedonia,MKD.40_1,Kruševo,,,Opština,Municipality,,MK.KS,2.9474329948425293,74.85504913330078,16.09248924255371
MKD,Macedonia,MKD.41_1,Kumanovo,,,Opština,Municipality,,MK.UM,2.9441497325897217,75.43712615966797,28.487016677856445
MKD,Macedonia,MKD.42_1,Lake Ohrid,,,Water body,Water body,,,0.8439702987670898,74.73863983154297,11.013387680053711
MKD,Macedonia,MKD.43_1,Lipkovo,,,Opština,Municipality,,MK.LI,3.190793514251709,75.55354309082031,29.855182647705078
MKD,Macedonia,MKD.44_1,Lozovo,,,Opština,Municipality,,MK.LO,2.4421613216400146,75.786376953125,27.779659271240234
MKD,Macedonia,MKD.45_1,Makedonska Kamenica,,,Opština,Municipality,,MK.MK,1.5788833300272624,69.7328109741211,20.986043294270832
MKD,Macedonia,MKD.46_1,Makedonski Brod,Makedonska Brod,,Opština,Municipality,,MK.MD,1.9742639859517415,76.95053100585938,19.934502919514973
MKD,Macedonia,MKD.47_1,Mavrovo and Rostuša,Mavrovo and Rostusa,,Opština,Municipality,,MK.MR,1.1417447090148927,72.75957489013672,12.037213897705078
MKD,Macedonia,MKD.48_1,Mogila,,,Opština,Municipality,,MK.MG,5.047976493835449,77.29977416992188,17.722370147705078
MKD,Macedonia,MKD.49_1,Negotino,,,Opština,Municipality,,MK.NG,2.029184341430664,72.41033172607422,23.404270935058594
MKD,Macedonia,MKD.50_1,Novatsi,,,Opština,Municipality,,MK.NV,3.246400515238444,77.29977416992188,21.144678751627605
MKD,Macedonia,MKD.51_1,Novo Selo,,,Opština,Municipality,,MK.NS,2.2146499156951904,72.52674865722656,18.584514617919922
MKD,Macedonia,MKD.52_1,Ohrid,Ochrida|Okhrida,,Opština,Municipality,,MK.OD,1.3415160179138184,74.73863983154297,11.1800537109375
MKD,Macedonia,MKD.53_1,Oslomej,,,Opština,Municipality,,MK.OS,1.6422605514526367,72.75957489013672,13.450886726379395
MKD,Macedonia,MKD.54_1,Pehčevo,Phecevo,,Opština,Municipality,,MK.PH,1.6633305549621582,68.9178695678711,19.827190399169922
MKD,Macedonia,MKD.55_1,Petrovec,,,Opština,Municipality,,MK.PE,3.6251955032348633,75.786376953125,30.718246459960938
MKD,Macedonia,MKD.56_1,Plasnica,,,Opština,Municipality,,MK.PN,2.0011982917785645,74.85504913330078,15.732137680053711
MKD,Macedonia,MKD.57_1,Prilep,,,Opština,Municipality,,MK.PP,2.549720525741577,77.29977416992188,21.67671775817871
MKD,Macedonia,MKD.58_1,Probištip,Probistip,,Opština,Municipality,,MK.PT,1.7028034925460815,73.6908950805664,22.542682647705078
MKD,Macedonia,MKD.59_1,Radoviš,Radovis,,Opština,Municipality,,MK.RV,1.9489139556884765,71.1297836303711,20.489950561523436
MKD,Macedonia,MKD.60_1,Rankovce,,,Opština,Municipality,,MK.RN,1.2443517446517944,73.6908950805664,22.4417724609375
MKD,Macedonia,MKD.61_1,Resen,,,Opština,Municipality,,MK.RE,2.276222070058187,73.10882568359375,12.13100814819336
MKD,Macedonia,MKD.62_1,Rosoman,,,Opština,Municipality,,MK.RM,2.2684288024902344,75.08788299560547,25.308307647705078
MKD,Macedonia,MKD.63_1,Saraj,,,Opština,Municipality,,MK.AJ,4.01675271987915,73.6908950805664,26.082395553588867
MKD,Macedonia,MKD.64_1,Sopište,Sopiste,,Opština,Municipality,,MK.SS,3.433225631713867,75.43712615966797,27.114784240722656
MKD,Macedonia,MKD.65_1,Star Dojran,Dojran,,Opština,Municipality,,MK.SD,2.362921714782715,72.64315795898438,18.844768524169922
MKD,Macedonia,MKD.66_1,Staro Nagoričane,Staro Nagoricane,,Opština,Municipality,,MK.NA,1.9454586505889893,75.43712615966797,26.513059616088867
MKD,Macedonia,MKD.67_1,Štip,Ishtip|Istib ete,,Opština,Municipality,,MK.ST,2.0772283554077147,72.41033172607422,22.5128662109375
MKD,Macedonia,MKD.68_1,Struga,,,Opština,Municipality,,MK.UG,1.0476198196411133,75.08788299560547,11.297077178955078
MKD,Macedonia,MKD.69_1,Strumitsa,,,Opština,Municipality,,MK.RU,2.304941177368164,72.64315795898438,19.29268455505371
MKD,Macedonia,MKD.70_1,Studeničani,Studenicani,,Opština,Municipality,,MK.SU,3.433225631713867,75.43712615966797,27.114784240722656
MKD,Macedonia,MKD.71_1,Šuto Orizari,Šutka| Shutka,,Opština,Municipality,,MK.SO,5.2032999992370605,74.50580596923828,32.08760452270508
MKD,Macedonia,MKD.72_1,Sveti Nikole,,,Opština,Municipality,,MK.SL,2.387151002883911,75.786376953125,27.333370208740234
MKD,Macedonia,MKD.73_1,Tearce,,,Opština,Municipality,,MK.TR,2.933076858520508,73.6908950805664,22.589558919270832
MKD,Macedonia,MKD.74_1,Tetovo,,,Opština,Municipality,,MK.ET,1.7066829204559326,72.64317321777344,16.46683692932129
MKD,Macedonia,MKD.75_1,Valandovo,,,Opština,Municipality,,MK.VA,2.242119789123535,72.64315795898438,20.339950561523438
MKD,Macedonia,MKD.76_1,Vasilevo,,,Opština,Municipality,,MK.VL,1.9348621368408203,70.66410064697266,19.552776336669922
MKD,Macedonia,MKD.77_1,Veles,,,Opština,Municipality,,MK.VE,2.5502207279205322,75.786376953125,28.680376052856445
MKD,Macedonia,MKD.78_1,Vevčani,Vevcani,,Opština,Municipality,,MK.VV,1.161118745803833,75.08788299560547,11.322305679321289
MKD,Macedonia,MKD.79_1,Vinitsa,,,Opština,Municipality,,MK.NI,1.5811207294464111,69.61636352539062,20.069704055786133
MKD,Macedonia,MKD.80_1,Vraneštica,,,Opština,Municipality,,MK.VC,2.0011982917785645,74.85504913330078,15.732137680053711
MKD,Macedonia,MKD.81_1,Vrapčište,,,Opština,Municipality,,MK.VH,1.4531162977218628,72.64317321777344,14.597533226013184
MKD,Macedonia,MKD.82_1,Zajas,,,Opština,Municipality,,MK.ZA,1.4498194456100464,72.75957489013672,12.536498069763184
MKD,Macedonia,MKD.83_1,Zelenikovo,,,Opština,Municipality,,MK.ZK,3.336160898208618,75.786376953125,30.234739303588867
MKD,Macedonia,MKD.84_1,Želino,,,Opština,Municipality,,MK.ZE,2.3949196338653564,73.6908950805664,19.70707130432129
MKD,Macedonia,MKD.85_1,Zrnovci,,,Opština,Municipality,,MK.ZR,1.6317729949951172,70.43126678466797,20.0960693359375
MLI,Mali,MLI.1_1,Bamako,,,District,District,,ML.BA,0.38019895553588867,43.07368087768555,9.376668930053711
MLI,Mali,MLI.2_1,Gao,,,Région,Region,,ML.GA,0.36119651794433594,44.237823486328125,31.297769036091548
MLI,Mali,MLI.3_1,Kayes,,,Région,Region,,ML.KY,0.17410339727634336,41.5020637512207,12.925370379192072
MLI,Mali,MLI.4_1,Kidal,,,Région,Region,,ML.KD,0.22358451905797738,54.48237228393555,49.539622822745905
MLI,Mali,MLI.5_1,Koulikoro,,,Région,Region,,ML.KK,0.3873889046426145,43.53934097290039,11.583891874514752
MLI,Mali,MLI.6_1,Mopti,,,Région,Region,,ML.MO,1.1455250301876583,53.66746520996094,23.38897540118243
MLI,Mali,MLI.7_1,Ségou,Segou,,Région,Region,,ML.SG,0.7204834647800611,43.77217102050781,12.966987941576088
MLI,Mali,MLI.8_1,Sikasso,,,Région,Region,,ML.SK,0.3142369394083969,43.77217102050781,9.765913868678435
MLI,Mali,MLI.9_1,Timbuktu,Timbouctou|Tombouctou|Timbuct|Timbuctu|Tombuktu|Tombuctú|Tomboucto,,Région,Region,,ML.TB,0.2847457532711078,43.83036804199219,70.58937178663238
MLT,Malta,MLT.1_1,Ċentrali,Central,,Reġjun,Region,,MT.CE,0.8940019607543945,49.18547439575195,18.55375099182129
MLT,Malta,MLT.2_1,Għawdex,Gozo,,Reġjun,Region,,MT.GO,0.49603164196014404,53.02717971801758,17.5960693359375
MLT,Malta,MLT.3_1,Nofsinhar,Southern,,Reġjun,Region,,MT.SO,0.6939510107040405,52.095855712890625,17.8402099609375
MLT,Malta,MLT.4_1,Tramuntana,Northern,,Reġjun,Region,,MT.NO,0.551220715045929,53.49283981323242,17.4642333984375
MLT,Malta,MLT.5_1,Xlokk,South Eastern,,Reġjun,Region,,MT.SE,0.6939510107040405,52.095855712890625,17.8402099609375
MMR,Myanmar,MMR.1_1,Ayeyarwady,Irrawaddy|Ayeyarwaddy|Ayeyawady|Irawadi|Irraouaddi|Irrauaddy,,Yin,Division,,MM.AY,0.2053027417924669,32.07242202758789,4.5489917331271705
MMR,Myanmar,MMR.2_1,Bago,Pégou|Pegu,,Yin,Division,,MM.BA,0.2886181808099514,38.4172248840332,7.714564625809833
MMR,Myanmar,MMR.3_1,Chin,Chin Hills,,Pyine,State,,MM.CH,0.2669288126627604,44.237823486328125,13.32267333984375
MMR,Myanmar,MMR.4_1,Kachin,Jingphaw Mungdaw,,Pyine,State,,MM.KC,0.157600048773303,56.17042922973633,11.435764701066617
MMR,Myanmar,MMR.5_1,Kayah,Karenni,,Pyine,State,,MM.KH,0.12860649603384514,34.92463302612305,7.977549800166377
MMR,Myanmar,MMR.6_1,Kayin,Kawthulei|Karen|Karin|Kawthoolei|Kawthulay,,Pyine,State,,MM.KN,0.238708818462533,34.92463302612305,8.556887344575264
MMR,Myanmar,MMR.7_1,Magway,Magwe|Minbu,,Yin,Division,,MM.MG,0.39848001887289325,39.173927307128906,7.154243383514747
MMR,Myanmar,MMR.8_1,Mandalay,,,Yin,Division,,MM.MD,0.6514660517374674,43.71396255493164,8.484018234979539
MMR,Myanmar,MMR.9_1,Mon,Mun,,Pyine,State,,MM.MO,0.2852254443698459,31.024700164794922,8.072942945692274
MMR,Myanmar,MMR.10_1,Naypyitaw,Naypyidaw|Nay Pyi Taw,,Union territory,Union territory,,MM.NY,0.4495551884174347,25.378562927246094,8.9669189453125
MMR,Myanmar,MMR.11_1,Rakhine,Arakan,,Pyine,State,,MM.RA,0.09807256062825521,36.26337432861328,4.002426486545139
MMR,Myanmar,MMR.12_1,Sagaing,,,Yin,Division,,MM.SA,0.6022430843777127,54.83161544799805,15.149769422743056
MMR,Myanmar,MMR.13_1,Shan,,,Pyine,State,,MM.SH,0.3005120491217888,45.4601936340332,8.995140645851869
MMR,Myanmar,MMR.14_1,Tanintharyi,Tenasserim|Thanintharyi,,Yin,Division,,MM.TN,0.07959841964836407,21.769664764404297,5.442503506079652
MMR,Myanmar,MMR.15_1,Yangon,Rangoon|Rangum|Rangun|Rang£n,,Yin,Division,,MM.YA,0.5196307622469388,32.24707794189453,8.830250079815205
MNE,Montenegro,MNE.1_1,Andrijevica,,,Opština,Municipality,,ME.AN,0.7348688244819641,66.2403335571289,15.604045867919922
MNE,Montenegro,MNE.2_1,Bar,,,Opština,Municipality,,ME.BA,0.5033379554748535,61.350887298583984,12.266771697998047
MNE,Montenegro,MNE.3_1,Berane,,,Opština,Municipality,,ME.BE,0.8784316182136536,66.2403335571289,17.046916961669922
MNE,Montenegro,MNE.4_1,Bijelo Polje,,,Opština,Municipality,,ME.BP,0.9306034088134766,66.00749969482422,16.2202880859375
MNE,Montenegro,MNE.5_1,Budva,,,Opština,Municipality,,ME.BU,0.45135748386383057,60.30315017700195,11.305379867553711
MNE,Montenegro,MNE.6_1,Cetinje,,,Opština,Municipality,,ME.CE,0.9458882808685303,65.19259643554688,11.7769775390625
MNE,Montenegro,MNE.7_1,Danilovgrad,,,Opština,Municipality,,ME.DA,1.2764897346496582,65.19259643554688,12.461302757263184
MNE,Montenegro,MNE.8_1,Herceg Novi,,,Opština,Municipality,,ME.HN,0.6019558906555176,62.74787139892578,11.0037841796875
MNE,Montenegro,MNE.9_1,Kolašin,,,Opština,Municipality,,ME.KL,0.6950821876525879,66.2403335571289,14.960783386230469
MNE,Montenegro,MNE.10_1,Kotor,,,Opština,Municipality,,ME.KT,0.7223703861236572,63.32994842529297,11.1014404296875
MNE,Montenegro,MNE.11_1,Mojkovac,,,Opština,Municipality,,ME.MK,0.7576971530914307,66.2403335571289,15.678363037109374
MNE,Montenegro,MNE.12_1,Nikšic,,,Opština,Municipality,,ME.NK,0.7097345352172851,64.95976257324219,12.154401397705078
MNE,Montenegro,MNE.13_1,Plav,,,Opština,Municipality,,ME.PV,0.7932801842689514,66.2403335571289,15.853720664978027
MNE,Montenegro,MNE.14_1,Pljevlja,,,Opština,Municipality,,ME.PL,0.819695770740509,65.77467346191406,14.743936538696289
MNE,Montenegro,MNE.15_1,Plužine,,,Opština,Municipality,,ME.PU,0.46816298365592957,64.14485931396484,14.064493179321289
MNE,Montenegro,MNE.16_1,Podgorica,,,Opština,Municipality,,ME.PG,0.9036587715148926,66.2403335571289,13.472892761230469
MNE,Montenegro,MNE.17_1,Rožaje,,,Opština,Municipality,,ME.RO,1.073243498802185,66.8224105834961,18.224000930786133
MNE,Montenegro,MNE.18_1,Šavnik,,,Opština,Municipality,,ME.SA,0.6298259735107422,64.95976257324219,13.977578735351562
MNE,Montenegro,MNE.19_1,Tivat,,,Opština,Municipality,,ME.TI,0.7807983160018921,62.74787139892578,11.053426742553711
MNE,Montenegro,MNE.20_1,Ulcinj,,,Opština,Municipality,,ME.UL,0.587547242641449,61.350887298583984,12.921589851379395
MNE,Montenegro,MNE.21_1,Žabljak,,,Opština,Municipality,,ME.ZA,0.6660579681396485,64.61051940917969,14.771589660644532
MNG,Mongolia,MNG.1_1,Arhangay,Alahangai|Ara Hangay|Ara-Khangai|Archangaj|Arkhangai|North Hangay|North Khangai|Archangai,,Aimag|aymag,Province,,MN.AR,0.2890170753424895,66.9388427734375,4.4854082689217645
MNG,Mongolia,MNG.2_1,Bayan-Ölgiy,Bajan-Ölgij|Bayan Ölögey|Bayan-Ulegei|Bayanulgee|Bayan-Ulgii|Bajan-Ulegei,,Aimag|aymag,Province,,MN.BO,0.2449013739824295,66.12391662597656,10.695955276489258
MNG,Mongolia,MNG.3_1,Bayanhongor,Bajan-Chongor|Bayan Khangor|Bayan Khongor,,Aimag|aymag,Province,,MN.BH,0.2577932959727008,68.5686264038086,7.30087779230038
MNG,Mongolia,MNG.4_1,Bulgan,Bulagan,,Aimag|aymag,Province,,MN.BU,0.3678843476051508,54.424163818359375,3.4972027919089146
MNG,Mongolia,MNG.5_1,Darhan-Uul,Darchan|Darhan|Darkhan|Darkhan-Uul|Darchan-Uul,,Hot,Municipality,,MN.DA,0.7161768277486166,51.74662780761719,2.596560796101888
MNG,Mongolia,MNG.6_1,Dornod,Choibalsan|Choybalsan|Doronad|Doronod|Eastern,,Aimag|aymag,Province,,MN.DD,0.23563274219878041,73.6908950805664,21.57968492161716
MNG,Mongolia,MNG.7_1,Dornogovi,Dornogobi|Dornogov'|Dorono Gobi|East Gobi|Dornogow'|Ostgobi|G¢bi Oriental,,Aimag|aymag,Province,,MN.DG,0.3243353336415392,73.80731201171875,11.712195603390958
MNG,Mongolia,MNG.8_1,Dundgovi,Central Gobi|Dunda Gobi|Dundgobi|Dundgov'|Middle Gobi|Dundgow'|Mittelgobi|G¢bi Central,,Aimag|aymag,Province,,MN.DU,0.2203600053956523,61.00162887573242,4.269196820682322
MNG,Mongolia,MNG.9_1,Dzavhan,Dsawchan|Dzabhan|Dzabkhan|Dzavchan|Psapchyn|Zavhan|Zavkhan,,Aimag|aymag,Province,,MN.DZ,0.45462931264745127,64.02845001220703,6.8839902972230815
MNG,Mongolia,MNG.10_1,Govi-Altay,Gobi-Altai|Gobi Altay|Gov'altaj|Gov'altay|Govyaltaj|Gow'altai,,Aimag|aymag,Province,,MN.GA,0.2695472938071493,69.383544921875,9.020273092092042
MNG,Mongolia,MNG.11_1,Govisümber,Gobisumber,,Hot,Municipality,,MN.GS,0.2164754867553711,52.03764724731445,2.9060450659857855
MNG,Mongolia,MNG.12_1,Hentiy,Chentii|Chentij|Hentey|Hentii|Kentai|Kentei|Khentei|Khenti,,Aimag|aymag,Province,,MN.HN,0.242270988503886,66.5895767211914,6.377832284245466
MNG,Mongolia,MNG.13_1,Hovd,Chovd|Hobdo|Khobdo|Khovd|Kobdo|Chowd,,Aimag|aymag,Province,,MN.HD,0.2549043397645693,68.10331726074219,8.666600242820946
MNG,Mongolia,MNG.14_1,Hövsgöl,Chövsgöl|Chuwsgul|Hobsgol|Höbsögöl|Hubsugul|Khubsugal|Khubsugud|Khubsugul|Kossogol,,Aimag|aymag,Province,,MN.HG,0.22312591189429873,59.60466766357422,4.96541002061632
MNG,Mongolia,MNG.15_1,Ömnögovi,Góbi do Sul|Ömnögov'|Ömönö Gobi|South Gobi|Umnu|Ömnögow'|Südgobi,,Aimag|aymag,Province,,MN.OG,0.2611296406292707,68.9178695678711,12.519932694059767
MNG,Mongolia,MNG.16_1,Orhon,Erdenet|Orkhon,,Hot,Municipality,,MN.ER,0.46776065826416013,49.53507614135742,3.5102767944335938
MNG,Mongolia,MNG.17_1,Övörhangay,Öbör Hangay|Övörchangaj|South Hangay|South Khangai|Ublhangai|Ubur-Khangai|Ovorkhangai|Öwörchangai|Uwurchangaj,,Aimag|aymag,Province,,MN.OH,0.2633355069322651,69.15071868896484,4.3422967819940474
MNG,Mongolia,MNG.18_1,Selenge,Selenga,,Aimag|aymag,Province,,MN.SL,0.4928748898389863,52.09587478637695,2.6643158207094766
MNG,Mongolia,MNG.19_1,Sühbaatar,Sühe Baatar|Suhe-Bator|Sükhbaatar|Sukh-Batar|Sukhe-Bator|Süchbaatar,,Aimag|aymag,Province,,MN.SB,0.2241827851982527,73.92374420166016,20.090165333081316
MNG,Mongolia,MNG.20_1,Töv,Central|Töb|Tub|Tuvaimag|Töw|Tuw,,Aimag|aymag,Province,,MN.TO,0.475219220746288,53.60927200317383,2.976711547177141
MNG,Mongolia,MNG.21_1,Ulaanbaatar,Oulan-Bator|Ulan Bator|Ulan Bator Choto,,Hot,Municipality,,MN.UB,2.082798367454892,52.73649597167969,4.280398050944011
MNG,Mongolia,MNG.22_1,Uvs,Ubs|Ubsa Nor|Ubsa Nur|Ubsu Hur|Upsanol|Uws,,Aimag|aymag,Province,,MN.UV,0.49154760671216385,65.30901336669922,9.396806583848111
MNP,Northern Mariana Islands,MNP.1_1,Northern Islands,,,Municipality,Municipality,,MP.NI,0.050297894261100075,32.07245635986328,1.7072372436523438
MNP,Northern Mariana Islands,MNP.2_1,Rota,Luta,,Municipality,Municipality,,MP.RO,0.07325638830661774,14.042635917663574,1.1292917728424072
MNP,Northern Mariana Islands,MNP.3_1,Saipan,,,Municipality,Municipality,,MP.SA,0.06259706616401672,17.142179489135742,1.3495676517486572
MNP,Northern Mariana Islands,MNP.4_1,Tinian,,,Municipality,Municipality,,MP.TI,0.06284457445144653,16.443679809570312,1.2711578210194905
MOZ,Mozambique,MOZ.1_1,Cabo Delgado,,,Provincia,Province,,MZ.CD,0.309967690927011,54.6569938659668,7.853999385127315
MOZ,Mozambique,MOZ.2_1,Gaza,,,Provincia,Province,,MZ.GA,1.0201119559151786,52.32868576049805,10.05359845842634
MOZ,Mozambique,MOZ.3_1,Inhambane,,,Provincia,Province,,MZ.IN,0.31575460282583084,43.364707946777344,2.2490089053199407
MOZ,Mozambique,MOZ.4_1,Manica,,,Provincia,Province,,MZ.MN,0.4857021484375,49.76755142211914,4.7620654296875
MOZ,Mozambique,MOZ.6_1,Maputo,,,Provincia,Province,,MZ.MP,0.7267815516545222,52.32868576049805,12.58187514085036
MOZ,Mozambique,MOZ.5_1,Maputo City,,,Provincia,Province,,MZ.MC,0.6710483074188233,42.375186920166016,9.041022491455077
MOZ,Mozambique,MOZ.7_1,Nampula,Moçambique|Mozambique,,Provincia,Province,,MZ.NM,0.14260305677141463,44.52886199951172,4.8591230119977675
MOZ,Mozambique,MOZ.8_1,Nassa,Niassa,,Provincia,Province,,MZ.NS,0.3114988105241642,53.31821823120117,7.564068177688953
MOZ,Mozambique,MOZ.9_1,Sofala,,,Provincia,Province,,MZ.SO,0.3495261073112488,42.724422454833984,2.6153855323791504
MOZ,Mozambique,MOZ.10_1,Tete,,,Provincia,Province,,MZ.TE,0.44597077643734284,52.794349670410156,5.016119595231681
MOZ,Mozambique,MOZ.11_1,Zambezia,,,Provincia,Province,,MZ.ZA,0.16845838902360302,42.2005729675293,3.2962798210187145
MRT,Mauritania,MRT.1_1,Adrar,,,Wilayat|Région,Region,,MR.AD,0.09985885620117188,35.914127349853516,75.79990368150685
MRT,Mauritania,MRT.2_1,Assaba,Açaba|el-`Açâba,,Wilayat|Région,Region,,MR.AS,0.44368550618489583,40.16328430175781,22.930348307291666
MRT,Mauritania,MRT.3_1,Brakna,,,Wilayat|Région,Region,,MR.BR,0.2985814038444968,37.543941497802734,24.314751120174634
MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou,Dakhlet Nouâdhibou|Baie du Lévrier|Lévrier Bay,,Wilayat|Région,Region,,MR.DN,0.1857720732688904,32.07242202758789,80.05035400390625
MRT,Mauritania,MRT.5_1,Gorgol,,,Wilayat|Région,Region,,MR.GO,0.35658344626426697,36.43799591064453,22.451152801513672
MRT,Mauritania,MRT.6_1,Guidimaka,Guidimagha|Guidimakha,,Wilayat|Région,Region,,MR.GD,0.5099146025521415,38.358848571777344,21.382014683314733
MRT,Mauritania,MRT.7_1,Hodh ech Chargui,Eastern Hodh|Hodh Charghi|Hodh Oriental,,Wilayat|Région,Region,,MR.HC,0.35173134073760687,42.43338394165039,50.064255903908794
MRT,Mauritania,MRT.8_1,Hodh el Gharbi,Hodh Occidental|Western Hodh,,Wilayat|Région,Region,,MR.HG,0.5240853049538352,41.15281677246094,26.906008633700285
MRT,Mauritania,MRT.9_1,Inchiri,,,Wilayat|Région,Region,,MR.IN,0.09288410442631419,34.16789627075195,39.904296875
MRT,Mauritania,MRT.10_1,Nouakchott,,,District,District,,MR.NO,0.8236889839172363,29.24934959411621,18.36863962809245
MRT,Mauritania,MRT.11_1,Tagant,,,Wilayat|Région,Region,,MR.TG,0.12440087552556021,37.543941497802734,40.630982176272454
MRT,Mauritania,MRT.12_1,Tiris Zemmour,,,Wilayat|Région,Region,,MR.TZ,0.13152971732367497,51.45557403564453,112.39338022041764
MRT,Mauritania,MRT.13_1,Trarza,,,Wilayat|Région,Region,,MR.TR,0.28594390869140623,37.543941497802734,23.57048046875
MSR,Montserrat,MSR.1_1,Saint Anthon,,,Parish,Parish,,MS.SA,0.10160467773675919,22.46817398071289,12.710651397705078
MSR,Montserrat,MSR.2_1,Saint Georges,,,Parish,Parish,,MS.SG,0.10160467773675919,22.46817398071289,12.710651397705078
MSR,Montserrat,MSR.3_1,Saint Peter,,,Parish,Parish,,MS.SP,0.10160467773675919,22.46817398071289,12.710651397705078
MTQ,Martinique,MTQ.1_1,Fort-de-France,,,Arrondissement,Arrondissement,,MQ.FF,0.7500838041305542,31.664966583251953,7.977254390716553
MTQ,Martinique,MTQ.2_1,Le Marin,Marin,,Arrondissement,Arrondissement,,MQ.MA,0.4444432854652405,32.65449905395508,7.9541425704956055
MTQ,Martinique,MTQ.3_1,Le Trinité,Trinite,,Arrondissement,Arrondissement,,MQ.TR,0.5940245151519775,31.664966583251953,8.1279052734375
MTQ,Martinique,MTQ.4_1,Saint-Pierre,,,Arrondissement,Arrondissement,,MQ.SP,1.0341777801513672,28.288923263549805,8.161173820495605
MUS,Mauritius,MUS.1_1,Agalega Islands,îles Agaléga,,Region,Region,,MU.AG,0.005790115023652713,28.783687591552734,2.457124710083008
MUS,Mauritius,MUS.2_1,Black River,,,District,District,,MU.BL,0.5529864430427551,35.914127349853516,3.0621323585510254
MUS,Mauritius,MUS.3_1,Flacq,,,District,District,,MU.FL,0.5015613238016764,34.80818176269531,2.9719359079996743
MUS,Mauritius,MUS.4_1,Grand Port,,,District,District,,MU.GP,0.5038026571273804,35.914127349853516,2.8481431007385254
MUS,Mauritius,MUS.5_1,Moka,,,District,District,,MU.MO,0.7211790084838867,34.80818176269531,3.1262598037719727
MUS,Mauritius,MUS.6_1,Pamplemousses,,,District,District,,MU.PA,0.5044729709625244,34.80818176269531,2.9637436866760254
MUS,Mauritius,MUS.7_1,Plaines Wilhems,,,District,District,,MU.PW,0.6556906700134277,35.914127349853516,3.1702051162719727
MUS,Mauritius,MUS.8_1,Port Louis,,,District,District,,MU.PL,0.9717827439308167,34.16789627075195,3.6322004795074463
MUS,Mauritius,MUS.9_1,Rivière du Rempart,,,District,District,,MU.RR,0.26386725902557373,34.80818176269531,2.6719143390655518
MUS,Mauritius,MUS.10_1,Rodriguez,île Rodrigues,,Autonomous island,Autonomous island,,MU.RO,0.0096913892775774,33.120330810546875,2.2175683975219727
MUS,Mauritius,MUS.11_1,Saint Brandon,Cargados Carajos),,Region,Region,,MU.CC,0.005902212858200073,34.400726318359375,3.0880926132202147
MUS,Mauritius,MUS.12_1,Savanne,,,District,District,,MU.SA,0.2734518051147461,35.914127349853516,2.5829385121663413
MWI,Malawi,MWI.1_1,Balaka,,,District,District,,MW.BA,0.4468423128128052,48.545188903808594,7.373941421508789
