GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,NO2_mean,O3_max,PM25_RH35_GCC_mean
DZA,Algeria,DZA.18_1,El Oued,El Ouadi|El Wad,ولاية الوادي,Wilaya,Province,39,DZ.EO,0.17939479080672116,55.937835693359375,110.07922237435567
DZA,Algeria,DZA.19_1,El Tarf,Et Tarf|El Taref,ولاية الطارف,Wilaya,Province,36,DZ.ET,1.178143941439115,59.32630920410156,13.003084622896635
DZA,Algeria,DZA.20_1,Ghardaïa,GhardaSa|Gharday,ولاية غرداية,Wilaya,Province,47,DZ.GR,0.15414305153132984,61.70011901855469,47.046512627751575
DZA,Algeria,DZA.21_1,Guelma,,ولاية قالمة,Wilaya,Province,24,DZ.GL,2.8367674691336497,70.780517578125,18.674227033342635
DZA,Algeria,DZA.22_1,Illizi,Polignac|Fort Polignac|Ilizi,ولاية اليزي,Wilaya,Province,33,DZ.IL,0.11300961403157221,55.95026397705078,21.84980627864053
DZA,Algeria,DZA.23_1,Jijel,Djidjel| Djidjelli,ولاية جيجل,Wilaya,Province,18,DZ.JJ,1.797350247701009,61.58391189575195,20.568665822347004
DZA,Algeria,DZA.24_1,Khenchela,Khenchela,ولاية خنشلة,Wilaya,Province,40,DZ.KH,0.43371595185378503,60.768798828125,23.760857943830818
DZA,Algeria,DZA.25_1,Laghouat,,ولاية الأغواط,Wilaya,Province,3,DZ.LG,0.35900699391084556,60.652381896972656,23.326929428998163
DZA,Algeria,DZA.26_1,M'Sila,Msila,ولاية المسيلة,Wilaya,Province,28,DZ.MS,0.7447665532430013,59.72106170654297,19.02836736043294
DZA,Algeria,DZA.27_1,Mascara,Mouaskar,ولاية معسكر,Wilaya,Province,29,DZ.MC,1.8479657854352678,67.28820037841797,15.295490083240328
DZA,Algeria,DZA.28_1,Médéa,El Mediyya|Lemdiyya,ولاية المدية,Wilaya,Province,26,DZ.MD,1.43596311715933,65.774658203125,15.270463209885817
DZA,Algeria,DZA.29_1,Mila,,ولاية ميلة,Wilaya,Province,43,DZ.ML,1.7526593641801314,64.14484405517578,22.28268016468395
DZA,Algeria,DZA.30_1,Mostaganem,Mostaghanem|Mestghanem,ولاية مستغانم,Wilaya,Province,27,DZ.MG,1.8702951431274415,65.07618713378906,16.813392639160156
DZA,Algeria,DZA.31_1,Naâma,Naama,ولاية النعامة,Wilaya,Province,45,DZ.NA,0.29513680934906006,65.19258117675781,13.519044876098633
DZA,Algeria,DZA.32_1,Oran,Orán|Orano|Orão|Ouahran|Ouahrane|Wahran,ولاية وهران,Wilaya,Province,31,DZ.OR,4.4397837320963545,67.28820037841797,23.031227111816406
DZA,Algeria,DZA.33_1,Ouargla,Wargla,ورقلة,Wilaya,Province,30,DZ.OG,0.1498212411370076,58.67332077026367,104.5447568221831
DZA,Algeria,DZA.34_1,Oum el Bouaghi,Oum el Bouagui|Canrobert,ولاية أم البواقي,Wilaya,Province,4,DZ.OB,1.1428339585014011,70.780517578125,19.64783776324728
DZA,Algeria,DZA.35_1,Relizane,Ghelizane|Ghilizane,ولاية غليزان,Wilaya,Province,48,DZ.RE,1.3579793506198459,64.72692108154297,14.283437093098959
DZA,Algeria,DZA.36_1,Saïda,,ولاية سعيدة,Wilaya,Province,20,DZ.SD,0.5693426634136,63.562767028808594,11.542864347759046
DZA,Algeria,DZA.37_1,Sétif,Stif,ولاية سطيف,Wilaya,Province,19,DZ.SF,1.2127067731774372,58.20766067504883,22.248269786005434
DZA,Algeria,DZA.38_1,Sidi Bel Abbès,Sidi-Bel-Abbes,ولاية سيدي بلعباس,Wilaya,Province,22,DZ.SB,0.8385722296578544,67.28820037841797,15.633607046944755
DZA,Algeria,DZA.39_1,Skikda,Philippeville|Skidda,سكيكدة,Wilaya,Province,21,DZ.SK,4.404942035675049,68.91801452636719,19.479555130004883
DZA,Algeria,DZA.40_1,Souk Ahras,Souk-Ahras|Souq Ahras,ولاية سوق أهراس,Wilaya,Province,41,DZ.SA,1.2823515499339384,66.93883514404297,15.895220588235293
DZA,Algeria,DZA.41_1,Tamanghasset,Tamanrasset|Tamenghasset|Tamenghest|Fort Laperrine,ولاية تمنراست,Wilaya,Province,11,DZ.TM,0.12925434722575044,58.20766067504883,44.44875649653518
DZA,Algeria,DZA.42_1,Tébessa,Tbessa,ولاية تبسة,Wilaya,Province,12,DZ.TB,0.5874295370919363,57.45193862915039,18.594539969308034
DZA,Algeria,DZA.43_1,Tiaret,Tendouf|Tihert,ولاية تيارت,Wilaya,Province,14,DZ.TR,0.6104575512455959,64.95974731445312,10.31609987745098
DZA,Algeria,DZA.44_1,Tindouf,Tiaret,ولاية تندوف,Wilaya,Province,37,DZ.TN,0.09962183771167604,60.652381896972656,32.54027357750896
DZA,Algeria,DZA.45_1,Tipaza,Tibaza| Tefessedt,ولاية تيبازة,Wilaya,Province,42,DZ.TP,5.589243570963542,66.82241821289062,23.178365071614582
DZA,Algeria,DZA.46_1,Tissemsilt,Vialar,ولاية تسمسيلت,Wilaya,Province,38,DZ.TS,0.9115462303161621,66.93881225585938,11.969658987862724
DZA,Algeria,DZA.47_1,Tizi Ouzou,Tizi-ouzou|Tizi Wezzu,ولاية غليزان,Wilaya,Province,15,DZ.TO,2.0169663429260254,58.16215515136719,18.973233540852863
DZA,Algeria,DZA.48_1,Tlemcen,Tilimsene|Tlemsane|Tilimsen|Tremecém,تلمسان,Wilaya,Province,13,DZ.TL,0.8718838161892362,67.40447235107422,19.736924913194443
ECU,Ecuador,ECU.1_1,Azuay,,,Provincia,Province,01,EC.AZ,0.9609176317850748,44.237823486328125,6.759972890218099
ECU,Ecuador,ECU.2_1,Bolivar,,,Provincia,Province,02,EC.BO,1.999082020350865,50.81528854370117,13.06263187953404
ECU,Ecuador,ECU.3_1,Cañar,,,Provincia,Province,03,EC.CN,1.1264716784159343,50.58245849609375,9.326809565226236
ECU,Ecuador,ECU.4_1,Carchi,,,Provincia,Province,04,EC.CR,0.8387784224290115,39.23196792602539,6.512613149789663
ECU,Ecuador,ECU.5_1,Chimborazo,,,Provincia,Province,06,EC.CB,1.5037994384765625,57.101715087890625,10.602181685598273
ECU,Ecuador,ECU.6_1,Cotopaxi,,,Provincia,Province,05,EC.CT,1.7400642843807446,46.79895782470703,10.883444393382353
ECU,Ecuador,ECU.7_1,El Oro,,,Provincia,Province,07,EC.EO,1.0679837332831488,42.02593231201172,9.273964775933159
ECU,Ecuador,ECU.8_1,Esmeraldas,,,Provincia,Province,08,EC.ES,0.6687703268868582,41.094608306884766,9.375111607142857
ECU,Ecuador,ECU.9_1,Galápagos,,,Provincia,Province,20,EC.GA,0.010975437319797018,27.386913299560547,2.7013805223547895
ECU,Ecuador,ECU.10_1,Guayas,,,Provincia,Province,09,EC.GU,1.4417006026866823,52.21227264404297,10.778350120367007
ECU,Ecuador,ECU.11_1,Imbabura,,,Provincia,Province,10,EC.IM,1.0911742939668543,41.67668533325195,7.4505924898035385
ECU,Ecuador,ECU.12_1,Loja,,,Provincia,Province,11,EC.LJ,0.5437374114990234,42.37517547607422,6.527085304260254
ECU,Ecuador,ECU.13_1,Los Rios,,,Provincia,Province,12,EC.LR,2.7248468813688858,52.21227264404297,14.71871682871943
ECU,Ecuador,ECU.14_1,Manabi,,,Provincia,Province,13,EC.MN,0.7833905901227679,43.07366943359375,9.218792869931175
ECU,Ecuador,ECU.15_1,Morona Santiago,,,Provincia,Province,14,EC.MS,0.5336288452148438,51.39736557006836,6.363321533203125
ECU,Ecuador,ECU.16_1,Napo,,,Provincia,Province,15,EC.NA,0.36108458042144775,38.76630401611328,3.91316556930542
ECU,Ecuador,ECU.17_1,Orellana,,,Provincia,Province,22,EC.OR,0.5003740946451823,36.2051887512207,6.4239990234375
ECU,Ecuador,ECU.18_1,Pastaza,,,Provincia,Province,16,EC.PA,0.18849144310786806,38.76630401611328,5.773385409651132
ECU,Ecuador,ECU.19_1,Pichincha,,,Provincia,Province,17,EC.PI,2.367250518798828,46.79895782470703,9.542822265625
ECU,Ecuador,ECU.20_1,Santa Elena,,,Provincia,Province,24,EC.SE,0.48296859047629614,33.87685775756836,8.622050892223012
ECU,Ecuador,ECU.21_1,Santo Domingo de los Tsachilas,,,Provincia,Province,23,EC.SD,1.9667075475056965,46.79895782470703,14.53106689453125
ECU,Ecuador,ECU.22_1,Sucumbios,,,Provincia,Province,21,EC.SU,0.5448112487792969,37.66035842895508,5.402909299160572
ECU,Ecuador,ECU.23_1,Tungurahua,,,Provincia,Province,18,EC.TU,0.8019878214055841,47.788490295410156,4.966170571067116
ECU,Ecuador,ECU.24_1,Zamora Chinchipe,,,Provincia,Province,19,EC.ZC,0.16188180005108868,41.32758331298828,3.022097834834346
EGY,Egypt,EGY.1_1,Ad Daqahliyah,Al Daqahliyah|Dacahlia|Dagahlia|Dakahlieh|Dakahliya|Dakalieh|Daqalīya|Dakahlia|Dekahlia,الدقهلية,Muhafazah,Governorate,,EG.DQ,6.709105428059896,85.44905090332031,48.072444661458334
EGY,Egypt,EGY.2_1,Al Bahr al Ahmar,Mar Rojo|Mar Vermelho|Mer Rouge|Red Sea,محافظة البحر الأحمر,Muhafazah,Governorate,,EG.BA,0.24956686519882054,75.55354309082031,18.71232886453277
EGY,Egypt,EGY.3_1,Al Buhayrah,Beheira|Behera|El Buhayra|Béhéra,البحيرة,Muhafazah,Governorate,,EG.BH,3.29034476444639,74.04042053222656,30.60406915072737
EGY,Egypt,EGY.4_1,Al Fayyum,El Faiyum|el Fayoum|Faium|Faiyūm|Fayum|Fayoum|Fayyum,محافظة الفيوم,Muhafazah,Governorate,,EG.FY,2.4156807793511286,63.67918014526367,29.51224093967014
EGY,Egypt,EGY.5_1,Al Gharbiyah,al-Garbīyah|El Gharbiya|Garbia|Gharbieh|Gharbīya|Gharbia,محافظة الغربية,Muhafazah,Governorate,,EG.GH,7.639249165852864,80.79244232177734,50.597310384114586
EGY,Egypt,EGY.6_1,Al Iskandariyah,Alexandria|Alexandrie|El Iskandariya,محافظة الإسكندرية,Muhafazah,Governorate,,EG.IK,2.32578976949056,65.54280090332031,24.161221822102863
EGY,Egypt,EGY.7_1,Al Isma`iliyah,As Ismailiyah|Ismailia|Ismaïlia|Isma'iliya,محافظة الإسماعيلية,Muhafazah,Governorate,,EG.IS,3.7770856969496784,87.07868194580078,46.72881721047794
EGY,Egypt,EGY.8_1,Al Jizah,El Giza|El Gīzah|Gizeh|Giza|Guizèh,,Muhafazah,Governorate,,EG.JZ,1.6156592873965994,84.51766204833984,25.234288832720587
EGY,Egypt,EGY.9_1,Al Minufiyah,Menoufieh|Menufia|Menūfīya|Minūfīya|Munufia|Menoufia|Minufia,محافظة المنوفية,Muhafazah,Governorate,,EG.MF,6.197455978393554,79.05870056152344,50.61280517578125
EGY,Egypt,EGY.10_1,Al Minya,Minia|Minieh|Menia|Minya,,Muhafazah,Governorate,,EG.MN,1.5831911457118704,72.06108093261719,22.834571041277986
EGY,Egypt,EGY.11_1,Al Qahirah,Cairo|El Cairo|El Qahira|Le Caire,,Muhafazah,Governorate,,EG.QH,8.932981491088867,84.51766204833984,70.50496419270833
EGY,Egypt,EGY.12_1,Al Qalyubiyah,Caliubia|Kalioubieh|Kalioubiya|Qaliyubia|Qalyubiya|Kalyoubia|Kalyubia,محافظة القليوبية,Muhafazah,Governorate,,EG.QL,11.387151082356771,78.58048248291016,76.74357096354167
EGY,Egypt,EGY.13_1,Al Uqsur,Luxor,,Muhafazah,Governorate,,EG.UQ,2.506971836090088,68.11566162109375,25.912412643432617
EGY,Egypt,EGY.14_1,Al Wadi al Jadid,Al Wadi/Al Jadid|El-Wadi El-Gidid|New Valley|Novo Vale|Ouādi El Guedīd|Southern Desert,محافظة الوادي الجديد‎,Muhafazah,Governorate,,EG.WJ,0.23542184402693564,71.25887298583984,12.920784748134329
EGY,Egypt,EGY.15_1,As Suways,El Suweiz|Es Suweis|Suez,محافظة السويس,Muhafazah,Governorate,,EG.SW,2.175085214468149,85.44886779785156,36.30180945763221
EGY,Egypt,EGY.16_1,Ash Sharqiyah,Charkieh|Sharqia|Sharqīya|Sharquia|Sharkia,محافظة الشرقية‎,Muhafazah,Governorate,,EG.SQ,8.431450338924632,87.07868194580078,64.59344123391544
EGY,Egypt,EGY.17_1,Aswan,Assouan|Assuã|Assuán|Syene,محافظة أسوان,Muhafazah,Governorate,,EG.AN,0.26545117808654245,71.25887298583984,15.321148627627212
EGY,Egypt,EGY.18_1,Asyut,Asyiut|Assiout|Assiut|Assyut|Asyout,,Muhafazah,Governorate,,EG.AT,1.8813605535598028,71.82825469970703,23.325638543991815
EGY,Egypt,EGY.19_1,Bani Suwayf,Beni Suwayf|Beni Souef|Beni Suef,محافظة بنى سويف,Muhafazah,Governorate,,EG.BN,2.9843759536743164,71.94468688964844,34.67618942260742
EGY,Egypt,EGY.20_1,Bur Sa`id,Bur Said|Canal|Port Said|Port-Saïd,محافظة بورسعيد,Muhafazah,Governorate,,EG.BS,3.4063612620035806,84.16848754882812,36.45625305175781
EGY,Egypt,EGY.21_1,Dumyat,Damietta|Damiette|Dumiāt,,Muhafazah,Governorate,,EG.DT,2.8691844940185547,77.76564025878906,27.5482660929362
EGY,Egypt,EGY.22_1,Janub Sina',Janub Sina|Sina al-Janubiyah|Sina' al-Janūbīyah|Sinai al Janūbīa|South Sinai|Sud Sinaī,محافظة جنوب سيناء,Muhafazah,Governorate,,EG.JS,0.47399000137571307,80.90864562988281,18.216494605654763
EGY,Egypt,EGY.23_1,Kafr ash Shaykh,Kafr-El-Sheikh|Kafr ash Shaikh|Kafr ash-Shayk|Kafr el Sheik|Kafr el Sheikh,محافظة كفر الشيخ,Muhafazah,Governorate,,EG.KS,2.936978340148926,76.71790313720703,27.75768534342448
EGY,Egypt,EGY.24_1,Matrouh,Marsā Matrūh|Mersa Matruh|Western Desert|Matrouh,محافظة مطروح,Muhafazah,Governorate,,EG.MT,0.1602678469859571,63.21449279785156,19.573704217069892
EGY,Egypt,EGY.25_1,Qina,Kena|Qena|Quena,محافظة قنا,Muhafazah,Governorate,,EG.QN,1.2405353122287326,71.59542083740234,18.72420925564236
EGY,Egypt,EGY.26_1,Shamal Sina',Shamal Sina|Nord Sinaï|North Sinai|Sina ash-Shamālīyah|Sinai ash Shamālīya,محافظة شمال سيناء,Muhafazah,Governorate,,EG.SS,0.5582059224446615,80.67581939697266,22.682466634114583
EGY,Egypt,EGY.27_1,Suhaj,Girga|Girgeh|Sawhāj|Sohag|Suhag,,Muhafazah,Governorate,,EG.SJ,1.761663931387442,70.54768371582031,20.07688621238426
ERI,Eritrea,ERI.1_1,Anseba,Ansaba|A'Nseba,,Zoba,Region,,ER.AN,0.2652416706085205,38.301307678222656,20.03962860107422
ERI,Eritrea,ERI.2_1,Debub,Southern|al-Janubiyah,,Zoba,Region,,ER.DU,0.15779613441144916,39.6998405456543,21.973172040052816
ERI,Eritrea,ERI.3_1,Debubawi Keyih Bahri,Southern Red Sea|Debubawi Keyh Bahri|Debub-Keih-Bahri|al-Bahru al-Ahmaru al-Janubi,,Zoba,Region,,ER.DK,0.14503549646448205,37.032772064208984,30.33645893614969
ERI,Eritrea,ERI.4_1,Gash Barka,Gash-Barka|al-Qash wa-Barka|Debubawi Gash Barka,,Zoba,Region,,ER.GB,0.09706154807669218,34.86705780029297,14.04975866098873
ERI,Eritrea,ERI.5_1,Maekel,Central|al-Markaziyah|Maakel|Maekelay|Ma'kil|Makelay,,Zoba,Region,,ER.MA,0.13682418823242187,39.6998405456543,19.410853271484374
ERI,Eritrea,ERI.6_1,Semenawi Keyih Bahri,Northern Red Sea|al-Bahru al-Ahmaru ash-Shimali|Semenawi Keyh Bahri|Semien-Keih-Bahri,,Zoba,Region,,ER.SK,0.1127609411875407,36.7882194519043,17.330725351969402
ESH,Western Sahara,ESH.1_1,Boujdour,Bojador,,Willaya,Province,,EH.BO,0.1403794288635254,59.604644775390625,203.45090987042684
ESH,Western Sahara,ESH.2_1,Es Semara,Smara,,Willaya,Province,,EH.ES,0.13566930176781827,58.964359283447266,70.98121317879098
ESH,Western Sahara,ESH.3_1,Laayoune,El aaiún,,Willaya,Province,,EH.LA,0.1354022808928988,59.604644775390625,139.195166744403
ESH,Western Sahara,ESH.4_1,Oued el Dahab,Ed Dakhla|Oued Eddahab,,Willaya,Province,,EH.OD,0.152466401925536,55.12265396118164,169.80034332959642
ESP,Spain,ESP.1_1,Andalucía,Andalousie|Andaluc¡a|Andalusien|Andaluzia,,Comunidad Autónoma,Autonomous Community,01,ES.AN,2.2564750629696038,68.80145263671875,14.137687307889344
ESP,Spain,ESP.2_1,Aragón,Aragão|Aragó|Aragón|Aragona|Aragonien,,Comunidad Autónoma,Autonomous Community,15,ES.AR,1.2993741716657365,78.5803451538086,14.906357901436943
ESP,Spain,ESP.3_1,Cantabria,Cantàbria|Cantábria|Cantabrie|Kantabrien,,Comunidad Autónoma,Autonomous Community,06,ES.CB,2.180428459530785,72.9924087524414,12.547398158482142
ESP,Spain,ESP.4_1,Castilla-La Mancha,Castela-La Mancha|Castela-Mancha|Castella-la Manxa|Castilha-La Mancha,,Comunidad Autónoma,Autonomous Community,08,ES.CM,2.0170719972130846,86.38016510009766,14.223213061951755
ESP,Spain,ESP.5_1,Castilla y León,Castile and Leon|Castela e Leão|Castella i Lleó|Castile-Leon|Castilha-Leão|Castilla y León|Castille et Léon|Kastilien-León,,Comunidad Autónoma,Autonomous Community,07,ES.CL,1.5743722182053785,84.63394165039062,17.80726271409255
ESP,Spain,ESP.6_1,Cataluña,Catalogna|Catalogne|Catalonia|Catalunha|Catalunya|Katalonien,,Comunidad Autónoma,Autonomous Community,09,ES.CT,2.3189292815794427,71.01348876953125,11.794337261153991
ESP,Spain,ESP.7_1,Ceuta y Melilla,,,Ciudades Autónomas,Autonomous City,19,ES.ML,4.049460274832589,62.631649017333984,19.234122140066965
ESP,Spain,ESP.8_1,Comunidad de Madrid,Madrid|Communauté de Madrid| Community of Madrid|Comunidad de Madrid |Comunidade de Madrid|Comunitat de Madrid,,Comunidad Autónoma,Autonomous Community,,ES.MD,3.942422866821289,86.38016510009766,15.396790640694755
ESP,Spain,ESP.9_1,Comunidad Foral de Navarra,Communauté forale de Navarre|Comunidade Foral de Navarra|Comunitat Foral|Navarra,,Comunidad Autónoma,Autonomous Community,15,ES.NA,1.8211126327514648,72.52674865722656,14.716177940368652
ESP,Spain,ESP.10_1,Comunidad Valenciana,Valencia|Communauté de Valence|Comunidade Valenciana|Comunidad Valenciana|Comunitat Valenciana,,Comunidad Autónoma,Autonomous Community,10,ES.VC,1.46556775710162,66.58956146240234,10.97579148236443
ESP,Spain,ESP.11_1,Extremadura,Estremadura|Estrémadure,,Comunidad Autónoma,Autonomous Community,11,ES.EX,1.724268863075658,69.39623260498047,13.618498149671053
ESP,Spain,ESP.12_1,Galicia,Galice|Gal¡cia|Galicien|Galiza|Galizia,,Comunidad Autónoma,Autonomous Community,12,ES.GA,1.6573286645206404,84.05186462402344,24.927274727527006
ESP,Spain,ESP.13_1,Islas Baleares,Balearic Islands|Balearen|Balearene|Baleares|Islas Baleares|Baleari|Îles Baléares|Ilhas Baleares|Illes Balears,,Comunidad Autónoma,Autonomous Community,04,ES.PM,1.3978454044886999,64.39037322998047,8.316515241350446
ESP,Spain,ESP.14_1,Islas Canarias,Canarias|Canary Islands|Canárias|Ilhas Canárias|Canarie|Îles Canaries|Illes Canàries|Kanariøyene|Kanarische Inseln,,Comunidad Autónoma,Autonomous Community,05,ES.CN,0.11298518957093705,43.3192024230957,10.920091495957486
ESP,Spain,ESP.15_1,La Rioja,Rioja,,Comunidad Autónoma,Autonomous Community,17,ES.LO,1.1952908833821614,72.9924087524414,15.929003034319196
ESP,Spain,ESP.16_1,País Vasco,Basque Country|Baskenland|Basque Autonomous Community|Basque Provinces|CAV|Comunidad Autonoma Vasca,,Comunidad Autónoma,Autonomous Community,16,ES.PV,3.05828125,74.62222290039062,12.24744140625
ESP,Spain,ESP.17_1,Principado de Asturias,Astúrias|Asturie|Asturien|Asturies|Astúries|Asturias,,Comunidad Autónoma,Autonomous Community,03,ES.AS,2.720937674386161,74.38953399658203,12.665522112165178
ESP,Spain,ESP.18_1,Región de Murcia,Murcia|Região de Múrcia|Regió de Múrcia|Région de Murcie|Region of Murcia,,Comunidad Autónoma,Autonomous Community,14,ES.MU,1.2226886171283144,61.70011901855469,9.836233428030303
EST,Estonia,EST.1_1,Harju,Harjumaa|Harju maakond,,Maakond,County,,EE.HA,0.48012542724609375,47.45194625854492,3.475793021065848
EST,Estonia,EST.2_1,Hiiu,Hiiumaa|Hiiu maakond|Dagö,,Maakond,County,,EE.HI,0.13882913854387072,46.449737548828125,3.0923103756374783
EST,Estonia,EST.3_1,Ida-Viru,Ida-Virumaa|Ida-Viru maakond,,Maakond,County,,EE.IV,1.4654765129089355,54.65701675415039,4.696245574951172
EST,Estonia,EST.4_1,Järva,Jaerva|Järvamaa|Järva maakond,,Maakond,County,,EE.JR,0.3253074010213216,48.557891845703125,3.7853322347005207
EST,Estonia,EST.5_1,Jõgeva,Jogeva|Jõgevamaa|Jõgeva maakond,,Maakond,County,,EE.JN,0.40974605784696694,50.536949157714844,4.278147529153263
EST,Estonia,EST.7_1,Lääne,Laeaene|Läänemaa|Lääne maakond,,Maakond,County,,EE.LN,0.1486167245441013,46.054962158203125,3.0913204616970487
EST,Estonia,EST.6_1,Lääne-Viru,Laeaene-Viru|Lääne-Virumaa|Lääne-Viru maakond,,Maakond,County,,EE.LV,0.5357293023003472,52.16676330566406,3.9148839314778647
EST,Estonia,EST.8_1,Pärnu,Paernu|Pärnumaa|Pärnu maakond,,Maakond,County,,EE.PR,0.23036958431375437,48.907135009765625,3.34527640507139
EST,Estonia,EST.9_1,Peipsi,Peipsi järv|Pihkva järv|Lake Peipsi|Чудско-Псковское озеро,,Water body,Water body,,,0.48547829114473784,52.09585952758789,4.704382676344651
EST,Estonia,EST.10_1,Põlva,Polva|Põlvamaa|Põlva maakond,,Maakond,County,,EE.PL,0.45158947431124175,49.767555236816406,4.933311462402344
EST,Estonia,EST.11_1,Rapla,Raplamaa|Rapla maakond,,Maakond,County,,EE.RA,0.25202706654866536,45.86766052246094,3.2791468302408853
EST,Estonia,EST.12_1,Saare,Saaremaa|Saare maakond|Ösel,,Maakond,County,,EE.SA,0.1336847868832675,45.92586898803711,3.0843752080743965
EST,Estonia,EST.13_1,Tartu,Tartumaa|Tartu maakond|Dorpat,,Maakond,County,,EE.TA,0.49145843869163874,50.23323440551758,4.628980000813802
EST,Estonia,EST.14_1,Valga,Valgamaa|Valga maakond,,Maakond,County,,EE.VG,0.4574955304463704,49.24382781982422,4.682142130533854
EST,Estonia,EST.15_1,Viljandi,Viljandimaa|Viljandi maakond|Vilyandi,,Maakond,County,,EE.VD,0.3492479575307746,49.24382781982422,4.117956061112253
EST,Estonia,EST.16_1,Võru,Voru|Võrumaa|Võru maakond,,Maakond,County,,EE.VR,0.35598990122477214,48.952667236328125,4.845553080240886
ETH,Ethiopia,ETH.1_1,Addis Abeba,Āddīs Ābaba|Addis Ababa|Adis-Abeba|Ādīs Ābeba,,Astedader,City,14,ET.AA,1.7999865214029949,33.46987533569336,14.443557739257812
ETH,Ethiopia,ETH.2_1,Afar,,,Kilil,State,02,ET.AF,0.16759584008193598,42.550777435302734,29.347566930259145
ETH,Ethiopia,ETH.3_1,Amhara,Amara,,Kilil,State,03,ET.AM,0.1381965548835666,43.773136138916016,14.894335183397683
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,Beneshangul Gumu,,Kilil,State,06,ET.BE,0.09676466941833496,30.862760543823242,9.101878662109375
ETH,Ethiopia,ETH.5_1,Dire Dawa,,,Astedader,City,15,ET.DD,1.067226807276408,36.90412521362305,8.764493306477865
ETH,Ethiopia,ETH.6_1,Gambela Peoples,Gambela,,Kilil,State,12,ET.GA,0.07756092299276324,29.226070404052734,6.990589198781483
ETH,Ethiopia,ETH.7_1,Harari People,Hareri,,Kilil,State,13,ET.HA,0.4260587692260742,36.90412521362305,6.778707504272461
ETH,Ethiopia,ETH.8_1,Oromia,Oromiya,,Kilil,State,04,ET.OR,0.18765127878787333,36.90412521362305,6.431179820831411
ETH,Ethiopia,ETH.9_1,Somali,Sumale,,Kilil,State,05,ET.SO,0.17411276601975964,36.90412521362305,5.650316792149698
ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",SNNPR,,Kilil,State,07,ET.SN,0.2379376561508566,33.120826721191406,5.984670571264276
ETH,Ethiopia,ETH.11_1,Tigray,Tegré|Tigrai|Tigre,,Kilil,State,01,ET.TI,0.08391739558247686,43.017677307128906,18.065646569705702
FIN,Finland,FIN.1_1,Eastern Finland,Itä-Suomen lääni|Östra Finlands län,,Lääni,Province,,FI.IS,0.764611596459741,52.457801818847656,4.513736759220158
FIN,Finland,FIN.2_1,Lapland,Lapin lääni|Lappi|Laponia|Lapônia|Laponie|Lappland|Lapplands län,,Lääni,Province,,FI.LP,0.19923988624855324,48.312503814697266,4.38476863908179
FIN,Finland,FIN.3_1,Oulu,Oulun lääni|Uleåborgs län,,Lääni,Province,,FI.OU,0.37067882350233733,50.88619613647461,5.002998727266906
FIN,Finland,FIN.4_1,Southern Finland,Etelä-Suomen lääni|Södra Finlands län,,Lääni,Province,,FI.ES,2.0537055835389255,55.41383743286133,4.50268126370614
FIN,Finland,FIN.5_1,Western Finland,Länsi-Suomen lääni|Västra Finlands län,,Lääni,Province,,FI.LS,1.0146968900240385,52.80704879760742,4.664940279447116
FJI,Fiji,FJI.1_1,Central,,,Division,Division,,FJ.CE,0.15112119250827366,26.25165557861328,3.0900230407714844
FJI,Fiji,FJI.2_1,Eastern,,,Division,Division,,FJ.EA,0.006469737738370895,29.366432189941406,2.6059153420584544
FJI,Fiji,FJI.3_1,Northern,,,Division,Division,,FJ.NO,0.06789905884686638,27.095666885375977,3.1788249296300553
FJI,Fiji,FJI.4_1,Rotuma,,,Division,Division,,FJ.RO,0.0014991244534030557,24.65141487121582,3.416891098022461
FJI,Fiji,FJI.5_1,Western,,,Division,Division,,FJ.W,0.1568913740270278,27.299392700195312,2.8852749992819393
FRA,France,FRA.1_1,Auvergne-Rhône-Alpes,,,Région,Region,,FR.AR,1.9331356434339888,84.40110778808594,5.875796885972612
FRA,France,FRA.2_1,Bourgogne-Franche-Comté,,,Région,Region,,FR.BF,2.0015872802734376,65.658447265625,5.805275390625
FRA,France,FRA.3_1,Bretagne,,,Région,Region,,FR.BT,2.211928500924059,50.640872955322266,8.89876958375336
FRA,France,FRA.4_1,Centre-Val de Loire,,,Région,Region,,FR.CN,3.8911273432712927,69.15090942382812,7.011109595205269
FRA,France,FRA.5_1,Corse,Corsica,,Région,Region,,FR.CE,2.5375442504882812,75.9029312133789,12.770184326171876
FRA,France,FRA.6_1,Grand Est,,,Région,Region,,FR.AO,4.107817349368578,65.07637023925781,6.757703807255993
FRA,France,FRA.7_1,Hauts-de-France,,,Région,Region,,FR.NC,3.815203139361213,69.15090942382812,8.363091681985294
FRA,France,FRA.8_1,Île-de-France,,,Région,Region,,FR.IF,7.478672228361431,69.15090942382812,8.951499537417764
FRA,France,FRA.9_1,Normandie,,,Région,Region,,FR.ND,4.135657149754214,69.15090942382812,8.86608612403441
FRA,France,FRA.10_1,Nouvelle-Aquitaine,,,Région,Region,,FR.AC,3.1754407221728034,74.73863983154297,6.748438466893564
FRA,France,FRA.11_1,Occitanie,,,Région,Region,,FR.LP,2.0690741002912354,76.1356201171875,6.874094223835059
FRA,France,FRA.12_1,Pays de la Loire,,,Région,Region,,FR.PL,4.571803316156915,68.68524932861328,8.184137222614694
