GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
NGA,Nigeria,NGA.9_1,Cross River,,,State,State,,NG.CR,2385.4630860184047,2530.3534884200917,2694.992943064777,2850.2450464666667,2939.125198425781,2924.6011393085937,2841.225871207031,2747.4525577304685,2649.3540071210937,2536.355519,2448.202327464843,2439.114686855469,2504.4530631015627,2576.007061902344,2581.267407152344,2503.9863226328125,2390.859430746094,2303.9359218710933,2264.436075621094,2242.5578326406253,2221.753841933594,2247.8085936953125,2355.714708152344,2498.67244678125,2627.7553830976567,2760.7866399960944,2890.8446781367184,2932.0798059804683,2835.7519989140624,2660.8946612929685,2489.6771444140622,2365.6833186796875,2313.8377515273437,2331.449661839844,2366.771074066406,2376.8680555664064,2394.042975746094,2468.8094296054687,2574.999813578125,2641.0779531679686,2634.137504972656,2558.2994215,2426.385962007812,2280.4056006015626,2194.3954470039057,2217.1537412890625,2325.1589010859375,2440.6190513984375,2491.982615957031,2466.3757340312495,2412.3837003125,2391.5362190078126,2420.7653053203126,2462.369903011719,2480.193524945312,2484.8457409062503,2500.8775081718754,2524.8227437265623,2537.779039277344,2527.591343421875,2491.4523236328127,2443.032990496094,2413.2816711562505,2414.760586597656,2418.906098121094,2405.2669107500005,2399.87812934375,2416.830784070313,2408.7581992265627,2331.3066157656244,2218.9315623125,2153.3032490742185,2177.857131363281,2264.1552356992192,2351.022385488281,2403.1049417460936,2429.3371330937503,2455.076077738281,2483.817920277344,2483.8451837460943,2420.7221219882813,2310.0020286757817,2215.8504238124997,2181.003148230469,2184.3874654140627,2187.2614459531246,2191.3750824375,2224.2513953710936,2283.5845872929685,2326.7863749765625,2324.1570755703124,2304.032141027344,2324.2191286679686,2403.217661074219,2499.6148548242186,2558.9018049882816,2561.1084874921876,2519.9895986054694,2456.3247355234375,2387.256046890625,2328.2121540000007,2287.895801414062,2273.225540484375,2297.619936695313,2359.4994909726556,2428.86781428125,2480.063398707032,2516.3862536171873,2547.8794520585934,2561.064360363281,2521.6614216289063,2410.705591503906,2260.635642378906,2144.0685547617186,2108.138649601562,2133.418420372549,2177.825691720648,2226.1388618767123,2277.355864588957
NGA,Nigeria,NGA.10_1,Delta,,,State,State,,NG.DE,2625.685969092024,2634.3183195662104,2660.597292376518,2668.048630760784,2592.9607271562495,2425.723416941406,2261.7021292304685,2212.4856616289067,2289.142932359375,2405.7007350625,2463.7104649804687,2426.8865796289065,2348.692389917969,2319.4450565585935,2377.119808285156,2478.4015314492185,2537.524728171875,2499.723396136719,2397.5364804492187,2301.323762667969,2229.518645003907,2170.3296532226564,2136.947720625,2139.3657334921877,2172.135006433594,2250.551335273438,2385.227387492188,2532.78966921875,2624.0252130859376,2621.8591393750003,2543.5478876484376,2447.5159330117185,2381.481253828125,2337.705780226562,2290.81499353125,2262.836430957031,2297.533583855469,2382.4025224375,2452.6170999179685,2471.7097213398442,2460.2231357499995,2443.060692433594,2414.301313238281,2366.3292561484377,2325.723603136719,2336.026359234375,2398.3314640820313,2453.7941925117184,2456.90747653125,2436.9103689648437,2444.157435515625,2479.329838035156,2513.61306571875,2524.4487509375003,2496.601623890625,2438.5287543164054,2393.308904953125,2401.3066535390626,2451.9817139531247,2492.369754664063,2494.593206519531,2483.674084347657,2491.5678212460934,2526.214209917969,2572.6801947773442,2597.9810105234374,2582.527675738282,2540.175644359375,2483.9235001210936,2408.1328950078123,2324.4852322890624,2276.1754475234375,2291.212355730469,2336.1244489023443,2341.1559842617185,2285.5423611992187,2232.6541805507813,2244.146336152344,2295.6477138554687,2325.8382294570315,2316.8496228906256,2287.6903454921876,2263.367746496094,2259.1062315624995,2262.4647468945313,2257.5586424179687,2266.3926270703128,2321.395388410156,2414.0695295234373,2500.7166414921876,2544.620365832031,2554.0225081484377,2576.3992093046872,2629.003094734375,2660.16628053125,2620.5318305429687,2537.6562090546877,2476.5424752187496,2457.873621292969,2455.6381298710935,2445.638097324219,2419.5010753320307,2383.8595374140623,2369.277467140625,2405.496490171875,2481.0710789375,2550.7246142148438,2579.488850164062,2570.8783016484376,2550.90546284375,2530.306969195313,2500.2734718203124,2454.10461059375,2391.5064194921874,2331.9308324375,2325.819219066667,2396.0573530566803,2495.3067245799093,2567.6849673680986
NGA,Nigeria,NGA.11_1,Ebonyi,,,State,State,,NG.EB,1984.7268062147239,2147.2397476255705,2345.3723882024287,2531.4576106862746,2628.2982074453125,2601.2350611953125,2504.3333167265623,2407.003382554687,2306.513765414062,2175.6355845,2050.084746101563,1997.568632449219,2030.1445940585938,2087.714684628906,2100.3620244648437,2056.3475566562497,2009.0531517773438,2018.8424828203126,2077.203984550781,2095.3979383828128,2014.7712240234375,1906.4534430078127,1880.3986046914065,1934.3442373906248,1985.3547494726563,2002.879301515625,2019.1924885273438,2048.6921537929684,2074.157820394531,2077.3171243554684,2041.8457703164063,1975.237948859375,1929.5824442617186,1941.917395152344,1978.8670264257812,1995.5809406562496,2007.6888248984376,2048.479696558594,2099.1810456523435,2115.4684644296876,2084.5257005195313,2017.9925712578124,1929.1002893359375,1849.8381592070311,1837.3856028164064,1928.7738507460938,2090.0705746328126,2219.574095015625,2225.745352777343,2121.9627233281253,2012.0650524843747,1966.9233978984373,1961.8378688515625,1942.009354332031,1898.681195703125,1867.5741008828122,1881.746286296875,1934.55657221875,1980.2101710664062,1984.727981921875,1970.4986002304688,1975.1534044023438,1992.966787636719,1996.8588978085938,1980.472023578125,1956.5935615937499,1943.7325250781248,1952.9172612421876,1974.0943580898438,1985.1811028085938,1977.8529276289062,1967.34076625,1970.7880012617188,1982.7713577968752,1989.0460085195314,1994.3058237890625,2014.8734158867187,2052.8771651640623,2085.8400793437495,2073.8277522773437,1992.6496536328127,1878.9354005507812,1810.883839472656,1815.3236974531249,1837.0252619257815,1829.1432260546876,1820.9762495390626,1866.2196404062497,1960.3770928789063,2034.1564003867186,2029.2055051679688,1971.373696453125,1946.2272862187501,2001.124604859375,2096.8003131289065,2157.131008527344,2146.2562838203125,2090.935997714844,2036.1381227421878,1999.352752859375,1976.8970884414061,1964.3949302343751,1960.1598812031252,1972.4587242539064,2011.7136930703123,2063.663013382813,2099.6684131171874,2111.571733578125,2110.11867890625,2099.1427453632814,2062.051591226563,1974.2316774257813,1845.1434134999997,1736.2142251875002,1704.5273762304691,1747.6957030431374,1826.5562417408908,1909.5296501095888,1980.721319809816
NGA,Nigeria,NGA.12_1,Edo,,,State,State,,NG.ED,2160.7939830490795,2096.8136118812786,2046.7269965182186,2005.8319586509804,1947.4527351640627,1859.4306824921875,1783.050100796875,1771.2707675156248,1819.2938569414064,1869.4527464609373,1865.4567606367189,1788.8866355859377,1675.0556332421875,1601.1800982773436,1627.622473,1733.1931890937499,1827.9082257148439,1848.8083314257815,1815.5927032695313,1772.6298112304687,1730.8844808164063,1695.204488496094,1682.1439369374998,1689.0774826523436,1704.8197713281254,1742.0905618710938,1809.8189503125002,1880.9384019101562,1916.3792638515627,1898.55449775,1847.2894350156253,1812.8351971171874,1822.5219932578127,1841.4120720390624,1825.0579519257813,1786.8310895078125,1772.5654396640623,1795.6190772539064,1828.6990368828126,1843.0165820273442,1835.7666748632812,1815.3533040742186,1772.1045123515623,1697.360046496094,1628.8461262695312,1626.795647738281,1697.4354312734376,1778.7712397421876,1813.060763191406,1809.8760958320313,1817.4811044140624,1854.328714734375,1901.2046582578123,1936.6759582460938,1952.0348075976563,1945.189002652344,1916.7281105585937,1881.4004241171876,1866.8501193671875,1881.0144194023437,1905.9359958789064,1930.9715131914065,1963.815646925781,2006.097992292969,2034.2835096132815,2024.9058340859378,1992.9572572617187,1967.2715029375001,1941.1130172148437,1890.4083970312497,1825.1304375937498,1789.167363875,1809.4523716328122,1859.6518793789062,1888.5803378125001,1884.0949387656249,1884.332814578125,1912.74045509375,1933.857622808594,1898.7879495703125,1804.8460446484376,1690.6499326875,1599.4278715390626,1558.6680253281252,1578.409396421875,1653.6601424257815,1761.189578609375,1869.0978981875003,1957.8893852109375,2010.5903676015628,2005.7757461171877,1966.1834991328126,1965.5253370703126,2030.4898666328122,2092.426056359375,2082.3309105898434,2017.9582524453128,1961.8490319960938,1941.19145346875,1940.4892830703127,1937.5554771523437,1921.3067754648434,1898.8809259609377,1897.982258066406,1943.5468139335937,2023.705009292969,2092.1614089101563,2118.725704855469,2119.168542167969,2109.9764647109373,2071.2454559960934,1992.5896604882814,1906.4287419492189,1843.239187109375,1808.06202309375,1809.551872254902,1852.5132559757083,1912.3705260319634,1959.3388398834354
NGA,Nigeria,NGA.13_1,Ekiti,,,State,State,,NG.EK,1650.898893472393,1569.237213515982,1504.3680344008096,1462.2411073803921,1427.9702408281248,1395.5065290742189,1390.6640994882812,1427.6434214648439,1473.1191230937502,1481.63958215625,1437.8431697695312,1356.8527175234376,1278.9247396484375,1259.6535070195312,1324.8157037890621,1428.4362130898437,1482.3177933476563,1445.054849953125,1367.522571609375,1326.1873258750002,1332.2234124101562,1341.5888025625,1327.0347621328126,1302.0571525312498,1295.7446051210939,1323.6493308242189,1372.0785811171872,1414.3360041953126,1439.9659251132812,1457.818084265625,1488.4157539414064,1546.5365199218747,1600.39901403125,1583.4393925039062,1482.2796098164065,1365.4679431367185,1304.5815034335935,1310.5367186367187,1346.6627472617188,1369.0286721992186,1358.1101925390626,1325.193653238281,1286.4389283515625,1247.275554144531,1222.2153572773436,1235.3166780195313,1285.2236041914061,1341.4720718867186,1380.7835115039063,1404.2396882109374,1423.7882576953125,1447.3892168046873,1471.2927061367186,1482.8668195742187,1478.7126966328124,1465.8702873593752,1439.6951164296875,1395.256882390625,1357.409638292969,1363.5270575625002,1421.2745503984377,1490.937955796875,1515.3643314140625,1483.0737421171877,1441.5596709140625,1441.1905520234375,1484.0352222812498,1516.4521323515626,1481.5904573046873,1392.3948318242187,1318.0534910625,1301.8081766523435,1326.8554173945315,1347.1760214375001,1337.4206229765623,1323.2035292578125,1346.9038646210938,1401.5594851249998,1435.872157421875,1422.3596498124998,1384.0427511757812,1362.8016044648439,1379.976224234375,1414.7018416640626,1427.39068515625,1413.4851838281252,1405.948004921875,1428.3043556406249,1477.1866834140626,1526.3268757695312,1530.8043863593748,1474.6725499375,1410.9836976914062,1399.4381808007813,1427.9474716796876,1447.0250350507813,1442.2586107968748,1425.1156877734375,1393.9717596562498,1348.6301850429688,1312.2812348437499,1306.0029969687498,1323.4749872929688,1348.714747125,1378.4403675898438,1413.6652383125,1443.1017954023437,1452.0200061562496,1443.63105496875,1432.6625935625,1422.6606249882811,1411.0536276679688,1405.111283609375,1410.7025314101566,1418.4257903671873,1418.7763793686277,1420.6183874048586,1439.2347546849317,1476.4186845705524
NGA,Nigeria,NGA.14_1,Enugu,,,State,State,,NG.EN,1879.154807466258,1936.6037474246573,2012.105220242915,2070.8760437372553,2062.1717021523436,1979.700261425781,1888.4207315195308,1845.40202409375,1824.5175060156248,1772.9503431992187,1696.4766420234373,1638.9616803203123,1625.0757258671879,1648.71072675,1685.1277355351563,1713.235984171875,1743.194177417969,1808.0365781015626,1901.5141126914064,1945.3503581601562,1878.663596792969,1758.5129028046874,1691.0227033203123,1691.3731926640626,1693.9527214492189,1670.0243044062497,1655.015285753906,1676.2177477460937,1720.1324258984375,1761.9466350507814,1790.4747984257815,1812.4804223359374,1829.552332980469,1816.1323514921876,1761.1530302343751,1712.3944541562496,1727.5572677851562,1801.6549882773438,1877.3759940703121,1904.8105109257813,1871.5612717578126,1796.928678695312,1714.0349867031252,1655.4205266367187,1651.5796407421878,1716.24189528125,1810.8002788046877,1858.091406546875,1823.3592708789063,1755.404510078125,1726.5013902382811,1756.0338503945313,1807.0928196054688,1833.2006059804687,1814.142710234375,1760.7227741874997,1701.860731097656,1668.4091776484377,1670.1913186640622,1690.744786394531,1718.2443639687497,1750.499262269531,1769.0584728203123,1756.9101821054685,1726.3965863476562,1700.0057753281249,1690.25003984375,1702.1244153476562,1732.2449965234375,1767.1460530625,1789.8568448320311,1790.2250059921876,1769.641479421875,1736.742543707031,1706.4234991406247,1700.9428714609373,1735.524971859375,1796.8926443203122,1842.459535449219,1825.7487907890622,1734.3277322734375,1618.4621139765623,1559.6676786328126,1577.7769559218748,1607.8008449218748,1601.9425220937499,1595.4536054960938,1642.5671457890626,1735.639215058594,1806.0025571640624,1796.9215425664065,1736.5855193554692,1716.3391559335935,1783.8015453632815,1885.6051453398436,1929.1889958281247,1883.787096597656,1806.2828994882811,1764.8170650000002,1762.9865619375,1765.8759675703125,1761.4240074101563,1762.1431422500002,1783.068827566406,1827.5347824570313,1870.9463868476562,1878.0719177539063,1845.1360017734373,1801.4308540703125,1771.4562615195312,1743.6394681796876,1681.1070512421875,1576.4042180859374,1477.61460834375,1440.901710574219,1480.7400220627449,1570.1423464089073,1667.0130933881278,1741.9137494478528
NGA,Nigeria,NGA.15_1,Federal Capital Territory,Abuja,,State,State,,NG.FC,1587.9689583251536,1560.3396954520547,1544.347292263158,1539.1721673882353,1531.3023722812502,1515.0533193203125,1516.0755595585936,1550.9452816757814,1578.68986303125,1550.2765995820312,1478.3488141796875,1413.7409594921874,1397.1025563203125,1445.8437218554686,1536.0809981249997,1605.9466617929688,1615.78387834375,1587.821368121094,1565.9647510507812,1560.2306121054685,1556.1137001601562,1556.667440984375,1571.8845510703127,1587.5698890039064,1595.779134484375,1619.4216391171876,1662.43805746875,1688.8703903710937,1673.4581606640625,1624.930357703125,1570.6595726210935,1541.6004124023436,1537.2424024179688,1514.8654694531247,1451.8236513046875,1383.999778921875,1354.4842029492186,1362.156778796875,1374.513978609375,1365.3507013906249,1334.8206484570312,1303.5244072578128,1291.0115521796874,1302.7135780937501,1336.865133957031,1389.1570586132814,1441.3679199609376,1464.8439488789065,1449.3923645703126,1414.4155400000002,1389.6002550859375,1394.967675527344,1424.2494907382813,1442.7893690117187,1426.637057644531,1393.1664834687501,1369.8274466875002,1362.8809527617188,1371.8665667460937,1398.836282433594,1435.6108416093753,1463.0618350507814,1467.8338783359375,1455.9641888828123,1444.3917224531253,1441.5066474218752,1445.0150998320312,1448.882723152344,1443.9887700703125,1424.1817041249997,1393.7039199921876,1365.7815715781248,1356.6123660507812,1369.7280555976563,1390.437132140625,1410.8937383046875,1434.5797637265625,1445.8415993632814,1420.11553421875,1366.1840805390625,1316.1425376328123,1287.2475772265625,1284.2564345859375,1310.3606639257814,1348.5675946796875,1362.6142160234376,1340.43745646875,1313.5873097695312,1316.8876096914064,1347.8324962968752,1380.9333784414064,1403.8294067890627,1416.4601415351563,1412.397232078125,1390.852038859375,1372.9539995273437,1378.829511640625,1398.039464375,1410.009215210937,1427.1632054570312,1473.301506097656,1523.49624071875,1526.259004027344,1477.1402455742189,1415.5581265546873,1370.4461122968748,1349.6623064804685,1352.209187027344,1358.6560924433593,1338.3542804609376,1284.6835292105468,1217.6996577390623,1157.3780629695314,1119.3522529078125,1114.1367896640627,1131.677422362353,1150.9120289340083,1165.6730285945205,1181.5185922263804
NGA,Nigeria,NGA.16_1,Gombe,,,State,State,,NG.GO,865.7043370999999,865.6367850118722,864.8322231303644,861.9832049505882,859.8056122875001,869.9497598777343,899.4930236605469,931.0728387097656,937.2159609382812,911.1529536234375,864.4929203835937,812.3798772601563,776.3218930578126,776.6105565238281,809.4957536046876,848.3411121613283,871.6565488316405,878.1603995785156,877.3321871093749,881.2197051007813,900.8923744246094,934.2822622531248,961.3505089312499,964.1809347652343,947.8257905953126,930.202013296875,917.7584434082032,902.2753116890625,878.7229813828126,861.1084239375,870.5001217585938,903.3309284421874,935.3088387453125,956.6882140203124,970.7042550246094,971.3471044085937,956.2733442328125,939.8328955847657,932.3417593453125,928.606698766797,922.1462460015625,911.4995636175781,898.2593845105471,891.7360082359373,898.6524624625,903.0873737222656,882.8089576800783,844.7948114511719,821.0954635609376,833.9894996695314,877.2430396410157,924.2129277058593,947.7376558929689,940.1317067078124,921.0334605664065,917.95111239375,935.669179528125,956.5053837734376,967.3460890507814,971.1687989613281,976.8027852355468,984.472764053125,977.9849064749999,942.3982390277342,895.259713557422,874.4204611539063,885.8537955121094,894.3457406238282,873.6404896394531,835.1764037445313,803.3129571402344,791.5520257914062,803.1283442382813,827.536657221875,840.5833461316407,830.8124743179688,817.22089355,824.1666702738282,848.9095175476564,863.5015546324219,842.9887795855469,791.4826705484375,741.451480138672,722.3924730121093,734.9641535066406,762.7325456976563,793.2552413429687,813.7492955218751,812.5011751039062,801.9717447496093,809.50278536875,837.1127122636719,860.8969125578124,867.0084315785157,864.6329783906251,869.4748472648438,886.6680250968751,905.664096573047,909.3288549046874,890.1457884882814,856.7470554816406,826.8708119,815.1393461062501,822.3343063070314,834.4376542492187,837.1594847167969,833.0547094355468,834.3501014394532,838.3386867773437,829.7740084953126,805.3172297023438,774.8279975328126,751.4771782781249,752.0769874335938,783.3982010101562,829.0257794015687,871.177174417004,910.0144763401828,950.5015428969326
NGA,Nigeria,NGA.17_1,Imo,,,State,State,,NG.IM,2247.4215433742334,2426.3704685479456,2638.028882493927,2812.1043231058825,2842.6416492343747,2700.24147278125,2496.2531685820313,2369.137929347656,2341.2143393046877,2342.264363972656,2321.351715875,2287.016310105469,2275.7886575468756,2302.198876964844,2337.920914511719,2346.9273331679688,2324.5659501328128,2293.168867851562,2268.9880442851563,2232.8672617929687,2160.1589101523437,2086.4935499921876,2075.9980358242187,2125.6384551132815,2184.776237636719,2241.8547783710933,2309.372879652344,2370.0815671445307,2404.329712910156,2422.875466503906,2441.41139959375,2461.9233859257815,2474.022961175781,2451.331549261719,2379.30530096875,2302.469072097656,2298.2728941835935,2380.4218150546876,2472.3878766171874,2500.9507290742195,2468.739337261719,2415.49123525,2358.834435351562,2300.1102047382815,2254.8836952851566,2240.221112519531,2239.6646224960937,2216.538837796875,2166.9856070429687,2131.4424213242182,2142.3485786640626,2187.373433226562,2238.0471165390627,2277.8554226875,2291.671871746094,2272.176083449219,2248.577419707031,2271.9116810390624,2347.403928613281,2410.7108390546873,2406.256695003906,2356.1456903398444,2323.624953960937,2338.989513289063,2373.3863492265627,2379.505836222657,2353.201678914062,2324.2892691328125,2292.788350472656,2231.7791989218745,2148.653310320313,2089.1808198359377,2084.207450792969,2120.597973171875,2161.4874906406253,2189.946679757812,2224.5157117695317,2278.0860842617185,2321.430131207031,2309.9073001171873,2229.8835083984377,2117.739182082031,2042.4532700546874,2041.4440500859373,2082.649061207031,2127.836327828125,2188.7448763710936,2279.6257580351557,2368.273214246094,2406.609787296875,2384.717718015625,2347.7676371640623,2354.4673766835936,2404.8581738203125,2427.262158582031,2362.1646376132817,2247.121138121094,2181.1753190390627,2201.9495313085936,2249.4645485937504,2256.761875480469,2217.3785648398434,2176.5148815195307,2197.4078723984376,2297.4943960703126,2415.2424284765625,2482.705704761718,2489.234935484375,2453.218776441406,2393.216682214844,2322.498052566406,2235.7632240429684,2131.1744934843746,2045.5651050390622,2025.684945578125,2078.103525909804,2171.3295264696358,2267.423823917808,2342.268358932515
NGA,Nigeria,NGA.18_1,Jigawa,,,State,State,,NG.JI,587.1834773993864,588.9213297648402,594.4171686137652,604.0419039537254,612.7047286457031,617.6571796773438,626.3390902746094,639.9717269554689,640.0614094410156,609.329174403125,553.8932616628906,500.75488424140616,484.06108628671876,519.4304352789062,583.9120779699218,637.2978996417968,660.4927543761719,662.1704283605469,658.2781316183595,655.6779740148438,652.1780584273437,645.2494457320312,634.9735353187501,620.1603870589845,601.4894336265626,588.8178643617189,593.9523604367188,617.0914537527343,649.6652923140625,682.87476604375,704.6991842222656,702.9187152820313,683.283784908203,669.1376509113283,671.3440153535156,676.9290352996094,673.0092518640625,657.6219705757811,629.2846406230469,592.0403055558593,563.2919271031251,558.7459120671875,581.9118322859375,629.3143285410156,680.4323412523437,693.9102180539061,651.4405586378906,591.7329538601563,568.8126324660157,593.7375980605468,639.6402279027344,683.5000417527344,717.6692584468749,733.8377245273438,726.4459579281249,707.0550581035155,689.2768617027343,671.8717374820312,657.6659286523438,662.8443325480469,687.5460848808593,705.6750497218751,697.1486468359375,667.3461786816406,631.6800616304688,599.495019794922,574.1077003914063,556.9537818128907,545.0305111007813,526.7098164019532,493.95410617343754,463.1470003914062,463.18855398007815,495.4019611039063,530.6432948460938,551.2471082417969,566.5801709054688,584.3402163996093,593.8112084472656,581.0880812499998,544.9505534816406,497.9118511132812,459.18135498749996,441.9914530109375,445.2162353976562,462.8971492882813,492.2090306546875,523.6401710347656,544.3518734332031,556.4675458499999,569.410442553125,581.5282603273438,587.8797406347657,594.6330876585938,617.3335396570312,666.1562297855469,726.3882796871093,763.3624658691407,760.8483904632814,737.9398716625,718.7196659039062,708.6119740753905,704.1201011980469,703.0326885249999,702.8503672949219,701.7009530335938,700.9406114269532,703.0280876394531,709.8304971929688,720.1981179722655,720.982351346875,691.9724757367188,635.2863982292969,583.5802921402344,564.099234848047,572.8021714141175,591.2168826854252,608.7379114246576,623.3873533294478
NGA,Nigeria,NGA.19_1,Kaduna,,,State,State,,NG.KD,1229.0606908834357,1232.6012887762554,1244.079878874494,1261.1843238588235,1269.2623058828124,1262.745377953125,1263.6231964804688,1286.1196231132812,1304.7036680859374,1290.8651445,1252.2541547265625,1217.0019289140623,1210.8750163710936,1244.3273576289062,1293.0729189765625,1310.5607657695311,1281.1840801875003,1241.702641410156,1234.677745621094,1256.962550953125,1275.1515434765624,1281.438705890625,1302.6571631367185,1353.2170325664063,1406.938291246094,1426.1421773828126,1406.6467335234374,1377.668567890625,1356.5715963398436,1327.6639088828126,1279.2917900898437,1238.041748859375,1239.35686634375,1273.891659234375,1294.3041580664064,1280.5571575664062,1265.1021274257812,1275.6720389296875,1290.702252734375,1280.3852463320313,1253.8300994492188,1235.4822232460938,1231.489970015625,1240.0630484492187,1259.5861816171878,1274.7624394570314,1263.3712209765627,1226.628503703125,1198.0325608710937,1207.9969222109376,1247.4596942773437,1288.467646644531,1322.0561383281251,1346.4537789179687,1350.5561520351562,1332.1203466015625,1301.8046552441406,1268.1996441601564,1237.9650071171875,1222.3627543242187,1232.7593483437502,1262.594760574219,1283.1496735976561,1276.958908792969,1259.619210982422,1254.4191159843754,1264.3515913125,1271.6617461640624,1258.3688831054687,1230.6732967226562,1212.5456895195312,1215.869795765625,1232.8937939531247,1247.7425369179687,1248.5578074531252,1243.0258219609377,1249.8926790234373,1262.986793929687,1253.7739165078124,1214.9241034453125,1165.7059723828127,1123.5200259023436,1100.1534789492189,1103.0289787187498,1122.085642144531,1136.6988368242187,1136.3656212617188,1126.7902624140627,1125.4432490820313,1143.9722575156252,1169.3814823984376,1179.5283415703125,1172.3247900078127,1164.7387011914063,1172.9977061875004,1197.6093950703125,1221.8599908085937,1230.4507663281252,1228.6383001914062,1236.0192992539064,1262.5637250429688,1291.4010126367186,1289.2094593632814,1242.1883044296876,1175.0067514335938,1124.543630855469,1108.779506566406,1126.551960484375,1163.3262802882814,1192.4200541187502,1189.7858602320314,1151.752577284375,1099.8645494609377,1068.757427757031,1074.4230722125,1096.7267943819609,1109.620191497166,1112.7799218310504,1118.1886914294478
NGA,Nigeria,NGA.20_1,Kano,,,State,State,,NG.KN,869.4329622312882,872.8414478506849,882.6620550275303,897.1568232078431,903.8997933562499,898.5706629429689,901.6018496851563,925.0706194871094,942.3847213457032,921.7879211066405,864.5933623382813,800.338120059375,769.8570943917969,797.6981325726562,863.0647407753905,919.3472094128907,943.4069220765625,947.6207889195312,950.7474204441406,953.3016158019531,944.4581485167969,923.9347732261717,904.1809637332032,891.9849228765626,882.3372635761718,873.3627311187499,874.3497381261718,894.7645967050781,932.3150095398437,970.3451190015626,985.9147489695313,970.7263918554687,943.6857176976563,929.8254960882812,931.8469593238282,937.7818937632812,942.464186096875,940.8374573851562,920.1664628968749,878.4300313121093,832.6312013917969,802.943792578125,804.2073682343748,841.7290100375,893.0772496476562,912.6242056890626,881.478659654297,835.0801200667969,821.1416719980468,848.3243803179687,891.0136327949219,930.3153401796874,967.0933939414062,995.548621782422,998.7821608566405,979.2030377914065,957.4911346636721,940.3909829437499,922.720775884375,911.8352846902345,916.6105657085938,922.7996250679688,911.6497879300781,888.8453634511719,867.1624372414062,844.2479367597657,819.8119400261718,806.6783830796876,805.9529108808593,794.1189895195312,754.0433871523437,705.5606731996094,684.978010133203,701.2877016664063,735.5502884289062,775.3575982578125,818.2849989,848.7265082195313,844.3422907191407,801.6326905312499,737.8532996171875,677.5878512691406,643.6738114039061,645.7717934511719,674.2443429121095,714.4826978093748,756.1213451585938,786.9141147589843,806.5420352660155,834.7246604292969,873.2171616859376,892.0334135304688,880.5887977882813,877.8820497015624,935.6513250257813,1062.8317781347657,1204.1466036890622,1284.1466859011716,1282.8555932097656,1243.7439429671874,1209.7122692781252,1191.944706390625,1187.7410634695311,1189.0750701664062,1187.5113321234376,1184.3957603249999,1182.3836326054686,1175.1870236210937,1158.3285290808592,1132.8037532085937,1089.1469116882815,1013.7669642648436,920.8409162550781,849.5627536406249,821.1110856527343,820.9974346360785,826.215320399595,829.275645683105,832.9779009374233
NGA,Nigeria,NGA.21_1,Katsina,,,State,State,,NG.KT,731.8883631233128,735.3364461716895,746.5738048052632,766.7502589827451,783.6950065144532,785.0305302710938,781.7856657859377,788.9969244859376,792.2715923953124,766.6290247621095,712.6358812839844,657.0187584890625,635.2740806214844,665.8294775386719,727.0622818414063,776.794951244922,796.288414792578,799.9835349535156,808.8325322519531,826.2383656847657,838.6964356410156,835.6998062527344,823.1904131074218,813.9497990199219,812.8355422464846,816.0240246804686,817.7954342957031,817.1378421976563,818.2893712925782,821.4663852312499,821.3584109003906,819.2623603316407,823.7486800886718,835.4859996785157,844.0836615070311,845.6656114914063,849.11535196875,852.8934678132813,835.5017466933593,788.0221131,735.475138359375,710.1174517789063,723.7209166777344,768.2905071625,817.4601520773438,834.1916816605468,805.8658350671874,762.8272685160157,744.7248561300781,761.7008003316406,798.1249582503906,838.103170378125,871.5622673957031,887.1629078714843,882.6080506199219,873.08699589375,868.8949393035156,860.6020091593751,841.4276100304688,824.2442122777345,824.3970588796875,837.8374086683593,845.2940723726562,834.5176091015626,809.8928673308594,780.785946598047,751.5199749675782,723.9783347714844,698.6498025144531,671.8690149914062,643.1313904582032,624.8368080882813,630.8727188671875,655.4827693968749,680.3756897906251,701.9051824761718,729.6091301624999,757.5674530738281,761.2745477160155,727.8167522125,671.6973176601563,619.2635732035156,589.9879671464844,588.4241608753907,605.0552302863283,629.1733184335939,656.5138299074218,679.2276021742188,687.921832478125,688.2619237386721,693.3974823308594,703.7282561750001,709.5065409460937,705.3503236605469,698.591548609375,704.2374766925781,725.5626026445312,749.8047007230468,768.9404722277344,787.1711809562499,807.3004046972657,824.5365138339844,831.2229446480468,823.9437885058594,807.3463143296874,788.0768435160156,772.3466421289063,772.4474098316407,797.0275229375001,830.3068998230468,839.5103490472657,808.2919706339844,754.4878768816405,713.4597051039062,705.6607831023438,721.6163497192156,739.3069603793523,748.7667330474886,753.0425927128833
