GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
SWE,Sweden,SWE.11_1,Orebro,Örebro|Örebro län,,Laen|län,County,,SE.OR,696.2875991,547.9070444,716.3515086,751.3814647,779.8956328,698.6552295,708.2923028,861.3668614,675.5548291,764.4772108,502.1458136,654.3013837,756.2632043,654.4938724,630.3380437,612.7243061,708.2315876,596.3889009,751.9220641,767.4940612,611.1615836,813.8741013,620.9156432,481.0675001,700.8148349,806.7759249,586.930318,678.7779704,655.1158026,651.2240662,642.9020888,597.049096,723.4528778,823.8611131,534.1105695,656.9984826,847.2251272,691.4584295,725.2517026,730.5128305,652.8945085,610.7337499,446.238451,793.011891,786.7795143,721.8713026,711.0582006,691.7917291,634.1914123,588.236767,492.8306658,564.4853196,654.577294,880.9237219,706.1754156,699.3769753,474.0079348,626.4435182,721.4977863,773.1102066,770.7768069,682.9924592,712.8144487,803.5061099,575.9390639,594.6662168,723.7220313,767.682804,628.8312824,895.2486999,682.524429,711.9584607,637.6975465,597.1482316,666.8758488,718.8267956,824.6787596,686.606634,573.788106,668.0264337,652.1495553,640.9786215,568.3342276,754.2943,536.4101796,550.0502893,851.5743383,591.5438427,770.6280799,735.6284304,746.6314551,716.5756492,679.8695835,782.1390051,792.1777117,735.6520192,740.0200198,810.2037986,564.316392,756.3386175,617.4354431,676.2955698,706.5566236,692.863154,722.5422244,617.4547553,672.9867575,770.3299856,803.1237437,996.0753016,645.7412336,708.7448814,690.5420238,734.2692126,616.1792099,789.6174666,705.3603193,820.6646945,755.5347353,686.1501311,718.0223434,849.0143308,555.9924398,769.145177,759.2538809,577.3312655,708.9116382,534.8670589,759.5569726
SWE,Sweden,SWE.12_1,Östergötland,Östergötlands län,,Laen|län,County,,SE.OG,634.8534194,455.1641731,542.8773553,595.3924955,608.1138319,588.1185528,503.4512071,631.6635097,476.5934276,665.9400994,461.7901273,536.0764648,638.3819783,597.5428655,504.7736814,486.3594569,559.7028395,484.2307865,548.2882526,604.568037,518.9842295,716.1326523,567.3443204,399.5314241,571.4633031,712.5944929,465.1246431,596.4092386,523.590703,453.3968025,514.7116285,524.0965059,573.4474074,581.6890231,436.5494769,550.9320108,694.9227579,607.4209907,569.5661693,642.932309,562.447648,493.3867684,420.1895439,629.442955,580.3248336,581.9394715,655.7178711,539.3026299,529.297454,520.7981999,412.9725265,483.051462,572.0619945,652.8211919,631.799474,613.9591383,417.7607985,540.1177346,491.765484,632.8504518,551.3450483,608.6414355,562.3964647,649.600717,434.5411737,406.551185,616.5840707,648.5778325,486.144354,726.2455811,573.6323936,603.6603448,546.1463224,422.2255094,555.662996,620.4475667,711.205544,567.4153429,514.3989509,633.5122404,496.899773,515.1441107,515.3903918,663.2242633,428.5149087,499.4393091,703.927973,658.5367768,605.8101226,654.6462782,634.0860125,496.4924173,528.9086442,594.006045,726.239153,567.9953209,532.8861812,647.7778699,445.4481824,578.9549155,486.7570601,484.6941504,597.6270603,566.0499881,639.7037476,531.6578311,576.1389338,726.6375042,570.7057417,728.672756,587.9727924,624.6074212,609.4593355,621.9618843,566.256146,652.4871156,679.3489846,628.5275199,599.1735351,705.4400247,596.6970854,693.1141418,539.3259361,681.9859382,710.3558244,497.3637051,592.8522127,456.3766725,605.3482229
SWE,Sweden,SWE.13_1,Skåne,,,Laen|län,County,,SE.SN,743.3622376,656.7155224,636.6427563,746.3110839,722.5424174,682.2825124,677.2608387,768.7318471,588.207367,755.7118198,644.5261996,590.3070666,661.9567682,600.8298261,631.1241351,612.1609619,593.0380987,675.5147641,648.2501661,788.161287,641.8177308,767.4297204,602.6190573,639.1523552,631.7590444,776.740961,650.9947425,615.0212369,649.7186595,692.5860042,631.6600583,639.7496128,705.1563286,619.9743148,717.7539254,681.9983474,845.0888965,737.0175031,639.3920335,781.8086469,701.1187836,654.8611668,602.7408163,697.6742184,757.6020903,646.9675853,651.7418743,629.8133639,645.5669931,632.6022642,637.4293545,657.4259067,700.5793849,680.2921067,817.6012388,734.9792564,537.5470221,623.8629488,696.5422608,783.3258768,686.8356566,768.896957,531.1667932,857.3587146,642.4016565,614.3137083,629.2432047,753.8290064,564.7805607,777.6607412,696.2232684,755.0254837,715.2513272,543.8886107,692.3544995,815.3253916,749.2213379,721.3923507,620.149837,764.3952554,619.5584095,570.2933994,673.6841501,751.1528816,546.4532937,564.3097619,774.5084824,653.5209088,684.5766229,832.2860509,844.8406927,701.4673837,729.9582646,742.4026506,785.0351253,661.9013071,687.923563,814.2568038,587.8250504,717.7505542,720.2377544,674.1073398,787.9059135,874.8049051,681.6569506,581.0131693,606.3744453,894.6724089,851.4301125,738.2312947,720.2614216,841.2686816,596.0625912,785.4056739,610.9124544,801.8087275,948.1962993,763.9030248,642.3706384,744.057334,768.472031,738.5975649,680.0509822,838.6027113,792.5250982,681.7787215,798.6392198,531.72432,719.497255
SWE,Sweden,SWE.14_1,Södermanland,Södermanlands län|Sörmland,,Laen|län,County,,SE.SD,560.2722406,436.8030657,548.9938833,600.1150037,610.6047297,602.3756252,565.5313851,666.2230192,530.8900776,631.0977789,397.8186735,528.575473,679.9831581,565.5553459,536.2824876,502.3718291,580.1649429,519.7498321,557.5384276,625.16181,512.4552592,703.5719636,553.2869596,376.1580488,674.3088377,734.5205753,470.1572482,654.9522153,580.6784446,498.3869976,513.4107407,581.0788103,623.9177129,604.4663066,468.418405,529.3735067,714.1591364,579.4768715,582.4556852,652.7650683,558.4227905,541.274444,428.5515613,655.7577331,623.0827637,647.9496721,673.810589,560.8326455,539.8005311,529.7617074,444.5061987,489.8196009,578.2426451,759.1237373,632.9370758,603.7394035,377.850744,536.7228014,580.6958242,625.02613,612.3661138,607.2247706,542.5281752,673.6333643,466.8871633,495.2702653,623.491902,703.1049525,493.5661105,763.4143554,573.6025114,592.5656588,550.3317002,457.9672323,552.1511219,571.9002701,718.1760214,562.3775467,464.8463264,552.5617341,460.9575844,511.6197062,478.845025,666.4133194,421.8310822,503.077642,725.7754139,569.7414723,653.2748814,654.1425933,662.5564261,510.7358918,581.1452397,623.6618314,620.7566394,609.2288852,581.8399874,612.194103,437.9488343,618.4425711,537.8935587,579.1119433,586.021628,598.1435977,582.4563538,546.7848753,578.471569,659.4433416,613.7555161,744.7636564,570.1098211,582.0026675,563.5886439,557.4238133,571.472265,653.4534856,553.7129916,657.6222464,593.9366843,657.19076,583.2511144,725.0109679,484.7182156,599.9357763,624.7509188,450.8074521,512.8751368,393.9861182,566.3767794
SWE,Sweden,SWE.15_1,Stockholm,Stockholms län|Estocolmo|Stoccolmo,,Laen|län,County,,SE.ST,513.1440883,405.4353631,505.9940489,562.8470104,585.272476,595.3088002,596.1201106,661.0094113,562.315785,592.7331788,393.3180868,544.7821441,645.0276001,533.8439313,567.4342507,489.611497,542.939991,515.3463827,565.9332012,700.1145224,516.0963809,671.8884718,517.6163735,410.2531057,602.569662,655.7917947,461.1528323,596.4583224,579.5287666,494.2515346,507.8950376,580.8234695,651.8514125,602.0276633,568.2906166,508.9946939,647.2732274,595.7019414,595.7002662,663.0985842,572.2356305,559.199903,448.7844653,653.2206965,663.9423943,623.9577136,657.6771104,557.2278372,505.8370229,493.9041698,481.084893,471.4552244,594.3659886,715.3823307,633.6043101,567.4997077,407.2789525,560.149723,570.4975845,598.9916523,495.743644,605.2164768,474.5659834,657.3568667,465.7524737,520.2134655,626.9681083,627.3270503,474.3084269,795.0782729,613.4180584,596.6838888,514.9359923,404.4386456,604.7304527,584.0312757,638.0946577,581.2604876,489.5347148,512.3746178,448.8518733,467.3858384,500.6763695,695.9663386,433.9191324,489.0526054,655.7659031,527.1405312,612.9204698,685.5013334,680.8695715,472.831776,543.0057919,641.9139981,564.3326189,627.6914045,526.3091521,590.7142498,438.113596,674.4412496,600.0914061,585.7192273,566.4432053,601.9653075,556.8634188,423.7247148,543.8422858,613.8551979,587.1604704,644.2263418,632.2506125,536.8742777,534.2569625,550.3174818,550.8868486,575.1263112,549.5566239,680.5975829,601.6363223,608.2768551,519.2688489,772.0354579,472.8387617,578.4707128,628.077135,488.6232563,570.0596215,414.5121857,607.242155
SWE,Sweden,SWE.16_1,Uppsala,Uppsala län,,Laen|län,County,,SE.UP,541.9041469,416.2924447,510.3000656,534.7347272,601.8935503,583.3676901,564.8206174,712.6666061,555.2261848,518.0661997,361.7912384,517.4693832,666.2127118,516.9762919,566.1864924,520.0865563,577.3746592,492.534605,584.7131416,670.4286191,525.6764494,644.1092502,527.4053409,390.9148156,615.1578968,660.126132,448.8792449,559.7360626,583.1779047,485.4557941,529.6676705,571.4512371,633.2019904,596.85586,551.5031454,523.9098859,720.1094617,563.3585359,582.8373107,625.6355093,554.6270087,567.7807635,465.0589089,692.130313,682.6653244,669.5458947,620.9355799,594.0112525,569.3148357,527.4435807,504.1393016,507.3220231,574.4103083,735.9513497,677.025489,530.2922046,397.6035087,527.0031301,602.1696315,618.624708,491.3885454,572.1184847,495.8235686,683.5088208,460.9862128,530.8149543,662.6419629,626.8066688,467.9670104,758.415488,634.8955297,500.4552529,498.2654465,434.4614138,601.5190392,589.5073549,616.8077281,612.7928567,486.2116644,511.3845437,470.9206173,409.9360297,517.9549646,629.2511161,445.6090782,489.7676302,655.1861402,541.6707576,661.5499626,693.4492477,784.4548641,508.2307311,587.8598837,635.8874984,603.4227921,709.4381867,531.422565,602.3638252,462.552848,659.4321045,565.1983174,617.2341227,496.7855193,504.8832139,569.2993224,457.9804644,576.7254344,669.7390077,570.9241219,635.4528851,599.3053349,587.6227077,559.1784802,512.2499173,559.221754,557.2817569,518.2902358,696.4273786,614.8739245,604.054458,528.5617921,781.7665724,477.7068489,563.9242236,570.4511819,520.3364571,597.1654708,462.0019037,657.5618626
SWE,Sweden,SWE.17_1,Värmland,Värmlands län,,Laen|län,County,,SE.VR,686.8804202,540.4021109,647.7028849,713.6404948,737.9193573,672.1139023,755.1768495,756.485456,612.8337806,666.2610128,470.4375383,633.5130956,725.6823413,547.5064054,577.6220222,629.4093134,774.6395551,540.5220615,863.6530032,728.9789458,563.8564073,790.0002287,550.2359335,495.458342,664.9130982,748.7590598,621.535417,640.9477671,613.0650715,741.1705385,556.6777483,572.6696928,728.3795967,867.3307608,582.698694,698.0136419,903.4498237,735.2166481,748.4154643,767.5831517,634.1689019,641.135293,461.1269665,850.8898705,840.7944983,701.7248104,680.5462924,740.4553428,682.0388499,599.2071872,513.7413927,598.9037586,673.6629845,844.9477037,640.0411438,716.5817248,411.3560672,719.9708457,738.5919689,832.1616911,767.4993346,660.447163,762.9259359,822.8619485,523.0905123,568.9468309,772.831276,657.5811352,657.0902057,803.835127,767.2513339,789.1041724,671.1569421,674.9726127,733.6567126,760.5638995,874.7483741,743.1539848,603.7232318,690.2189473,683.7728398,638.1103518,591.2361545,779.2426049,557.889495,534.2897642,819.5985161,518.6976652,805.6544766,690.7164205,739.374179,746.4533343,631.1746194,778.7620514,868.7457457,757.9572739,837.2385846,867.899636,605.2334913,787.7163187,650.5702896,685.1539989,708.8515533,709.0394534,718.3748305,627.8017419,697.4231641,753.1008763,880.5443483,1035.651629,704.4920244,733.3978201,651.4549723,751.911063,604.8927724,849.7657047,715.7184254,841.1257863,842.1827471,733.9735571,805.305202,859.7534157,631.2259318,852.5577535,794.4313976,585.9656442,679.4763402,564.0789432,820.0718587
SWE,Sweden,SWE.18_1,Västerbotten,Västerbottens län,,Laen|län,County,,SE.VB,486.554359,569.4531397,573.2953922,549.5990178,462.4515427,543.9880405,494.0997047,581.2941405,570.737575,487.6822963,451.2162953,516.8444721,629.934354,516.920439,560.3233953,522.7068731,621.7057594,434.0224602,629.0446574,502.7400493,493.87738,560.7612802,538.3652807,518.0018903,524.5826094,538.9835096,549.7288037,527.0262452,580.5376419,586.7191052,726.1450521,561.5966297,559.4851507,646.2167472,638.6161514,586.6896975,656.3045597,595.551633,629.9056693,571.95318,679.8691505,605.8374687,482.553941,640.2529895,666.7525634,524.14541,561.0595937,660.7426675,520.512341,578.7733716,495.4035659,527.2498371,612.8475632,620.7157114,611.5105732,558.4751608,534.4730298,609.3010492,651.1222888,612.7280419,533.1673478,568.4334859,703.1831714,627.2717856,545.3061629,484.3970367,639.154451,516.6702927,519.2224177,638.3790877,682.0509616,562.6075862,568.2987747,594.9775499,548.2629861,688.6585822,703.141237,522.1866883,488.6031542,592.7799706,620.3341874,624.3981175,617.8193752,671.6748189,595.6559461,463.5645287,617.5343415,611.9848498,693.6419538,561.1980196,671.3514157,561.2661192,667.8145651,654.1150352,706.8598134,615.6011876,737.2043813,661.2419582,672.4791228,702.0950693,623.9714043,734.4791416,743.9136055,500.0553347,596.5427695,579.5629624,580.8386125,874.0252424,628.2560466,874.0808459,828.024878,514.4367438,599.0114084,670.2575585,659.9737925,683.1807609,597.8496324,637.1128915,680.413645,593.3236518,773.701327,727.6450567,608.9495595,541.9192358,731.9153768,599.7286521,661.3463996,526.9141258,585.1854462
SWE,Sweden,SWE.19_1,Västernorrland,Västernorrlands län,,Laen|län,County,,SE.VN,546.9973423,521.7171589,562.4525377,537.8159775,563.6301435,637.0663183,550.7255281,670.1172751,583.2230127,486.8649189,391.4108759,446.0510566,575.4688276,478.1288938,508.364585,500.0687285,664.5561388,510.5717067,579.5288388,570.2344894,424.7440049,700.8138259,526.5544549,473.180376,547.5888275,632.2687291,471.9118604,448.5975135,590.9174263,461.9877935,615.612231,527.4426121,598.558434,561.1366629,603.7518372,572.3529916,728.3235798,605.2841515,745.0658418,565.4361339,605.4518354,514.1882354,464.1988594,570.5006986,808.3271109,473.4281404,658.5750437,630.2527161,479.6994015,587.3565527,595.6975255,390.5110152,496.9539247,759.4379629,782.1188663,581.7665052,449.5751496,549.9608521,563.1924444,710.4427477,525.0811283,636.1058753,582.5854124,749.209578,534.098567,566.8037741,596.9987637,526.8947339,575.2327091,738.5827735,656.8554749,563.0175225,506.9816501,550.7060898,629.6909768,749.1201493,701.9196701,516.5215986,526.0639411,635.9372374,533.2386694,533.7235983,540.9162607,720.8504683,463.1529023,485.3611755,609.8281365,570.1308393,708.4642891,613.7981152,648.1443524,555.131254,653.8785638,665.0034495,704.9945905,695.810637,703.5085115,575.1835039,588.194412,677.440397,591.6535555,744.683817,723.5373534,518.7719365,553.4072935,569.6405371,523.0673129,747.5115155,610.5686242,929.0739014,779.3673926,484.1901601,601.3262013,532.0956981,687.3536326,752.3773871,536.3210353,613.5332244,683.1020119,602.7535376,702.7492335,709.5189203,597.2436995,576.8691351,605.153636,549.0812311,617.4069311,500.4729507,617.5954087
SWE,Sweden,SWE.20_1,Västmanland,Västmanlands län,,Laen|län,County,,SE.VM,550.2042378,458.0293744,602.5845388,574.7071871,655.9953227,606.0507291,577.445131,740.4106021,582.5015407,563.8504296,373.8878214,523.8434239,694.3512957,553.0681037,555.1302357,549.4273029,612.1098298,525.9195435,626.1266519,667.9956892,521.0531624,693.9490551,527.9667469,376.7980393,597.1781117,662.7572287,518.1066706,650.8559566,597.1143556,582.0337639,570.5315847,590.8697706,651.2378931,716.5834476,514.7215365,590.1029748,829.7286488,604.0049398,615.5434458,680.9685366,563.7390346,598.078964,457.7506281,733.5531349,741.0905081,654.0016991,615.5864693,611.4849512,575.0729953,531.1176304,460.1964906,528.716245,599.6407631,841.8207995,654.5459928,579.4435105,394.1280861,572.6772793,680.9644342,609.6594484,647.0127722,599.5391026,571.2867344,710.7595187,491.0327668,548.8369905,671.8347728,697.4225536,510.3813012,783.2566877,596.4321712,548.7823364,546.405685,517.1338051,646.2614074,680.9861891,689.0602291,628.8708517,519.5083692,589.5021221,503.2904845,536.2382218,570.4259789,621.0585915,470.4292772,493.2103223,743.9943393,500.6992606,717.4505093,685.2972954,688.7345289,578.1246334,655.7771132,699.4680738,649.754695,641.7318012,584.8963797,631.3815522,481.51508,637.5462285,546.3493399,631.0613758,604.9828426,567.3377502,553.2807226,583.4411104,604.9718861,665.8799422,651.2501972,787.1475053,556.164299,628.3966854,616.0939564,615.6211535,564.9419197,687.1781045,571.1913441,700.7868707,688.0466273,581.1013468,613.4372946,743.7609501,443.5198167,626.3289215,592.9926155,485.0701178,587.3645347,419.4003997,626.0999207
SWE,Sweden,SWE.21_1,Västra Götaland,,,Laen|län,County,,SE.VG,798.9768976,589.5805487,727.20224,838.2516028,777.0623093,694.5549183,715.7151573,836.6874185,623.5384291,794.2045727,500.257592,663.744601,793.6110825,663.594484,600.5068709,620.7137026,746.0072287,581.4051364,810.1926661,752.925472,726.6772399,881.5856022,650.2274555,603.1737469,643.3075795,756.2140002,685.8488165,710.7897873,666.505957,774.0178452,633.6181013,524.3663562,836.1958221,853.8100745,621.9436775,695.1348349,948.6877007,751.4345969,730.2088603,761.8679081,667.9215632,685.8626687,513.0980156,814.3918472,833.5701801,694.9289603,691.426142,761.3245107,704.7662196,669.0800154,536.9682063,595.3427516,736.2100701,785.9302206,756.3604561,804.012211,486.938775,671.0576093,828.1945099,910.0727535,744.912534,661.2738291,834.1779504,855.2575283,579.3440566,607.381244,807.5499642,701.907517,629.0312869,825.319312,750.764398,876.6492834,722.0352798,704.2109876,771.2143222,733.0918608,937.8612673,740.1808114,676.1932535,712.1857351,719.3440822,716.6319435,629.4881035,774.5935504,600.0028827,587.2845047,909.8612117,670.0807698,793.7243833,784.3580001,796.7560155,761.4443149,723.4008441,752.159299,870.918094,742.7785769,776.1674338,915.5708028,667.202932,877.055211,707.8822845,767.4678262,759.844068,822.0295019,785.4933225,620.4621045,715.5966488,938.1450523,989.0736718,1035.226442,730.7135703,836.6919636,726.7509377,853.406983,709.1523717,939.535963,929.2372121,966.041719,800.5270783,780.4028403,909.2929044,913.5457885,625.8807107,829.1595378,793.5736134,642.280992,753.9173461,590.5639634,821.6958103
TWN,Taiwan,TWN.1_1,Fujian,Fukien,福建,Shěng,Province,,TW.FK,1253.489873,1294.934879,815.9314287,1057.440845,797.5918135,956.8503995,1251.319833,1227.190323,976.8172885,597.4637862,540.4039717,505.3710993,883.6370694,549.1170854,860.0852362,755.9647483,703.9498169,828.3701838,672.0063465,401.4356451,996.0463445,1151.305171,1129.364043,1373.935403,1137.210933,854.3298262,1300.98315,1391.305225,1179.439653,1173.71883,1099.886661,1266.984346,996.9283447,1241.207298,997.4554277,926.9691462,1391.449603,979.9456831,861.7570401,865.9365157,1640.576975,1216.654366,766.9872714,1408.292099,1330.932804,883.0650934,1257.06274,1082.988101,1684.037227,1299.82773,1316.132497,961.9422008,1035.491657,1035.201649,1451.666522,978.6916859,1330.01669,653.7298329,834.0158048,1332.034153,1111.915219,1094.13327,1179.149372,663.4189453,917.8010698,1209.136375,716.9763261,1269.477577,1420.572081,1039.0767,1484.296289,851.771824,880.7279941,880.9389182,1051.500959,808.1382702,694.8425615,1044.60532,971.8327415,836.0327248,816.8990523,1417.682504,1491.010684,922.831483,1250.526667,824.6732788,844.6036199,877.6692427,995.6278043,1119.572201,958.9266901,944.9424594,1696.335858,1010.888852,1210.08699,1005.353389,1121.302035,958.0334251,1200.839684,1763.257839,902.002387,1455.965172,869.2638161,1020.76996,915.9921509,1031.488033,1249.551491,1199.895031,1239.884661,1523.546191,1242.737866,1065.02528,838.9967751,1049.752561,1225.452723,1692.096207,1023.67945,1103.462227,848.8559515,1245.147741,759.358354,1099.172756,1346.439646,918.9780407,1376.04274,1888.38928,858.4470126,929.4367631,1051.551831
TWN,Taiwan,TWN.2_1,Kaohsiung,Gaoxiong,高雄,Zhíxiáshì,Special Municipality,,TW.KH,2259.825859,2259.77697,2259.700244,2259.839418,2259.641548,2246.904943,2357.278613,3047.847734,2145.377559,2365.541839,2131.58255,1891.661152,2671.761002,2303.622172,2364.539021,2132.791624,1656.103623,1971.721943,1991.342797,1935.210012,2364.610605,2445.011466,2226.805747,2089.689118,2182.518523,1964.280983,2466.665196,2339.999807,1962.688266,2624.497212,2096.375675,2520.527718,1474.338595,2517.619108,2084.755802,2044.393904,2600.564447,2372.598809,2137.901673,2095.236657,2633.813339,2327.266237,1815.256713,2134.610476,2702.317796,1785.598673,2337.818105,2475.021262,3041.051603,2427.750367,2468.797165,2012.445986,2143.250848,2512.063397,2660.839021,1856.683112,3480.857722,2236.787433,2254.321944,2533.583426,2750.748794,2100.565983,2905.390037,1699.178846,2050.310603,2677.80506,2090.230948,2128.521806,2578.210938,2428.392883,2054.816077,2100.395723,1763.972106,1925.741451,1930.667743,2518.626579,2038.905743,2593.987872,2368.534995,2288.09169,1982.548253,2725.696382,2345.846284,2914.144364,2481.446309,2155.445619,2582.823862,2285.724645,2048.876921,1427.284013,2550.558222,1964.41149,2165.300683,2142.361248,2512.893505,2272.219626,2049.531531,2389.716317,2154.736731,2929.502136,1907.767942,2368.80457,1548.305201,2374.027596,1819.344878,2298.7281,2111.272381,3135.539936,2018.261395,2398.780955,2611.062493,1454.136684,1406.224999,2199.478162,3009.415485,2647.874775,2746.37608,2767.475574,2272.838897,2132.822207,2082.087807,2789.419336,2592.287658,1791.74663,2107.885054,2736.231687,2129.164915,1918.839911,2376.186822
TWN,Taiwan,TWN.3_1,New Taipei,,新北,Zhíxiáshì,Special Municipality,,TW.NT,2114.537138,2114.537138,2114.537138,2114.537138,2114.537138,2114.507147,2395.355866,2533.875572,1929.417535,1800.022378,2011.078489,1840.361705,2753.43149,2289.778102,2154.009917,2195.705645,1615.850177,2031.490081,1970.491347,2074.163164,2490.101938,2241.506374,2132.12118,2077.203412,2144.307565,1805.448679,2371.907152,2213.48832,1979.462347,2733.819276,2126.925698,2452.448869,1331.899338,2514.643797,1836.42368,2001.697225,2477.781588,2334.390589,2067.386477,2026.658227,2552.49535,2199.021238,1792.231059,2182.462765,2891.101365,1746.926234,2594.022632,2640.885561,3362.404689,2541.788522,2346.002665,1790.671406,1950.275023,2205.571805,3020.668771,1790.099508,3288.552859,2299.549764,2223.255824,2508.602532,2738.788262,2098.799886,2649.650464,1527.452185,2298.476713,2672.772072,1958.463066,2050.689804,2453.799435,2218.938901,1834.177527,1805.374965,1618.737431,1595.420399,1677.875211,2494.360997,1760.93712,2680.194115,1941.447627,1842.364992,1634.6355,2909.401195,2270.861044,2670.363358,2567.96583,2091.083636,3023.476394,2059.243489,2003.222247,955.6200245,2421.070667,2016.364654,2318.874209,1903.107062,2226.815984,2034.573606,1898.692071,2211.608236,1868.937902,2754.490768,1956.293241,2342.243724,1430.2919,2464.00439,1440.396606,1926.800625,2330.759555,2668.191781,2316.724419,1979.565156,2514.485986,1359.660021,1356.839555,1880.754817,3289.506061,2677.152379,2652.757865,2798.708619,2281.786286,2114.077221,1991.367334,2732.634111,2248.743321,1666.317597,1819.870848,2936.674843,1896.546634,2224.861313,2257.45682
TWN,Taiwan,TWN.4_1,Taichung,,台中,Zhíxiáshì,Special Municipality,,TW.TG,2866.642467,2866.571793,2866.471545,2866.558838,2866.490025,2840.723296,2792.168264,3530.087556,2617.132976,3135.144812,2723.935697,2267.158018,3103.960428,2344.752611,2855.304626,2388.045579,2460.052467,2534.101549,2411.831378,2324.75906,2190.0519,3065.289823,2655.631302,2343.432619,2803.231025,2441.215955,2707.331435,2530.3271,2398.249564,2583.116405,2237.066191,2842.572249,1827.6374,2908.075246,2519.605308,2195.160702,2902.006206,2789.011878,2073.677946,2639.015636,3275.62859,2853.51437,2303.021061,2201.505337,2855.124038,2621.090138,2625.784366,2925.020406,2964.91356,2719.453929,2859.238254,1953.575115,2449.203862,2902.965468,2334.099733,2336.703269,4321.313994,2593.98562,2629.810786,2933.302338,3179.239113,2563.862831,3574.056706,2716.832988,2072.172698,3608.201463,2763.368049,2429.869439,2887.775526,2993.467379,2351.64842,2495.474091,1769.521003,2590.059053,2291.342921,3124.628997,2720.499946,2543.310367,3462.799946,3473.552713,2691.73011,2695.584104,2666.200259,3782.427048,2961.622116,2150.281996,2844.294866,2969.540841,2581.390501,2449.061989,3104.840035,2486.873525,2720.500726,3502.128187,3251.480622,3307.774879,2939.824441,3620.82653,2839.992771,3311.233051,2472.186519,2922.705739,2160.641642,2833.151789,2187.298388,2936.46477,2534.683101,4600.705362,2188.9775,3843.014333,3431.379494,1738.239565,1453.690925,3121.14757,3443.246799,3010.395118,3477.303405,3184.051381,2482.84197,2760.994054,2662.805638,3417.626052,3314.931392,2690.543583,3192.849569,3062.058863,2558.728595,2025.846511,2689.362742
TWN,Taiwan,TWN.5_1,Tainan,,台南,Zhíxiáshì,Special Municipality,,TW.TN,1849.409013,1849.409594,1849.407468,1849.410313,1849.406479,1832.738809,1790.156076,2911.457553,1798.218315,2290.286313,1510.572489,1641.784201,2456.598175,1920.304031,2177.786033,1619.640626,1282.09714,1402.267483,1648.161988,1359.254064,2009.074789,2328.027318,2191.289988,1631.353853,1844.191059,1322.24683,1797.522953,1834.994612,1475.198261,2708.409471,1865.87463,2128.935052,1045.588139,2193.842178,1719.565544,1704.496819,1905.184313,2215.179079,2051.757542,2046.662433,2167.379895,2131.583202,1334.000434,1518.085033,2066.662894,1546.787724,1872.058381,1922.72322,2442.015586,1936.750409,2271.104611,1861.077731,1875.107126,2438.127035,2107.396609,1323.769783,2817.600844,1500.832051,1925.36333,2296.481211,2066.09717,1763.047005,2432.463116,1166.390848,1865.347058,2004.189851,1684.015066,1477.720022,2498.891542,2128.608451,1464.949579,1720.317722,1577.236503,1353.83566,1677.98911,1953.696925,1552.74639,1944.622329,1943.739628,2008.649334,1370.571629,2430.409376,1733.652214,2163.307569,2067.459713,1973.08172,2126.850075,1729.408746,1721.970872,1231.473844,2399.67338,1719.853514,1879.694012,1723.344022,2239.83886,1916.061547,1686.030751,1684.110567,1795.603898,2364.186697,1292.990534,1913.330815,1327.04023,2057.460273,1554.416976,1926.060799,1941.746355,2570.411035,1519.724673,1937.655866,2239.630479,1260.678251,1011.785341,2070.986857,2545.833988,2241.664931,2502.555327,2530.474336,1778.6853,1821.129164,1385.709706,2373.522523,2330.625389,1507.744724,1798.546486,1964.907394,1839.620784,1413.560829,2418.206889
