GID_0,HASC_1,NAME_0,NAME_1,VARNAME_1,GID_0.1,HASC_1.1,NAME_0.1,NAME_1.1,VARNAME_1.1,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
USA,US.MA,United States,Massachusetts,Commonwealth of Massachusetts|MA|Mass.,USA,US.MA,United States,Massachusetts,Commonwealth of Massachusetts|MA|Mass.,8.539949088718672,9.13859633072569,9.408723628831998,10.068549334761096,8.961780615544034,8.919148227857614,8.316568555970221,9.342076389478715,7.9424874214504895,9.126478596563004,8.553947951828317,8.620632069905696,7.855119375698891,8.218230797588049,8.608492949112682,8.29348259525031,8.572763717209137,8.033988608761177,8.355081933063124,8.677492384979786,8.547402172365134,8.812400529281021,8.101056999538367,9.647524544536282,8.600403435748637,9.129333943906142,8.31384384597564,8.742382835719988,7.828894805908277,8.967265717879672,8.417421515644568,8.714958689592956,8.487593116207487,9.339209298396549,9.075451150424305,8.784116055032541,8.637608774157604,8.72084360869043,8.6482043545489,8.400150827601403,10.047018796395667,9.995814529640159,8.246090676128063,8.723846473141085,8.915455130978017,9.102865330792946,8.69178793091715,8.751934681768054,10.430437473905329,10.089878447159549,8.85063437641539,9.787149804156845,9.929568135358371,8.64882996379473,8.976242802937927,9.429523423789291,10.354610491766527,9.41584498308715,9.55686663973169,9.011154779627782,10.44888365704089,10.085592873614852,10.915064996912932,9.491571956026457,9.012303117392818,9.666262596241035,10.72013717983088,10.21257880058854,10.00950603650974,9.554282808165686
USA,US.MI,United States,Michigan,MI|Mich.,USA,US.MI,United States,Michigan,MI|Mich.,5.370701159085073,5.870557404026883,7.150010690503213,7.706857985707264,6.786159911909607,7.2921412679263495,6.431328019110997,6.482960431151601,6.132023452618412,6.516203680681595,6.298555955302798,6.711896235445077,6.079581933150853,6.003510088743781,6.9742588251860935,5.998715002618003,6.258211010156562,5.877916470429692,6.636833898132366,6.309383463637047,6.358947839441133,6.549719800238388,5.31371234799929,7.488128406799471,6.209499554256017,6.930460934060501,5.9217501011383105,6.700940373314249,5.746093291334105,5.680936864131827,6.045131035456838,6.69469232984748,6.143179318802335,7.062848933426689,6.8138581187889855,6.268393254949629,6.885605914883645,8.240601732026755,6.918930558494121,5.839717582809399,7.531233409008313,7.6097028507853155,6.262462643906403,6.240383182503895,6.5950798038572644,6.811372651185162,5.79849438262498,6.365150852145059,8.937319594202682,7.9382818518063045,7.141481183094058,8.081814988812548,7.573073306099043,6.651797150939397,6.9371059262510215,7.751241133095419,8.305846211856528,7.761082552333747,6.632841742816628,6.55692179885629,8.404316088842037,7.600353322340027,9.16285296865063,6.640241746454056,5.413668204501548,7.25997439107573,8.526383130896912,7.881543811994011,7.206878284107693,6.652234004087764
USA,US.MN,United States,Minnesota,MN|Minn.,USA,US.MN,United States,Minnesota,MN|Minn.,2.855614130867238,3.1930881230489945,5.386500526627685,5.787371903190594,5.303132407859366,4.837837445936557,4.607816882863863,4.880474743292775,5.164843732142695,4.880022080141373,4.676108989596017,5.332966339230741,4.618306941492345,5.473217683535087,5.211261611192962,3.8431932765870775,4.061122036755927,4.205259247783033,5.065064171814645,4.474086743427871,4.340861794626974,4.598483986208346,3.4285717887971336,5.989580916008474,4.854211917450243,4.83540609284789,5.106756264396576,5.426076963901622,4.234970262915586,3.5254352845019334,5.164298969358124,6.145288364076284,4.174510365523669,5.437625395614487,5.376848712517837,3.997023488233831,5.514781374832793,7.562662301336222,5.571747078969338,4.202779127246434,6.045218559781939,5.6655277882415005,5.129581268248089,4.01377246506416,5.112251360841107,4.871794511521898,3.310864957422401,4.865570009434919,7.244781184076629,6.624293485193765,5.603091827741248,6.199364729017044,5.745025171990595,5.424542130320934,5.336315878417399,6.294798580299267,7.042184200323608,5.923032059470884,4.26232154648676,4.659046022847808,6.1147089948185,5.7283018975564355,7.523344784217595,4.283874419590087,3.9392915433572853,6.69316956241865,7.233674388252472,6.211313735299735,5.093646482753182,4.39517109293575
USA,US.MS,United States,Mississippi,MS|Miss.,USA,US.MS,United States,Mississippi,MS|Miss.,18.090479292401827,18.3894140366704,18.202712643700213,18.55093803793633,18.76227332060407,18.243471092691724,18.40622509785757,18.343699637190582,16.984282161233654,17.81145035444172,17.136586522885725,17.26912987025833,17.967581107780912,17.374984710810836,17.678776666232974,18.074041950365302,17.243469272035977,17.442555514191813,16.816609702407774,17.256147671767977,17.427934573541265,17.873134256202082,17.917509518314432,17.976441167887558,17.915990984928,17.757986514559864,16.78889033796376,17.832394992653374,17.204063568576544,16.87970461969888,17.73391162508564,17.712044839840715,18.085204228597547,16.933265370712068,17.852817540012847,17.739805573256174,18.45822630607356,17.875161133064154,17.47045813966962,17.327976235612265,18.798074739377114,18.346468833594226,17.567280614464597,17.468880736248035,17.938868233475556,17.998072248659657,17.601487135251684,17.59886918242214,19.19575188205155,18.775739140732068,18.33620126236273,18.037223870219027,18.161375567506255,17.784136325745035,18.21480244539312,18.352022923791708,18.648311099445383,18.620466238484692,17.795931221672983,17.958543674210123,17.830166000362098,18.407053808603862,19.12884243123646,17.698119560340302,17.173725292125166,18.844405979493043,19.392486869977702,19.25468840550585,18.723370842070207,18.856682830709975
USA,US.MO,United States,Missouri,MO,USA,US.MO,United States,Missouri,MO,12.109479208739984,12.001413551125799,13.403674405320666,14.205130917006173,14.51081258987981,13.301678334553046,13.72002601920193,13.006121592932985,12.16567126740937,12.863005299371764,12.21924597475313,12.242012818114176,12.753049980278297,13.110358588206248,13.342098982486315,13.329302769304016,12.424354944451006,12.61170544869474,12.403799339575562,12.417716407433664,12.73852867076271,13.198922268678851,12.517781660569383,13.29977966889013,12.892368636736569,12.946349203895826,12.415658077381138,13.134805938399717,11.95703142202992,11.66092566964655,13.25028224257685,13.232687488159897,12.506129819519126,12.668784330315697,12.972669477290694,12.15106707671975,13.681098812429147,13.890227167921608,13.006521409153374,12.155732645170241,13.984200420397812,13.928337324098166,13.000170275124725,12.136651737504868,13.071415190816117,12.832228625462179,12.229851893572706,12.566827467747297,14.433646656907499,14.032001829273275,13.371177679192357,13.739426946128342,13.441196519047756,13.008987619056535,13.232996163465103,13.921067251122778,14.256797215967064,13.865371224710742,12.40529843170692,12.682203048829104,13.403558856732374,13.628898172087645,15.196236756166916,12.457809637453627,12.070503991601356,13.765907894266007,14.661792316407988,14.43303885263767,13.299887877082213,13.132705030693407
USA,US.MT,United States,Montana,MT|Mont.,USA,US.MT,United States,Montana,MT|Mont.,3.7763021544847106,3.3802609049214993,5.291683611010105,6.690111387301253,5.578942969078976,3.9707394339357287,5.2992221563522905,5.100005276562286,6.1902217283913785,4.8268845530123485,5.309393342305033,6.241782060380761,5.503928376765738,6.186467360800208,4.890950148340636,4.542998357661119,5.267048926000716,5.564244110628716,5.021149841140513,4.6251262856090944,4.8890931738786305,4.90694872049995,4.541175272079424,5.754015371062077,6.076679951954802,4.241009791316998,6.1141343812401585,5.585976236653963,4.1126282706514745,4.803209645420016,5.846906531179229,6.861328515225433,4.178986177417258,5.736784554918079,5.582043288061001,4.161231876615308,6.298473152584829,7.174082223646185,6.8918236081175195,5.142937399742148,6.332632330543916,6.3166956559315635,6.633603291017361,4.441058110871069,6.282616608995075,5.735349165101435,4.360720314549691,5.8964590200924265,6.842723104299357,6.989213303410797,5.945753292273504,6.629087535192009,5.465865412875132,6.564858820288175,6.243562406746624,6.274932090449279,7.1078278315449195,6.955335679461186,5.509526455556795,5.321398545736329,5.519320444730795,5.544808789330857,7.249959572425273,5.97942166903329,5.706453314083191,7.394727698817647,7.291755396090882,6.326240537337786,5.504668935776375,4.881263847853295
USA,US.NE,United States,Nebraska,NE|Nebr.,USA,US.NE,United States,Nebraska,NE|Nebr.,8.440922259613473,7.8146658981631605,9.516960723994027,10.362484010040484,10.704868748123474,9.24510765966096,9.851813295501879,9.118890250235651,9.076310749332189,9.116698898733347,8.598115260679501,8.90546587378949,9.224363026879749,10.282915311902599,9.46967051175713,9.03956783073636,8.89819453957326,9.148820357379316,9.154668039825916,8.834489313289154,9.308719775401537,9.179676611669692,8.704747681448291,9.388174579766794,9.7429458465194,8.985289395709032,9.591652099285023,10.16380704081567,8.12367797693986,8.383491857624156,9.929903033425015,10.458007865348515,8.57683622218149,9.038773021277015,9.213391938652904,8.366513462886255,10.362370474273675,10.606765012951021,10.009298154601339,9.100822325916539,10.207349258562488,10.316522329681638,9.652636127395363,8.072289744525571,9.861131233058481,9.479702828524214,8.493547716753307,9.494135468794573,10.540184307562052,10.734053711168826,10.231383936017261,10.426863940817503,10.193373061788725,10.092267566138062,10.08777485052189,10.617292215991418,10.818243672629839,10.15723396230086,8.94659610949527,8.882817241596058,9.92571298075312,9.628687616921875,11.68883393304335,9.395527880846325,9.188581403816476,10.608396188191326,11.050102927989556,10.657481057280274,9.459951418069688,9.053471524533274
USA,US.NV,United States,Nevada,NV|Nev.,USA,US.NV,United States,Nevada,NV|Nev.,9.679943460741802,8.948343788284339,8.689829522765814,9.306452080935983,9.587589196549695,8.317808106439614,8.961660920747727,8.899721743766799,9.974283092991953,9.565730516847244,9.495615759724464,9.306557979452885,9.059809781931369,9.132475183991374,8.351708255767823,8.638440254127696,9.476503518113452,9.171787136487836,9.12204553543254,9.364485757003555,9.20939070534376,8.558442172668526,9.076433363564627,8.973108731337485,9.33979403021371,8.324736233955383,8.956818383765187,9.455590186860482,8.980945216261176,9.262699268872558,9.521476231101522,10.347334369604175,8.301432833609619,9.185242320582537,8.763979165323164,8.426376860490544,9.797075398296665,9.244495869935642,9.37204865115991,9.07996170637009,9.14532123056334,9.080321929609852,9.799551998796156,8.420306811254099,9.652019325973137,9.822022854742102,10.127162786395962,9.601423560736754,8.904983208718448,9.335575844254768,9.714076478015647,9.817424063028687,9.474483684529483,10.252411073554105,9.693810120318076,9.68851867025748,9.869499763387708,10.146269442574924,9.744901129530282,9.556176351134448,9.543642700479543,9.251577036642104,10.816962176966257,9.578340641684429,11.013641804958917,10.837315864607794,10.465622361646558,10.67332808820188,10.651977128121985,9.70944393802805
USA,US.NH,United States,New Hampshire,NH|N.H.,USA,US.NH,United States,New Hampshire,NH|N.H.,4.907245791591374,5.31099040011533,5.575835596469015,6.366617317623455,5.032500013483926,5.155439584350977,4.421647401928695,5.451607815884411,4.269570710535963,5.3150974811455045,4.755930528299724,4.991582199873359,4.212178915632175,4.473362745715548,4.820119396700046,4.397257964316883,4.8367444982986525,4.36967791447086,4.4425423114506755,4.9807946038336866,4.745761551095176,4.826996948529053,4.2361733530520524,5.930721875301013,4.7902132643080035,5.3830087919455805,4.4357239421377885,5.01173738125524,4.089281399090306,5.375313764879721,4.477649382446155,5.294126313995396,4.818041874762102,5.72561953980077,5.440352260832232,4.8670610116600175,5.0619775262490805,5.186556675698109,5.040775382043023,4.570418589929702,6.269703736521213,6.044555740980404,4.3661561969435025,4.943089784063304,5.0942907442558765,5.3630732464264,5.152734878784055,4.9110354402687575,6.9033403768857555,6.470341983191294,5.228500802575463,6.129113430571238,6.14527731464418,4.941792061581229,5.290586035612203,5.8209038023807596,6.78210478142105,5.557072987714226,5.941067014880712,5.504266774603512,7.046823090318554,6.570763217772883,7.408186725107593,5.8510856918024485,5.636789046587528,6.099710690156063,7.135571504916797,6.663194738644407,6.467791864820522,5.741335632517945
USA,US.NJ,United States,New Jersey,NJ|N.J.,USA,US.NJ,United States,New Jersey,NJ|N.J.,10.878049846311626,11.480391849217588,11.709444881354434,12.260411210668716,11.601277931407196,11.48922551581308,11.083170104489474,11.697227512690034,10.251964279393917,11.916262651531705,10.901245707896962,11.125720128427895,10.459835105808219,10.605765654646268,11.291076631030029,10.928334811358576,10.887946242190958,10.427165713463006,11.012306990640843,10.952361237068175,11.051178294812388,11.328990135066585,10.774516092021548,12.081392755251201,11.475918408676932,11.819292576445852,10.903050609130725,11.367995480201836,10.503869976736425,11.215875425878872,11.244734755884869,11.125920532727312,11.14316275374415,11.712084170436464,11.542611566758197,11.843727126018527,11.63644315759025,11.713981493378126,11.260310829789693,11.14222118006389,12.8419151129229,12.761642892707906,11.041681855408362,11.573420733626255,11.526679034397901,11.699782801404131,11.056718589251991,11.389404957391184,13.108652540990184,12.529792284721106,11.485010972800106,12.340168857770095,12.693144957360005,11.260828085648322,11.885513136924402,12.175343804661182,12.98477468904332,12.268420866547913,12.246022057040625,11.835703995032668,12.8198027806208,12.930596087350954,13.522426103699408,12.04015149322482,11.264929409361116,12.327729457958199,13.18642686566156,12.971299152702306,12.613765080228314,12.565196178922013
USA,US.NM,United States,New Mexico,NM|N.M.,USA,US.NM,United States,New Mexico,NM|N.M.,12.601739157496715,11.81436494097826,11.715601363184911,12.097261569780779,12.802948602872315,11.425651078389313,11.88971767643549,11.836221695963696,11.83164878627531,11.707825452271493,11.31113119907783,11.227990660402204,11.81703156955802,12.052233641933446,11.033651298847213,11.522460433540758,11.465689815892347,11.727173966128513,11.123285445992593,11.921967469879865,11.391145283446562,11.321617433746434,11.744564299809127,10.964047377007233,11.536998128305607,10.82667942098798,11.110180036015004,12.17080809913196,11.881606942589366,11.132385667528482,12.040869316906589,12.480805593453018,11.597965986768434,11.505968307489985,11.371912096437166,11.604165334429444,12.088642910980022,11.241440457912597,11.672565071629876,12.37849144055898,12.143283606572785,11.722677929404872,11.752139595870835,12.175079922106477,12.82622472367251,12.732386579570866,12.973626195368064,11.95637613045715,12.705315997713404,12.735741293172964,13.184795203663924,12.801230084822464,12.704782505792807,13.284802600627112,12.28264134434257,12.923514699754255,12.998904472188295,12.648180737591113,12.45200105566507,12.764367095712151,12.813105405762764,12.882970524068426,13.641503526588963,12.217283803342164,13.126192109092878,13.073321506670487,13.483324073560269,13.923784686075583,13.548291467051854,12.829911221223307
USA,US.NY,United States,New York,NY|N.Y.,USA,US.NY,United States,New York,NY|N.Y.,6.9128917407678285,7.392320178081211,7.907974803326648,8.559375810337372,7.446694929702436,7.67303306431657,6.790551872579395,7.6334353245177295,6.354609842625322,7.714879697370904,6.976135236381372,7.25153427085498,6.5418384252017745,6.393221169247776,7.32269846943457,6.698907390785308,6.8881661356942345,6.71098746466816,6.825906564074415,6.992523739950968,6.96499106019337,7.096466634165613,6.417555849989479,8.191834782386602,7.001685253015822,7.724469713100177,6.459688829532321,7.143464151817288,6.235627205251475,7.11334117407984,6.650400404035229,7.173926816630811,7.048176324431803,7.685687211561198,7.450712772728598,7.242564927322036,7.392423244353869,7.772786039208474,7.293239145312323,6.733741609197462,8.595252266669988,8.506594335717514,6.669222504686857,6.943689018289973,7.06806046102884,7.507623720092728,7.015112188211873,6.967558969937201,9.131129500736046,8.304700232478902,7.236108751617735,8.421131806533149,8.387451807599305,7.017246593804923,7.414501326046079,7.985688909741039,8.754483466028384,7.754021344569362,7.772875965772855,7.37427615772161,8.572447762306297,8.528176978733194,9.484701812990195,7.765551309568711,7.078358294476601,7.8296415207051,8.942343753491699,8.487380203946495,8.173900968971973,7.671366077381886
USA,US.NC,United States,North Carolina,NC|N.C.,USA,US.NC,United States,North Carolina,NC|N.C.,15.256229192560331,15.299131341105157,15.54732059832997,15.938702295551229,15.553018236911518,15.201714916897425,15.486936356874443,15.546086069268275,14.133861590359501,15.379528732548815,14.340474896138412,14.784757382579201,14.616609362495558,14.145618982859412,14.842542199095556,14.966111524177308,14.220213233511828,14.349663529523605,14.362020554352446,14.231261048003313,14.99253616676169,15.09572690313255,14.763111714331123,15.271249703201278,15.375472587604785,15.57140391391927,14.349241981111206,14.959122258927374,14.515782568930078,14.61124319205517,14.736887833831071,14.407351404863078,15.172088190543898,14.702495139800925,15.138536511614154,15.465026319820808,15.939771205550997,15.135227831435714,14.494631454950541,15.031497588412444,16.62009704058038,16.112293301039937,15.001433618550257,15.32084747678401,15.424354909210086,15.136594389006211,14.739129496504361,14.957764240427332,16.422761341120147,15.776380271891009,15.055694124828372,15.633026022529549,15.92783361878054,15.178207494213273,15.552702424844076,15.553115237504604,15.80500984773314,16.21346849362155,15.47283854411387,15.240088030792336,15.361996693350946,16.117374600748132,16.29712967658998,15.098015392643783,14.947891554277343,16.160921013197434,16.426460963694876,16.495283912017268,16.103621952447966,16.561522967739318
USA,US.ND,United States,North Dakota,ND|N.D.,USA,US.ND,United States,North Dakota,ND|N.D.,2.091732959934852,2.4047149674963038,5.133450941285706,5.954300215502305,5.304207548811135,4.196213344607155,4.421943851084312,4.911939484226768,5.223397276702802,4.562009340147905,4.62420274692371,5.502674589792998,4.818415945265092,5.864533350709189,4.641163086210653,3.56400217800595,3.7945967753920633,4.438025357726839,4.501950899229782,4.149139903163842,4.013433652075335,4.283056850599219,3.4550995251791883,5.738921501154867,4.856128769082777,4.525219017504701,5.539182557058965,5.298393586596937,3.6931889308739088,3.3674405587553573,5.5764783379209275,6.583735851628869,3.65473769253002,5.444791803354566,5.406701335338639,3.8488745596444196,5.71762183359354,7.5730869057095775,6.211722200591424,4.517739364634058,6.227071239469477,6.125119436838598,5.4969140414353035,3.8276993031574307,4.821169081908309,4.685923799628607,2.9339453581226898,5.212039847191406,6.553022549400964,6.50913131954655,5.448040722949827,6.080583782179488,5.455063950866896,5.385814662484009,5.219055909796069,6.179117507464852,6.948675133190865,5.869015003310257,4.477769841605962,4.01956290228497,5.181363527027784,5.094905863600876,7.050198591231104,4.211910534894083,4.359958423863148,6.719346933436985,7.233704859034901,5.965068444048768,4.67959495007896,3.9340708487110327
USA,US.OH,United States,Ohio,OH|Ohio,USA,US.OH,United States,Ohio,OH|Ohio,10.096604028611253,10.422353503268573,11.274500801242297,11.720217456170028,11.310343794811189,11.15276558848906,10.779203314918979,10.853325902506512,9.546002831878312,11.154086234220841,9.961395128363796,10.423079671227285,10.104261238794772,9.576176994030865,10.89233731893622,10.616669311006987,9.898096584464222,10.073568241495153,10.195946194620484,9.999007605961678,10.616387192695859,10.613528540363276,9.926318150258794,11.52456559581035,10.561491214224082,10.99888977043526,9.76106158020165,10.389360351869286,9.410869829094613,9.695365276516378,9.978308620148306,10.107341903643027,10.439823639003285,10.801617766218646,10.530214237337134,10.543444067493928,11.17466187734884,11.526224556320424,10.503530866396412,9.992666726015116,11.763247624289102,11.99544817017445,10.405323785289434,10.51603314625612,10.588339167984094,10.507142530808787,9.96250068719443,10.167286461834587,12.442374676739101,11.549879746682839,10.661277683507947,11.525717420910013,11.636028262434786,10.375392740577192,11.005538891076403,11.303279838251365,11.76016293126907,11.502722813598192,10.581198869457305,10.515828352338781,11.209498549703278,11.538583270514616,12.538060679991199,10.741787810362533,9.930799818669575,11.227265331720767,12.280088716727212,12.117496922956258,11.616321787969966,11.62348864369838
USA,US.OK,United States,Oklahoma,OK|Okla.,USA,US.OK,United States,Oklahoma,OK|Okla.,15.639218469046105,15.693368461914124,16.505400280923585,16.890558561664875,17.646190342723397,16.275431738931772,17.02186826411946,15.61331872663654,15.422235213835398,15.505566567655412,15.2395101176039,15.15592821952668,16.014518332867983,16.574390243080277,16.160100688817376,16.35316850786289,15.377431219996732,15.923798133649976,15.162968050775836,15.663727729601717,15.71372646033303,15.92062252029593,15.729651718120252,15.624435658637722,15.956746482482373,15.441955383026226,15.438463342837972,16.59254265762837,15.351936815775034,14.736746576519332,16.39937285026373,16.404398995581925,15.599344407182366,15.087237632436802,15.796665695184325,15.41086570298871,16.513562018277923,15.913599689613827,15.686578147042122,15.069647509690142,16.46995118693619,16.257779850525406,15.749620922682439,15.03638406177123,15.960117066346333,15.761874735485543,15.554650349606078,15.391450905523982,17.25314897963506,16.841298831767144,16.274452916285554,16.4923653087034,15.75203622800072,16.02500203563989,16.15114742260648,16.53594435103963,17.27191321657737,16.074845100375445,15.849495324560257,15.78092336435678,16.216196453910808,16.930952687695385,17.761851808555814,15.552708765840018,15.48777973206739,16.50925300186607,17.28806602139551,17.00973941776547,16.178856123186947,15.86217378829503
USA,US.OR,United States,Oregon,OR|Ore.,USA,US.OR,United States,Oregon,OR|Ore.,7.04563087986602,6.995589555001293,6.959424104983071,7.484666594232256,6.913953378104826,6.0834941038034644,6.841973902799684,6.81943690078586,8.512077395238643,7.293591452501924,7.148123018841251,7.628361538829604,7.0122845547252695,7.364016920172129,6.423481860672159,7.300192788133799,7.515864522218261,7.718334171363888,7.394560788298658,6.9877620741501305,7.184966048193331,6.609206133058275,6.920456992994521,7.4646326222510835,7.310018453467232,6.704939070700974,7.035431968668959,7.245621293204678,7.064558622479329,7.245206835793591,7.340609588734698,7.825946488949829,6.461828702168343,7.284318630907284,6.721705611278608,5.953347081174343,7.976631233468841,8.15757347442325,7.775536890034322,6.978423219031868,7.662442065267328,7.689745435586123,8.652759391532731,6.4462002357343,7.831418899462416,8.124362086525133,7.817029085894404,7.92382062276656,7.883256169973673,7.396498016049122,7.4609953941574885,7.547380336420683,7.561272289618813,8.458030592571168,8.112062455582423,7.583990590770758,7.839154461657206,7.583937955976803,7.044177253830085,7.321075774359485,7.50168722915122,6.8497883773977675,7.934114904449046,7.525270154122656,8.96239609294509,9.31656659612805,8.641001210469407,8.035128056619874,8.430767305319,7.648150700921998
USA,US.PA,United States,Pennsylvania,Commonwealth of Pennsylvania|PA,USA,US.PA,United States,Pennsylvania,Commonwealth of Pennsylvania|PA,9.07743241385595,9.59791514251701,10.051593469578572,10.600411725289874,9.869825729225633,9.83619392137419,9.40186034310878,9.87755472897022,8.509671635749692,10.134093874155107,9.009459501340615,9.379167252308699,8.856105777437469,8.58107431411282,9.467775566434986,9.213179099040977,8.908548515759916,8.855965375544534,9.133533632961024,9.070002503429038,9.432287194358528,9.463130915677302,8.910356007420026,10.266523319470627,9.473616826826083,9.946563683944595,8.823487819618146,9.393622750040185,8.58643883235871,9.07148802563133,9.013190335391082,9.102469812025442,9.32309457430992,9.629903288096878,9.460879152998245,9.647129775044922,9.834591146672983,10.090142682510924,9.515245081287949,9.146315676158997,10.933200041832507,10.983101331531207,9.294797859424065,9.62121866631926,9.5133989331039,9.745344255381477,9.150304053199852,9.418792047593774,11.445814312350388,10.518980671418637,9.678565803697259,10.462483311169402,10.688797774105788,9.41464215827555,10.051709784414712,10.323349812053257,10.951654392569234,10.358211606354564,9.98060945778451,9.736192221837655,10.594692105088868,10.869959599451178,11.61211155694121,10.006816352592187,9.204523124542911,10.29982029440861,11.290121775544828,11.126797090539696,10.690020590440932,10.660820881081937
USA,US.RI,United States,Rhode Island,State of Rhode Island and Providence Plantations|RI|R.I.,USA,US.RI,United States,Rhode Island,State of Rhode Island and Providence Plantations|RI|R.I.,9.62061337805969,10.38276810443377,10.567901413339394,11.05566882276429,10.014175191448322,9.87494136972452,9.35214475593313,10.353516160935149,8.962974452759084,10.136898892464535,9.617051901593328,9.674924887160088,8.911231327270258,9.356910507577666,9.6630221014855,9.341076731841852,9.625988499856916,9.124689941064892,9.460906511345181,9.747726583800874,9.614599896117388,9.943437723932115,9.249044437963184,10.698080304378388,9.747133906148983,10.210912442474045,9.427063063380444,9.812944081965716,8.900676546374171,10.062326485038625,9.585507043416078,9.706985890091966,9.596169011331549,10.452330423308203,10.175974432414042,9.882534102198813,9.640074265243223,9.734451411714502,9.66040131912404,9.475164723236327,11.084988654219876,11.042619750430413,9.332364202239106,9.90290053194802,10.03463782496101,10.17130940755211,9.702827707926437,9.864809960486937,11.381243232539314,11.1328904478342,9.887582218247005,10.763044718287967,10.924817171032794,9.643553636111449,9.925889450858358,10.33740730883027,11.25160385234246,10.435589312867052,10.585245041132552,9.969338562557917,11.345124987574494,11.06930337005547,11.812725432393824,10.47964956125694,9.93428870591544,10.653151312023743,11.709891759202515,11.204455499841075,10.980238808241467,10.604831685315858
USA,US.SC,United States,South Carolina,SC|S.C.,USA,US.SC,United States,South Carolina,SC|S.C.,17.49700251935522,17.53885385114052,17.74349486300581,17.923550292458355,17.859888649147976,17.4535802908535,17.738529856637186,17.69048599962409,16.416819494047374,17.481296493935044,16.587784351040185,16.99449282944417,17.05582044936251,16.447105615302963,16.975588463939417,17.244311215632266,16.36628870898798,16.64625080106713,16.413669925566623,16.340030496542212,17.15636774750453,17.26932952289228,17.11119072055833,17.35108835007981,17.612095866885667,17.69632215453154,16.40775704039858,17.095277427342143,16.811808490318118,16.73404966290892,16.938828837515093,16.5942285976291,17.354865840674076,16.56995749927131,17.25225510775269,17.532317997680625,18.237322729555093,17.219639606607952,16.676264917135555,17.210658072039692,18.677307602343788,17.9885920396184,16.999760797471307,17.415268812841788,17.538629884134977,17.36553752781235,16.980667930560504,17.1684032836543,18.51550876393796,17.76343322576029,17.129826310059997,17.699899914240962,17.943141775554988,17.284796976990762,17.68257541633936,17.587593839812655,17.907229888098836,18.339067228768073,17.564688201997143,17.352678695371967,17.30022654223232,18.22544999474675,18.497917543679716,17.282178247577153,17.11627402797831,18.37922840250529,18.682570433515938,18.66946628459065,18.229857574852204,18.685271773778997
USA,US.SD,United States,South Dakota,SD|S.D.,USA,US.SD,United States,South Dakota,SD|S.D.,5.597870654850884,5.4500318971868,7.5895105631492,8.340992052820729,8.350659905284843,7.326226742799473,7.486743290416849,7.265988389870448,7.679675376504207,7.325958439603738,6.895320210274562,7.651648326843552,7.260366152562156,8.454830954192502,7.564678553996842,6.775905572784528,6.733207941183153,7.222474496589764,7.181462093516667,6.910704027139464,6.932100757983022,6.977590138339366,6.386070202449891,8.133111601475326,8.167956137904318,7.122085620525188,8.248554613723106,7.980902272821069,6.086153208503177,6.405011699146191,8.330276318646094,9.028139038948893,6.582873686515929,7.64001840526834,7.680745609336782,6.459344841237339,8.015232435094575,9.42317779089583,8.488786791129968,7.197098699866605,8.551961785256177,8.518700935098712,7.886255127333669,6.087704958475494,7.566095157026017,7.4053680378983175,5.793573749313391,7.389090025235599,8.792333703673421,9.0567412967168,8.084420816530558,8.340662714579366,8.188943182487591,8.113930024036378,8.271149087036855,8.819396309904022,9.232506920813956,8.579281593307764,6.896668031249955,6.816042776815148,7.68442481893382,7.442202445779704,9.910440683299091,7.052998551208286,6.857058190818738,8.930342161244775,9.453340525333493,8.612432244050211,7.19977652661969,6.500486479205861
USA,US.TN,United States,Tennessee,TN|Tenn.,USA,US.TN,United States,Tennessee,TN|Tenn.,14.198897500234773,14.484924776327981,14.963380907262257,15.227753420606055,15.306038725861915,14.732712179750479,15.025720074182331,14.943283710045094,13.389163995253782,14.570753046985464,13.535475940851574,13.947414989956593,14.25934485840493,13.602849029842531,14.324378865935637,14.525036210747212,13.640055001916403,13.870348814891651,13.522368124906421,13.612764620107304,14.14880524002371,14.414265933247492,14.156125376842601,14.762486853286168,14.478600952571838,14.496779376193416,13.262798564555737,14.32252711477151,13.688924223655865,13.462985683869954,14.190815859900814,13.926011005723842,14.36873016792697,13.820825030138423,14.27608848140863,14.114603558708685,15.03151472567213,14.779073060550084,13.930213173278483,13.915743335499073,15.457191622058625,15.15616696635532,14.069245241471762,14.178248121149764,14.44241669326135,14.326638483986168,13.763333815504305,13.906519691204542,15.80392787333023,15.368261318345972,14.612437418896581,14.727666015780832,14.955988927264542,14.313846401907321,14.921330568165724,15.042429822747607,15.171769439218044,15.681225038365909,14.391913242750766,14.376385759622215,14.583006658709616,15.158633894182032,15.907864512251209,14.238406530692458,13.925793774962798,15.260046404404576,15.952014251884052,15.76464750936355,15.290309691371178,15.676152017223052
