GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,2000,2010,2020,2030,2040,2050,2060,2070,2080
AGO,Angola,AGO.2_1,Benguela,Benguella,,Província,Province,2,AO.BG,0.45782307942708333,0.7867256673177083,1.1510209147135417,1.513848876953125,1.9093363444010416,2.2923095703125,2.6994950358072916,3.1294095865885416,3.611020100911458
AGO,Angola,AGO.3_1,Bié,,,Província,Province,3,AO.BI,0.5450516920823317,0.8985529972956731,1.2947253887469952,1.6885054368239183,2.047545682466947,2.4922926682692306,3.0398784930889424,3.704169405423678,4.391209528996394
AGO,Angola,AGO.4_1,Cabinda,,,Província,Province,4,AO.CB,0.474932861328125,0.75899658203125,1.0579833984375,1.375177001953125,1.7269866943359375,2.0551467895507813,2.4787246704101564,2.9505218505859374,3.4419464111328124
AGO,Angola,AGO.5_1,Cuando Cubango,,,Província,Province,5,AO.CC,0.5980967521667481,1.0005736351013184,1.4255495071411133,1.8369319915771485,2.2989477157592773,2.8142852783203125,3.4270339965820313,4.036232757568359,4.751890563964844
AGO,Angola,AGO.6_1,Cuanza Norte,Cuanza-Nord|Kwanza Norte,,Província,Province,6,AO.CN,0.4215659283577128,0.7255346419963431,1.0374210438829787,1.4036222417303856,1.7909734198387632,2.2248509183843086,2.60113070873504,3.0546849027593086,3.5407584981715425
AGO,Angola,AGO.7_1,Cuanza Sul,Cuanza-Sud|Kwanza Sul,,Província,Province,7,AO.CS,0.45382354736328123,0.7647561645507812,1.1120480346679686,1.4864132690429688,1.8853085327148438,2.281007080078125,2.6858038330078124,3.1513235473632815,3.6677151489257813
AGO,Angola,AGO.8_1,Cunene,,,Província,Province,8,AO.CU,0.561153810415695,0.9502697845003498,1.3233979637943096,1.7744115573256762,2.228544092890042,2.7120363605556204,3.2740562780579525,3.824373159835588,4.463263212744869
AGO,Angola,AGO.9_1,Huambo,,,Província,Province,9,AO.HM,0.5209102630615234,0.8797988891601562,1.2593064308166504,1.627732276916504,2.0531158447265625,2.4455394744873047,2.9385929107666016,3.4695916175842285,4.081466197967529
AGO,Angola,AGO.10_1,Huíla,,,Província,Province,10,AO.HL,0.5252068463493796,0.8886065763585708,1.2594956790699678,1.687712501077091,2.100285249597886,2.5325467726763558,3.0274041119743798,3.564750446992762,4.158409567440257
AGO,Angola,AGO.11_1,Luanda,Loanda,,Província,Province,11,AO.LU,0.4335767957899306,0.6893988715277778,0.9813503689236112,1.2982347276475694,1.6407877604166667,1.97991943359375,2.3525797526041665,2.7440965440538196,3.2195604112413196
AGO,Angola,AGO.12_1,Lunda Norte,,,Província,Province,12,AO.LN,0.4955663303870939,0.865123684123411,1.2791161833509888,1.6492075084966455,2.0166344938978638,2.4016702942929027,2.8981981870144775,3.4440035200388417,4.040079062941384
AGO,Angola,AGO.13_1,Lunda Sul,,,Província,Province,13,AO.LS,0.5726747441112547,0.9140824626262923,1.3222603475240837,1.7102725380345394,2.1059226129288064,2.5819752628641917,3.111365985153313,3.73595296529899,4.324164139597039
AGO,Angola,AGO.14_1,Malanje,Malange,,Província,Province,14,AO.ML,0.4929873492266681,0.8526198928420609,1.1971905682538007,1.575798240867821,1.93214767043655,2.3517736486486487,2.799521575102935,3.3611002741633236,3.9509401063661316
AGO,Angola,AGO.15_1,Moxico,,,Província,Province,15,AO.MX,0.5988325723787633,0.944093471620141,1.371358731897866,1.794205828410823,2.2328539592463796,2.7465734714415015,3.317505254978087,3.962843359970465,4.629677377096036
AGO,Angola,AGO.16_1,Namibe,Moçâmedes|Mossamedes,,Província,Province,16,AO.NA,0.4370846053929005,0.7526286597390777,1.0990271707182948,1.4858516952366505,1.8718895773285802,2.2502198450773667,2.6827410355354977,3.1352115371852247,3.619321656458586
AGO,Angola,AGO.17_1,Uíge,,,Província,Province,17,AO.UI,0.4299413377993575,0.7740555522597838,1.0692053108571846,1.4223156510112442,1.757260901905666,2.2057227018837615,2.6303736606490946,3.167568598952249,3.7075457706629673
AGO,Angola,AGO.18_1,Zaire,,,Província,Province,18,AO.ZA,0.437712256588153,0.7362775660272854,1.024644083051539,1.3583451456098414,1.7269068475979477,2.111286675752099,2.525337788596082,2.968075880363806,3.462210584042677
ALA,Åland,ALA.1_1,Brändö,Braendoe,,Municipality,Municipality,,AX.BR,0.7990773518880209,1.23956298828125,1.5986735026041667,1.9338633219401042,2.4152374267578125,3.1048482259114585,3.6650492350260415,4.391571044921875,5.0776112874348955
ALA,Åland,ALA.2_1,Eckerö,Eckeroe,,Municipality,Municipality,,AX.EC,0.7522506713867188,1.24945068359375,1.562896728515625,1.8465347290039062,2.387054443359375,3.0198974609375,3.5447540283203125,4.306205749511719,4.964622497558594
ALA,Åland,ALA.3_1,Finström,Finstroem,,Municipality,Municipality,,AX.FN,0.7748260498046875,1.2591400146484375,1.5738067626953125,1.8555374145507812,2.3864593505859375,3.0330963134765625,3.5663223266601562,4.328025817871094,4.9880218505859375
ALA,Åland,ALA.4_1,Föglö,Foegloe,,Municipality,Municipality,,AX.FG,0.782781982421875,1.217242431640625,1.53665771484375,1.850439453125,2.355712890625,3.014031982421875,3.555047607421875,4.275396728515625,4.932989501953125
ALA,Åland,ALA.5_1,Geta,,,Municipality,Municipality,,AX.GT,0.7682647705078125,1.26678466796875,1.5845184326171875,1.866455078125,2.393157958984375,3.029693603515625,3.55645751953125,4.3533477783203125,5.015045166015625
ALA,Åland,ALA.6_1,Hammarland,,,Municipality,Municipality,,AX.HM,0.7627944946289062,1.2565155029296875,1.568267822265625,1.8480300903320312,2.385498046875,3.0235748291015625,3.5514602661132812,4.317024230957031,4.975921630859375
ALA,Åland,ALA.7_1,Jomala,,,Municipality,Municipality,,AX.JM,0.7636515299479166,1.2467142740885417,1.5542195638020833,1.83251953125,2.3770548502604165,3.020416259765625,3.5518086751302085,4.28607177734375,4.942738850911458
ALA,Åland,ALA.8_1,Kökar,Koekar,,Municipality,Municipality,,AX.KK,0.7998708089192709,1.1877390543619792,1.518707275390625,1.8595174153645833,2.3492533365885415,3.0040486653645835,3.554387410481771,4.2830149332682295,4.9432423909505205
ALA,Åland,ALA.9_1,Kumlinge,,,Municipality,Municipality,,AX.KM,0.792095947265625,1.237750244140625,1.587176513671875,1.901336669921875,2.39368896484375,3.06611328125,3.615594482421875,4.36533203125,5.029150390625
ALA,Åland,ALA.10_1,Lemland,,,Municipality,Municipality,,AX.LE,0.766387939453125,1.2386245727539062,1.5394668579101562,1.8213958740234375,2.3659591674804688,3.013214111328125,3.5471420288085938,4.262611389160156,4.9184112548828125
ALA,Åland,ALA.11_1,Lumparland,,,Municipality,Municipality,,AX.LU,0.78277587890625,1.2413482666015625,1.560089111328125,1.8428802490234375,2.3747100830078125,3.0295562744140625,3.568267822265625,4.302215576171875,4.9605865478515625
ALA,Åland,ALA.12_1,Mariehamn,,,Municipality,Municipality,,AX.MH,0.7633056640625,1.2501220703125,1.55462646484375,1.829742431640625,2.376983642578125,3.01995849609375,3.551025390625,4.285919189453125,4.94244384765625
ALA,Åland,ALA.13_1,Saltvik,,,Municipality,Municipality,,AX.SV,0.782806396484375,1.2691421508789062,1.5909042358398438,1.8802032470703125,2.3978347778320312,3.0469207763671875,3.5814666748046875,4.3675537109375,5.030677795410156
ALA,Åland,ALA.14_1,Sottunga,,,Municipality,Municipality,,AX.ST,0.790924072265625,1.2161407470703125,1.56591796875,1.8783416748046875,2.371673583984375,3.04254150390625,3.591339111328125,4.3238677978515625,4.98468017578125
ALA,Åland,ALA.15_1,Sund,,,Municipality,Municipality,,AX.SD,0.7872238159179688,1.2529983520507812,1.5794448852539062,1.8672637939453125,2.388031005859375,3.0440521240234375,3.583251953125,4.339111328125,5.00030517578125
ALA,Åland,ALA.16_1,Vårdö,Vaardoe,,Municipality,Municipality,,AX.VR,0.789056396484375,1.24779052734375,1.5849853515625,1.88265380859375,2.39149169921875,3.05421142578125,3.5975830078125,4.35421142578125,5.016802978515625
ALB,Albania,ALB.1_1,Berat,,,Qark|Region,County,80001,AL.BE,0.6399637858072916,1.0670979817708333,1.383544921875,1.7905849880642362,2.253116183810764,2.686336941189236,3.1988966200086804,3.7937113444010415,4.4573974609375
ALB,Albania,ALB.2_1,Dibër,Dibra| Dibrë,,Qark|Region,County,80005,AL.DB,0.6431135697798296,1.0839677290482954,1.375946044921875,1.823211669921875,2.2508184259588067,2.8427484685724433,3.393918124112216,4.005265669389204,4.785638982599432
ALB,Albania,ALB.3_1,Durrës,Durresi|Durrsi|Durazzo,,Qark|Region,County,80009,AL.DU,0.6392168317522321,1.058624267578125,1.35888671875,1.779205322265625,2.265080043247768,2.723907470703125,3.2574986049107144,3.861232212611607,4.483633858816964
ALB,Albania,ALB.4_1,Elbasan,,,Qark|Region,County,80012,AL.EB,0.6468036358173077,1.0757962740384615,1.35748291015625,1.7950768103966346,2.2741980919471154,2.763256366436298,3.307659442608173,3.9125835712139425,4.634852482722356
ALB,Albania,ALB.5_1,Fier,,,Qark|Region,County,80017,AL.FI,0.63714599609375,1.0543407093394885,1.3702836470170454,1.7827425870028408,2.220816872336648,2.6668506969105112,3.1705155806107954,3.733071067116477,4.329523259943182
ALB,Albania,ALB.6_1,Gjirokastër,Gjinokastër|Argirocastro|Argyrocastro|Argyrokastron,,Qark|Region,County,80021,AL.GK,0.6337509155273438,1.0741348266601562,1.3733800252278645,1.7725880940755208,2.2511316935221353,2.6810150146484375,3.19085693359375,3.7666447957356772,4.480283101399739
ALB,Albania,ALB.7_1,Korçë,Coriza|Corizza|Koritsa|Koritza|Korça|Kortscha,,Qark|Region,County,80025,AL.KE,0.6486533028738839,1.082796369280134,1.3447440011160714,1.7658451625279017,2.274263654436384,2.793792724609375,3.3514491489955356,3.9580775669642856,4.745029994419643
ALB,Albania,ALB.8_1,Kukës,Kosova|Kossovo,,Qark|Region,County,80030,AL.KK,0.6465326944986979,1.0964991251627605,1.4022115071614583,1.8209788004557292,2.2120768229166665,2.878657023111979,3.4440205891927085,4.088478088378906,4.8736623128255205
ALB,Albania,ALB.9_1,Lezhë,Alessio|Lezha,,Qark|Region,County,80034,AL.LZ,0.644580078125,1.0807220458984375,1.3827911376953126,1.8014068603515625,2.2303070068359374,2.8074127197265626,3.373492431640625,3.975140380859375,4.7110137939453125
ALB,Albania,ALB.10_1,Shkodër,Escútari|Shkodra|Skodë|Scutari,,Qark|Region,County,80038,AL.SD,0.6514696393694196,1.092252458844866,1.3987949916294642,1.8027191162109375,2.2039402553013394,2.8160596575055803,3.3926827566964284,4.015330723353794,4.716256277901786
ALB,Albania,ALB.11_1,Tiranë,Tiran|Tirana,,Qark|Region,County,80042,AL.TI,0.6378326416015625,1.06488037109375,1.352874755859375,1.7923431396484375,2.267772674560547,2.7320709228515625,3.2544021606445312,3.8502540588378906,4.511383056640625
ALB,Albania,ALB.12_1,Vlorë,Vlona|Vlora|Vlonë|Valona,,Qark|Region,County,80045,AL.VR,0.6308369954427083,1.0575764973958333,1.3555501302083333,1.7584452311197916,2.1968282063802085,2.619820149739583,3.1085550944010416,3.6591166178385417,4.26971435546875
AND,Andorra,AND.1_1,Andorra la Vella,,,Parròquia,Parish,,AD.AN,0.5749282836914062,0.950836181640625,1.3266983032226562,1.7268524169921875,2.132781982421875,2.6062545776367188,3.1703414916992188,3.7816543579101562,4.4712677001953125
AND,Andorra,AND.2_1,Canillo,,,Parròquia,Parish,,AD.CA,0.5805511474609375,0.960845947265625,1.326812744140625,1.72344970703125,2.144500732421875,2.604949951171875,3.2057647705078125,3.777679443359375,4.4669036865234375
AND,Andorra,AND.3_1,Encamp,,,Parròquia,Parish,,AD.EN,0.576019287109375,0.95428466796875,1.3251953125,1.724090576171875,2.133697509765625,2.6028289794921875,3.1719970703125,3.776336669921875,4.4662017822265625
AND,Andorra,AND.4_1,Escaldes-Engordany,,,Parròquia,Parish,,AD.EE,0.576019287109375,0.95428466796875,1.3251953125,1.724090576171875,2.133697509765625,2.6028289794921875,3.1719970703125,3.776336669921875,4.4662017822265625
AND,Andorra,AND.5_1,La Massana,,,Parròquia,Parish,,AD.MA,0.5781707763671875,0.953460693359375,1.32733154296875,1.7271881103515625,2.141571044921875,2.6097259521484375,3.1932830810546875,3.7840423583984375,4.471527099609375
AND,Andorra,AND.6_1,Ordino,,,Parròquia,Parish,,AD.OR,0.5781707763671875,0.953460693359375,1.32733154296875,1.7271881103515625,2.141571044921875,2.6097259521484375,3.1932830810546875,3.7840423583984375,4.471527099609375
AND,Andorra,AND.7_1,Sant Julià de Lòria,,,Parròquia,Parish,,AD.JL,0.573455810546875,0.94873046875,1.3260294596354167,1.7273661295572917,2.129364013671875,2.6059061686197915,3.1594645182291665,3.78192138671875,4.471954345703125
ARE,United Arab Emirates,ARE.1_1,Abu Dhabi,,إمارة أبوظبي,Emirate,Emirate,,AE.AZ,0.523284912109375,0.8873054393823596,1.2756860705389492,1.6998799641927083,2.2067450924196104,2.795641249504642,3.3997035372084468,4.0288218622622285,4.5904266799705615
ARE,United Arab Emirates,ARE.2_1,Ajman,,عجمان,Emirate,Emirate,,AE.AJ,0.524139404296875,0.8656209309895834,1.2570597330729167,1.6976521809895833,2.0978291829427085,2.6641133626302085,3.1876729329427085,3.75457763671875,4.332143147786458
ARE,United Arab Emirates,ARE.3_1,Dubai,,دبي,Emirate,Emirate,,AE.DU,0.5089340209960938,0.8660144805908203,1.2435302734375,1.6879405975341797,2.1277408599853516,2.6990966796875,3.2045860290527344,3.754365921020508,4.327241897583008
ARE,United Arab Emirates,ARE.4_1,Fujairah,,الفجيرة,Emirate,Emirate,,AE.FU,0.5277432528409091,0.8638499866832386,1.2601151899857954,1.6882268732244319,2.0830827192826704,2.6463484330610796,3.204159823330966,3.7794355912642046,4.361514004794034
ARE,United Arab Emirates,ARE.5_1,Ras Al-Khaimah,,رأس الخيمة,Emirate,Emirate,,AE.RK,0.5317617563100961,0.8675443209134616,1.2652963491586537,1.7063152606670673,2.1271761380709133,2.7015545184795675,3.231762225811298,3.8006920447716346,4.384638859675481
ARE,United Arab Emirates,ARE.6_1,Sharjah,,الشارقة,Emirate,Emirate,,AE.SH,0.5234822591145833,0.8644449869791667,1.256182861328125,1.6881734212239583,2.087349446614583,2.6512776692708333,3.1942464192708333,3.763641357421875,4.342830403645833
ARE,United Arab Emirates,ARE.7_1,Umm al-Qaywayn,,أم القيوين,Emirate,Emirate,,AE.UQ,0.53531494140625,0.871856689453125,1.262908935546875,1.7167236328125,2.132025146484375,2.71109619140625,3.20804443359375,3.761676025390625,4.3371337890625
ARG,Argentina,ARG.1_1,Buenos Aires,Baires|Buenos Ayres,,Provincia,Province,,AR.BA,0.28098426315661207,0.4906850668623273,0.7620912167690229,1.0401716861282866,1.3302648207720589,1.656848166290664,2.0661029237689394,2.4956522514900845,2.9082692736185383
ARG,Argentina,ARG.2_1,Catamarca,,,Provincia,Province,,AR.CT,0.5096446673075358,0.854764461517334,1.2297485669453938,1.5887056986490886,2.031310717264811,2.4875831604003906,3.0283854802449546,3.585201899210612,4.169512430826823
ARG,Argentina,ARG.3_1,Chaco,El Chaco|Presidente Juan Peron,,Provincia,Province,,AR.CC,0.4038636312319364,0.7000443122290463,1.049939987976427,1.441851312714505,1.9465125640692738,2.448885879075596,2.8040376343479045,3.448429173816835,4.19074509460802
ARG,Argentina,ARG.4_1,Chubut,,,Provincia,Province,,AR.CH,0.33011641413528725,0.525759868740295,0.7562065045532479,1.0065571723764235,1.3125769573709238,1.6548245826863355,2.027051337263846,2.4214476275394667,2.8672549798621896
ARG,Argentina,ARG.5_1,Ciudad de Buenos Aires,BUENOS AIRES D.F.|Capital Federal|Distretto Federale|Distrito Federal|Federal Capital,,Distrito Federal,Federal District,,AR.DF,0.258026123046875,0.4310302734375,0.76641845703125,1.0323028564453125,1.353302001953125,1.714385986328125,2.1547088623046875,2.5847930908203125,3.0110626220703125
ARG,Argentina,ARG.6_1,Córdoba,Cordova,,Provincia,Province,,AR.CB,0.3183798972737914,0.5674973331677373,0.8634714797814134,1.1395675180681075,1.4775516097969295,1.876035683661803,2.301610009595492,2.777637441814569,3.265620746679007
ARG,Argentina,ARG.7_1,Corrientes,,,Provincia,Province,,AR.CN,0.3446929196277297,0.5951664936111634,0.9185879259224398,1.2495016075042358,1.6711747502706138,2.114038858068995,2.545202967632248,3.0773444118269957,3.748544715973268
ARG,Argentina,ARG.8_1,Entre Ríos,Entre-Rios,,Provincia,Province,,AR.ER,0.291490478515625,0.5119071451822916,0.8090655517578125,1.0956380208333334,1.4410528564453124,1.8262322998046876,2.2821732584635415,2.736564127604167,3.318516845703125
ARG,Argentina,ARG.9_1,Formosa,,,Provincia,Province,,AR.FM,0.4607720736799569,0.760168036099138,1.1192378603178879,1.5084074875404094,2.0387301740975214,2.5796035240436423,2.9689341577990302,3.651379815463362,4.406574959590517
ARG,Argentina,ARG.10_1,Jujuy,,,Provincia,Province,,AR.JY,0.5574924506030037,0.928600126099818,1.3683569454452367,1.7905975638084042,2.3168047562386227,2.820691154998483,3.4070167911862863,3.9564902296344053,4.560246736100576
ARG,Argentina,ARG.11_1,La Pampa,El Pampa|Eva Perón,,Provincia,Province,,AR.LP,0.30316054653113994,0.533659061915438,0.7692210237744829,1.0331287652673855,1.3276442406882702,1.6704342264524648,2.06408798862511,2.529170936262104,2.931678449603873
ARG,Argentina,ARG.12_1,La Rioja,,,Provincia,Province,,AR.LR,0.4457815069901316,0.7601698490611294,1.1104722050895468,1.4397697225648758,1.8645778009068896,2.318360624257584,2.8306747347290755,3.3249940035635963,3.8415006224872075
ARG,Argentina,ARG.13_1,Mendoza,,,Provincia,Province,,AR.MZ,0.3682876696689523,0.6531432446815985,0.9751326746220211,1.289901294296594,1.626289971440816,2.086119727265063,2.566167378597122,3.0597668105749776,3.51568603515625
ARG,Argentina,ARG.14_1,Misiones,Missões,,Provincia,Province,,AR.MN,0.4376886541193182,0.7011922200520834,1.0722540653113164,1.4384761001124526,1.8883408055160984,2.433912335020123,2.9446207682291665,3.524410363399621,4.235791293057528
ARG,Argentina,ARG.15_1,Neuquén,Neuquén,,Provincia,Province,,AR.NQ,0.3819329833984375,0.5953350830078125,0.9289729309082031,1.2071138000488282,1.549384307861328,1.9397706604003906,2.3493330383300783,2.8381118774414062,3.291256103515625
