GID_0,NAME_0,2000,2010,2020,2030,2040,2050,2060,2070,2080
IDN,Indonesia,0.45840895581151186,0.6869812252964427,0.8963630445075758,1.155868124176548,1.4565885159337946,1.7925400403491436,2.1837653882575756,2.6168668684123846,3.076944890480896
IMN,Isle of Man,0.405712890625,0.7341064453125,0.90552978515625,1.083758544921875,1.30809326171875,1.704449462890625,2.117938232421875,2.532611083984375,2.889385986328125
IND,India,0.4041798380010589,0.6877784269589458,1.0077828981360992,1.3480792476780976,1.772874366898857,2.2615732324198814,2.8147802405465403,3.378521525438865,3.944217330705246
IOT,British Indian Ocean Territory,0.8024673461914062,1.0245005289713542,1.1738255818684895,1.3969446818033855,1.712354024251302,2.0618998209635415,2.4560953776041665,2.8556798299153647,3.2953465779622397
IRL,Ireland,0.39148501573105204,0.6536691242753111,0.8046687199519231,0.9189026431260605,1.0995997087987839,1.3899364902962388,1.7172121073865243,2.116032527043269,2.5143733650311084
IRN,Iran,0.6625481646005911,1.0947092926866158,1.5264184515776247,1.933094197924423,2.482889432473939,3.122007777596798,3.8265583552447877,4.524783091143894,5.140081091772152
IRQ,Iraq,0.6834312280019125,1.0762392679850261,1.5144745508829753,1.9550758997599285,2.40509033203125,3.194260279337565,3.8962182998657227,4.581961949666341,5.165446917215983
ISL,Iceland,0.3233833133894513,0.5830242174891799,0.8473803739592503,1.1321527185574385,1.5773495956205985,2.010416093566608,2.3828354240023475,2.785328466567635,3.2917692515771715
ISR,Israel,0.6180955230212603,0.9725156690253586,1.34210455222208,1.6691434266137295,2.084628245869621,2.683776355180584,3.3284822057505123,3.882173131723873,4.378464995837603
ITA,Italy,0.633362278157776,1.0697323721737448,1.3919711316304162,1.7990778066433115,2.2523225262207704,2.75023893542598,3.2592242843019257,3.854845469394773,4.472754645052442
JAM,Jamaica,0.6585603601792279,0.8871666403377757,1.0483209946576286,1.2995551614200367,1.5918076459099264,1.930868709788603,2.281572229721967,2.7503276151769303,3.1795986399931064
JEY,Jersey,0.469500732421875,0.77557373046875,0.9998046875,1.1965087890625,1.28778076171875,1.719635009765625,2.167510986328125,2.578082275390625,3.02550048828125
JOR,Jordan,0.6513413251456568,1.0248769986427437,1.4399964068569033,1.8124970689331745,2.289474745928231,3.009868039923199,3.656887248411017,4.220062428275071,4.744808908236229
JPN,Japan,0.5740364905631188,0.8883206509127475,1.2074960840810645,1.591651720103651,2.0141417852722774,2.481255559637995,2.9476062132580445,3.4573851330445544,4.011985370900371
KAZ,Kazakhstan,0.8668775626108156,1.420816624418218,1.826848196476064,2.308829925753546,2.741052852116578,3.428528784352837,4.07559217087766,4.847450202238475,5.448951061059397
KEN,Kenya,0.4129020023571402,0.7051114562555407,0.9906388952376994,1.268354844257905,1.5715929396609043,1.9320792700945626,2.3625199698950947,2.8127135509013,3.2988835328014185
KGZ,Kyrgyzstan,0.7298910906648975,1.1498256511189875,1.558744670659516,1.987370796837886,2.620735947706354,3.2440730658959325,3.8799712482370845,4.674457323522862,5.331308106628563
KHM,Cambodia,0.3482458171654381,0.6065580551806479,0.9105143499532807,1.2158290318080358,1.5373360770089286,1.9183434774709303,2.340089512821844,2.8005932779407186,3.265189440147425
KIR,Kiribati,0.4988832473754883,0.7573742866516113,0.9321479797363281,1.2650156021118164,1.5827226638793945,1.915480613708496,2.348909378051758,2.727778911590576,3.2172136306762695
KNA,Saint Kitts and Nevis,0.6145121256510416,0.8570149739583334,1.0263570149739583,1.252105712890625,1.539459228515625,1.8819986979166667,2.2093098958333335,2.6328531901041665,3.0429484049479165
KOR,South Korea,0.5447430277979651,0.8873718025148377,1.2228977883508962,1.5738286454548207,2.083823034005572,2.6549398732739826,3.184719824975775,3.6835532964662066,4.2370823113493215
KWT,Kuwait,0.6510953036221591,1.0050770152698865,1.467835859818892,1.8473788174715908,2.3844444968483667,3.0007511485706675,3.740416786887429,4.408734408291903,4.955429770729759
LAO,Laos,0.31914786922121513,0.5742024542058556,0.9622090163740139,1.3286292807569782,1.6911754422974818,2.1020374483275184,2.596365623103762,3.0395561144189926,3.5254943255081916
LBN,Lebanon,0.6625166268184267,1.0206593480603448,1.389752618197737,1.7453139732623923,2.130872002963362,2.6179399161503234,3.2367648420662714,3.8051494729929956,4.357937516837285
LBR,Liberia,0.40133344756890527,0.6948894240100931,0.9623250072787267,1.2301832874369176,1.5649867087417508,1.890982681179639,2.260768914074631,2.6850697772103067,3.1184394789038237
LBY,Libya,0.6056478978931735,0.9538400183749497,1.2943429382299638,1.6744432453181635,2.1703198940294,2.6521268453609546,3.1694341836991544,3.710271250755135,4.217251529148208
LCA,Saint Lucia,0.5618998209635416,0.8067270914713541,0.9959869384765625,1.2101796468098958,1.5572713216145833,1.8924967447916667,2.150909423828125,2.624170939127604,3.024805704752604
LIE,Liechtenstein,0.6630961100260416,1.109832763671875,1.49517822265625,1.9992777506510417,2.3515828450520835,3.0094197591145835,3.6443379720052085,4.333821614583333,5.154561360677083
LKA,Sri Lanka,0.45761133619576444,0.6937782981178977,0.8890839884103823,1.1518547121158316,1.457354332789902,1.7744397880617253,2.1293569517529702,2.5155730444537707,2.8878325154958677
LSO,Lesotho,0.4349403381347656,0.7699899673461914,1.0841922760009766,1.5711565017700195,2.044616222381592,2.581965446472168,3.188577651977539,3.796583652496338,4.50205659866333
LTU,Lithuania,0.7889091047660384,1.2358513080253803,1.5779790323247354,1.9674316083312666,2.426339447182953,2.9849575789517195,3.5058852099867726,4.037679682333002,4.791320477843915
LUX,Luxembourg,0.6001543317522321,1.0859854561941964,1.3938707624162947,1.7161080496651786,2.1035287039620534,2.663905552455357,3.3091234479631697,3.9164842878069197,4.348502022879464
LVA,Latvia,0.8014973341816604,1.2302286167337437,1.5677183517301925,1.9193600741299717,2.40052779997238,2.989077173098169,3.5182082050978534,4.054732813979641,4.6526347458964645
MAC,Macao,0.326934814453125,0.625244140625,0.939178466796875,1.24078369140625,1.6287841796875,2.080322265625,2.608795166015625,3.01898193359375,3.468414306640625
MAF,Saint-Martin,0.602386474609375,0.8549652099609375,1.0305023193359375,1.3136444091796875,1.5438385009765625,1.9129180908203125,2.2327423095703125,2.6590576171875,3.070068359375
MAR,Morocco,0.5472551702143071,0.9681985037667411,1.4251863249055632,1.8825401893028846,2.3489921485984717,2.872764838920845,3.486248309795673,4.113148783589457,4.806709373390282
MCO,Monaco,0.5770721435546875,1.0501251220703125,1.36053466796875,1.7721099853515625,2.23638916015625,2.699554443359375,3.1313629150390625,3.7593231201171875,4.4878997802734375
MDA,Moldova,0.8004156815378289,1.2772354929070724,1.6320604826274672,2.166575221011513,2.6561105828536182,3.2629439504523026,3.8322092156661185,4.440683465254934,5.020986456620066
MDG,Madagascar,0.4415518054369306,0.7007823751925911,0.9616466330050911,1.2747775258741962,1.6072915619975885,2.0104771130593515,2.453038909683146,2.951482480489684,3.457502784197481
MDV,Maldives,0.7682831862877155,0.9903536390984196,1.1184299512841236,1.3700480844782688,1.6815511769261853,2.0182961650278375,2.360572201082076,2.7064928076733117,3.1639628794001435
MEX,Mexico,0.5457989103230999,0.9066251055080088,1.2794406449974483,1.6613979627139603,2.092418574807632,2.577742226758794,3.085727097401068,3.6604908698767273,4.241523167595791
MHL,Marshall Islands,0.6550347831811798,0.9241024403089888,1.0434974927580758,1.2633416679468048,1.5928629328695576,1.96377426318908,2.37520950831724,2.767169738083743,3.2483674810173806
MKD,Macedonia,0.7367744445800781,1.2214865684509277,1.5583744049072266,2.0460872650146484,2.561275005340576,3.163186550140381,3.807483673095703,4.456321716308594,5.260066032409668
MLI,Mali,0.519452327509226,0.8727667613251625,1.2717953038241467,1.6687827725064328,2.2116707153981583,2.716405403575298,3.302597095493635,3.9054183877302275,4.491140049431203
MLT,Malta,0.554962158203125,0.9403305053710938,1.1390228271484375,1.487579345703125,1.8603439331054688,2.2349166870117188,2.673431396484375,3.137054443359375,3.609527587890625
MMR,Myanmar,0.37712842179340733,0.6633977001910629,0.9521583178647193,1.2736184275388924,1.6351630706388707,2.0288876366677546,2.491046264754678,2.927383568932224,3.3564695353296345
MNE,Montenegro,0.7402568998790923,1.2299572172619047,1.5584513346354167,2.070076352074033,2.5780516124906994,3.0457640148344494,3.6342882428850447,4.291105724516369,4.997040521530878
MNG,Mongolia,0.664679710311119,1.1166690094302398,1.5277336968315973,1.9796882398200757,2.4258993129537565,3.0444169477982954,3.6547386092369,4.351936725654987,5.03430422387942
MNP,Northern Mariana Islands,0.5211452907986112,0.7692057291666666,0.9465721978081597,1.190889146592882,1.4787428114149306,1.8500857883029513,2.2535230848524304,2.6392652723524304,2.9672139485677085
MOZ,Mozambique,0.482513427734375,0.8023019849384623,1.0978352996479943,1.4508010147069996,1.7999928380140802,2.239306878038898,2.775384293962723,3.333588685170178,3.923903306067666
MRT,Mauritania,0.5555309973121221,0.9079599168025939,1.2905915258493794,1.7303728653624284,2.22361447475732,2.768301067194462,3.3395615352482495,3.9773917389401654,4.603294639660248
MSR,Montserrat,0.5820770263671875,0.8219146728515625,1.0066986083984375,1.2131195068359375,1.5445404052734375,1.896331787109375,2.184478759765625,2.61181640625,3.0201263427734375
MTQ,Martinique,0.6105499267578125,0.8417002360026041,1.0193684895833333,1.2200520833333333,1.5731099446614583,1.9182993570963542,2.1509552001953125,2.622014363606771,3.033208211263021
MUS,Mauritius,0.611127351459704,0.8277250591077303,0.9544356496710527,1.1839005319695723,1.4310286672491777,1.7158829538445723,2.063462106805099,2.394291927939967,2.766463430304276
MWI,Malawi,0.4994716730592477,0.8612071593962104,1.1669736836291007,1.5353107711308682,1.9123928708728082,2.3731264140271495,2.958180423236001,3.5511201193969173,4.199028463924632
