GID_0,NAME_0,2000,2010,2020,2030,2040,2050,2060,2070,2080
BRA,Brazil,0.516996343964186,0.8807565789473685,1.2595498689763496,1.6243290161194788,2.03992635042943,2.5079643803414284,3.0602103914579457,3.647542083580132,4.258983912252496
BRB,Barbados,0.6374409993489584,0.87030029296875,1.04681396484375,1.2625223795572917,1.6506551106770833,2.0145060221354165,2.2359720865885415,2.6659647623697915,3.0868733723958335
BRN,Brunei,0.41617889404296876,0.6885284423828125,0.953656005859375,1.186376953125,1.4855316162109375,1.8403106689453126,2.201029968261719,2.6194488525390627,3.0674697875976564
BTN,Bhutan,0.42779814891326123,0.7094554412059295,1.1314575977814503,1.5373629056490385,1.9506155160757213,2.439329880934495,2.9990989489433093,3.567330384865785,4.141886001978165
BVT,Bouvet Island,0.3970947265625,0.556488037109375,0.7286376953125,0.776092529296875,0.998809814453125,1.2344970703125,1.378448486328125,1.724578857421875,2.08056640625
BWA,Botswana,0.563697272406684,0.9904988606770834,1.3729985894097223,1.8383534071180556,2.3674864366319444,2.9683702256944446,3.5893424479166667,4.2490237087673615,4.947784288194445
CAF,Central African Republic,0.4754843006963315,0.805792236328125,1.1414164667544158,1.5075748609459918,1.8992490022078805,2.298546301800272,2.7769992994225543,3.2812362007472826,3.820706840183424
CAN,Canada,0.7849708583557253,1.2982223141733302,1.9182144634821456,2.547535631616433,3.160512490287805,3.972820775599728,4.876009157790799,5.789014191945353,6.669996297225549
CCK,Cocos Islands,0.633270263671875,0.812591552734375,0.9325103759765625,1.2220611572265625,1.433319091796875,1.805633544921875,2.0515594482421875,2.41888427734375,2.832489013671875
CHE,Switzerland,0.5882434844970703,1.050487790788923,1.3705744062151228,1.7463150024414062,2.1726352146693637,2.838622501918248,3.459165573120117,4.124434334891183,4.87341799054827
CHL,Chile,0.3371505434035172,0.5584605886880678,0.8142737280841851,1.089543807784107,1.4122353964810477,1.7758891654244748,2.148948101886357,2.5617244618647077,3.008991473239637
CHN,China,0.5392218663895673,0.9483158776379235,1.3865080145516313,1.8330857833928236,2.352867518708122,2.946651764747323,3.5902001534222556,4.224752841442795,4.864743800488446
CIV,Côte d'Ivoire,0.4435624487606096,0.7713046603732638,1.0756891195666152,1.392687385464892,1.7425954057355968,2.1083145455568415,2.52966810940715,2.980412235966435,3.444983211564429
CMR,Cameroon,0.4613241706095951,0.7500615509463028,1.0780976631272008,1.4361434721610915,1.8348741128411092,2.222143210827465,2.6631082884022885,3.120874367297535,3.639586198833627
COD,Democratic Republic of the Congo,0.49204735772064484,0.8103945595038858,1.1726751260003079,1.5466578358244845,1.9529422514619883,2.3891316017909356,2.8929457260887967,3.425245929035857,3.9643225559787627
COG,Republic of Congo,0.48887475449799606,0.7758600171170713,1.090561196706552,1.4533870654478391,1.8479404378557738,2.216257995832365,2.6631349471421935,3.1540654405785316,3.6862865575627324
COK,Cook Islands,0.4934246356670673,0.6930436354417068,0.8469496506911057,1.0511204646183894,1.2976050743689904,1.5485159067007213,1.8963822584885817,2.237035898061899,2.617114727313702
COL,Colombia,0.5064907153684701,0.818744971431903,1.1466041861007463,1.5058490263526119,1.9047635844216417,2.3322944846082088,2.8103180387126865,3.322395055970149,3.9003145405783584
COM,Comoros,0.5500052315848214,0.7742091587611607,0.9730398995535714,1.2470136369977678,1.5076969691685267,1.8099169049944197,2.209535871233259,2.609224591936384,3.072267804827009
CPV,Cape Verde,0.5262113298688617,0.8126209803989956,1.0384630475725447,1.2619389125279017,1.574322291782924,1.9331120082310267,2.2735464913504466,2.5351039341517856,2.958399091448103
CRI,Costa Rica,0.5241213843936012,0.8212791806175596,1.0316906156994048,1.3498081752232143,1.643240501767113,1.9843563988095239,2.3387596493675593,2.8115161714099703,3.209345935639881
CUB,Cuba,0.6162916865662067,0.8555673195497833,1.0323251320497833,1.3197768830904995,1.6537198254661838,1.9960892948791058,2.3582623335566835,2.7480961040858807,3.1778377338047443
CUW,Curaçao,0.5168195452008929,0.7837088448660714,1.0409066336495536,1.3491995675223214,1.6130283900669642,1.9950474330357142,2.4006522042410716,2.783726283482143,3.131779261997768
CXR,Christmas Island,0.6189727783203125,0.8460845947265625,0.9916534423828125,1.186248779296875,1.4816131591796875,1.7846527099609375,2.114959716796875,2.5651702880859375,2.908782958984375
CYM,Cayman Islands,0.5445469447544643,0.7830069405691964,0.9820469447544643,1.2743443080357142,1.5876508440290178,1.9489876883370536,2.3025599888392856,2.7492196219308034,3.2100001743861606
CYP,Cyprus,0.6125764392671131,0.9537164597284227,1.172700427827381,1.482240222749256,1.832090831938244,2.2170308430989585,2.7378670828683034,3.2434503464471724,3.6593221028645835
