Date,Day,Ha,Month,Unit,Unit_TW,Value,Year
4/23/19,23,410951.9925,4,None,Great Karoo,1645.743347,2019
5/9/19,9,410951.9925,5,None,Great Karoo,1746.318349,2019
5/25/19,25,410951.9925,5,None,Great Karoo,1798.673803,2019
6/10/19,10,410951.9925,6,None,Great Karoo,1748.171945,2019
6/26/19,26,410951.9925,6,None,Great Karoo,1703.950496,2019
7/12/19,12,410951.9925,7,None,Great Karoo,1608.112113,2019
7/28/19,28,410951.9925,7,None,Great Karoo,1524.499647,2019
8/13/19,13,410951.9925,8,None,Great Karoo,1462.41227,2019
8/29/19,29,410951.9925,8,None,Great Karoo,1415.957678,2019
9/14/19,14,410951.9925,9,None,Great Karoo,1385.135911,2019
9/30/19,30,410951.9925,9,None,Great Karoo,1325.514936,2019
10/16/19,16,410951.9925,10,None,Great Karoo,1310.589341,2019
11/1/19,1,410951.9925,11,None,Great Karoo,1252.869345,2019
11/17/19,17,410951.9925,11,None,Great Karoo,1241.015688,2019
12/3/19,3,410951.9925,12,None,Great Karoo,1202.286486,2019
12/19/19,19,410951.9925,12,None,Great Karoo,1201.4779,2019
1/1/20,1,410951.9925,1,None,Great Karoo,1232.576874,2020
1/17/20,17,410951.9925,1,None,Great Karoo,1281.866703,2020
2/2/20,2,410951.9925,2,None,Great Karoo,1395.520134,2020
2/18/20,18,410951.9925,2,None,Great Karoo,1421.55002,2020
3/5/20,5,410951.9925,3,None,Great Karoo,1469.644453,2020
3/21/20,21,410951.9925,3,None,Great Karoo,1539.134465,2020
4/6/20,6,410951.9925,4,None,Great Karoo,1518.355402,2020
4/22/20,22,410951.9925,4,None,Great Karoo,1638.571904,2020
5/8/20,8,410951.9925,5,None,Great Karoo,1627.753324,2020
5/24/20,24,410951.9925,5,None,Great Karoo,1633.858334,2020
6/9/20,9,410951.9925,6,None,Great Karoo,1677.244982,2020
6/25/20,25,410951.9925,6,None,Great Karoo,1620.700945,2020
7/11/20,11,410951.9925,7,None,Great Karoo,1594.579335,2020
7/27/20,27,410951.9925,7,None,Great Karoo,1533.139244,2020
8/12/20,12,410951.9925,8,None,Great Karoo,1520.296296,2020
8/28/20,28,410951.9925,8,None,Great Karoo,1455.960036,2020
9/13/20,13,410951.9925,9,None,Great Karoo,1388.559385,2020
9/29/20,29,410951.9925,9,None,Great Karoo,1341.217062,2020
10/15/20,15,410951.9925,10,None,Great Karoo,1275.169075,2020
10/31/20,31,410951.9925,10,None,Great Karoo,1280.21491,2020
11/16/20,16,410951.9925,11,None,Great Karoo,1250.435004,2020
12/2/20,2,410951.9925,12,None,Great Karoo,1228.558833,2020
12/18/20,18,410951.9925,12,None,Great Karoo,1270.140926,2020
1/1/21,1,410951.9925,1,None,Great Karoo,1296.219867,2021
1/17/21,17,410951.9925,1,None,Great Karoo,1340.091302,2021
2/2/21,2,410951.9925,2,None,Great Karoo,1358.095663,2021
2/18/21,18,410951.9925,2,None,Great Karoo,1418.763388,2021
3/6/21,6,410951.9925,3,None,Great Karoo,1524.255941,2021
3/22/21,22,410951.9925,3,None,Great Karoo,1630.875205,2021
4/7/21,7,410951.9925,4,None,Great Karoo,1655.474007,2021
4/23/21,23,410951.9925,4,None,Great Karoo,1688.607333,2021
5/9/21,9,410951.9925,5,None,Great Karoo,1811.15407,2021
5/25/21,25,410951.9925,5,None,Great Karoo,1797.262217,2021
6/10/21,10,410951.9925,6,None,Great Karoo,1864.256593,2021
6/26/21,26,410951.9925,6,None,Great Karoo,1828.172642,2021
7/12/21,12,410951.9925,7,None,Great Karoo,1696.486127,2021
7/28/21,28,410951.9925,7,None,Great Karoo,1680.411525,2021
8/13/21,13,410951.9925,8,None,Great Karoo,1571.071288,2021
8/29/21,29,410951.9925,8,None,Great Karoo,1527.741461,2021
9/14/21,14,410951.9925,9,None,Great Karoo,1435.50902,2021
9/30/21,30,410951.9925,9,None,Great Karoo,1357.893434,2021
10/16/21,16,410951.9925,10,None,Great Karoo,1365.919351,2021
11/1/21,1,410951.9925,11,None,Great Karoo,1506.629742,2021
11/17/21,17,410951.9925,11,None,Great Karoo,1674.436687,2021
12/3/21,3,410951.9925,12,None,Great Karoo,1861.804344,2021
12/19/21,19,410951.9925,12,None,Great Karoo,1837.676209,2021
1/1/22,1,410951.9925,1,None,Great Karoo,1852.021536,2022
1/17/22,17,410951.9925,1,None,Great Karoo,1820.387133,2022
2/2/22,2,410951.9925,2,None,Great Karoo,1944.394087,2022
2/18/22,18,410951.9925,2,None,Great Karoo,1894.266669,2022
3/6/22,6,410951.9925,3,None,Great Karoo,1975.266903,2022
3/22/22,22,410951.9925,3,None,Great Karoo,1979.453943,2022
4/7/22,7,410951.9925,4,None,Great Karoo,1991.014619,2022
4/23/22,23,410951.9925,4,None,Great Karoo,1977.132909,2022
5/9/22,9,410951.9925,5,None,Great Karoo,2023.744025,2022
5/25/22,25,410951.9925,5,None,Great Karoo,2048.975916,2022
6/10/22,10,410951.9925,6,None,Great Karoo,2117.854267,2022
6/26/22,26,410951.9925,6,None,Great Karoo,2010.117211,2022
7/12/22,12,410951.9925,7,None,Great Karoo,1924.955075,2022
7/28/22,28,410951.9925,7,None,Great Karoo,1790.063682,2022
8/13/22,13,410951.9925,8,None,Great Karoo,1791.530756,2022
8/29/22,29,410951.9925,8,None,Great Karoo,1642.411898,2022
9/14/22,14,410951.9925,9,None,Great Karoo,1581.094853,2022
9/30/22,30,410951.9925,9,None,Great Karoo,1483.618665,2022
10/16/22,16,410951.9925,10,None,Great Karoo,1469.181744,2022
11/1/22,1,410951.9925,11,None,Great Karoo,1550.342523,2022
11/17/22,17,410951.9925,11,None,Great Karoo,1528.816858,2022
12/3/22,3,410951.9925,12,None,Great Karoo,1459.296843,2022
12/19/22,19,410951.9925,12,None,Great Karoo,1694.877213,2022
1/1/23,1,410951.9925,1,None,Great Karoo,1668.133593,2023
1/17/23,17,410951.9925,1,None,Great Karoo,1711.571746,2023
2/2/23,2,410951.9925,2,None,Great Karoo,1723.985714,2023
2/18/00,18,67004.19464,2,None,Kamanassie mountains,3760.003756,2000
3/5/00,5,67004.19464,3,None,Kamanassie mountains,3845.498433,2000
3/21/00,21,67004.19464,3,None,Kamanassie mountains,4085.632238,2000
4/6/00,6,67004.19464,4,None,Kamanassie mountains,4149.71097,2000
4/22/00,22,67004.19464,4,None,Kamanassie mountains,4146.583152,2000
5/8/00,8,67004.19464,5,None,Kamanassie mountains,4066.262186,2000
5/24/00,24,67004.19464,5,None,Kamanassie mountains,4026.886193,2000
6/9/00,9,67004.19464,6,None,Kamanassie mountains,4148.339778,2000
6/25/00,25,67004.19464,6,None,Kamanassie mountains,3994.311318,2000
7/11/00,11,67004.19464,7,None,Kamanassie mountains,4041.783769,2000
7/27/00,27,67004.19464,7,None,Kamanassie mountains,3951.508504,2000
8/12/00,12,67004.19464,8,None,Kamanassie mountains,3702.91999,2000
8/28/00,28,67004.19464,8,None,Kamanassie mountains,3579.606016,2000
9/13/00,13,67004.19464,9,None,Kamanassie mountains,3440.506272,2000
9/29/00,29,67004.19464,9,None,Kamanassie mountains,3226.668354,2000
10/15/00,15,67004.19464,10,None,Kamanassie mountains,3177.731543,2000
10/31/00,31,67004.19464,10,None,Kamanassie mountains,3166.503334,2000
11/16/00,16,67004.19464,11,None,Kamanassie mountains,3287.478777,2000
12/2/00,2,67004.19464,12,None,Kamanassie mountains,3247.799077,2000
12/18/00,18,67004.19464,12,None,Kamanassie mountains,3546.755309,2000
1/1/01,1,67004.19464,1,None,Kamanassie mountains,3419.04809,2001
1/17/01,17,67004.19464,1,None,Kamanassie mountains,3425.727026,2001
2/2/01,2,67004.19464,2,None,Kamanassie mountains,3480.567876,2001
2/18/01,18,67004.19464,2,None,Kamanassie mountains,3619.692704,2001
3/6/01,6,67004.19464,3,None,Kamanassie mountains,3567.397737,2001
3/22/01,22,67004.19464,3,None,Kamanassie mountains,4013.336127,2001
4/7/01,7,67004.19464,4,None,Kamanassie mountains,3932.945837,2001
4/23/01,23,67004.19464,4,None,Kamanassie mountains,4087.835387,2001
5/9/01,9,67004.19464,5,None,Kamanassie mountains,4148.88729,2001
5/25/01,25,67004.19464,5,None,Kamanassie mountains,3988.015894,2001
6/10/01,10,67004.19464,6,None,Kamanassie mountains,3912.989456,2001
6/26/01,26,67004.19464,6,None,Kamanassie mountains,4048.604542,2001
7/12/01,12,67004.19464,7,None,Kamanassie mountains,3881.509532,2001
7/28/01,28,67004.19464,7,None,Kamanassie mountains,3971.315452,2001
8/13/01,13,67004.19464,8,None,Kamanassie mountains,3921.354694,2001
8/29/01,29,67004.19464,8,None,Kamanassie mountains,3800.284041,2001
9/14/01,14,67004.19464,9,None,Kamanassie mountains,3816.945873,2001
9/30/01,30,67004.19464,9,None,Kamanassie mountains,3673.144671,2001
10/16/01,16,67004.19464,10,None,Kamanassie mountains,3502.402402,2001
11/1/01,1,67004.19464,11,None,Kamanassie mountains,3479.565854,2001
11/17/01,17,67004.19464,11,None,Kamanassie mountains,3802.731516,2001
12/3/01,3,67004.19464,12,None,Kamanassie mountains,3486.610411,2001
12/19/01,19,67004.19464,12,None,Kamanassie mountains,3487.627752,2001
1/1/02,1,67004.19464,1,None,Kamanassie mountains,3352.777341,2002
1/17/02,17,67004.19464,1,None,Kamanassie mountains,3428.474607,2002
2/2/02,2,67004.19464,2,None,Kamanassie mountains,3537.957699,2002
2/18/02,18,67004.19464,2,None,Kamanassie mountains,3512.274582,2002
3/6/02,6,67004.19464,3,None,Kamanassie mountains,3603.388436,2002
3/22/02,22,67004.19464,3,None,Kamanassie mountains,4022.749286,2002
4/7/02,7,67004.19464,4,None,Kamanassie mountains,3656.9162,2002
4/23/02,23,67004.19464,4,None,Kamanassie mountains,3764.817364,2002
5/9/02,9,67004.19464,5,None,Kamanassie mountains,3826.655362,2002
5/25/02,25,67004.19464,5,None,Kamanassie mountains,4002.672221,2002
6/10/02,10,67004.19464,6,None,Kamanassie mountains,4019.391304,2002
6/26/02,26,67004.19464,6,None,Kamanassie mountains,4091.41532,2002
7/12/02,12,67004.19464,7,None,Kamanassie mountains,3968.967839,2002
7/28/02,28,67004.19464,7,None,Kamanassie mountains,3989.281048,2002
8/13/02,13,67004.19464,8,None,Kamanassie mountains,4125.809445,2002
8/29/02,29,67004.19464,8,None,Kamanassie mountains,3925.349,2002
9/14/02,14,67004.19464,9,None,Kamanassie mountains,3885.459152,2002
9/30/02,30,67004.19464,9,None,Kamanassie mountains,3809.66183,2002
10/16/02,16,67004.19464,10,None,Kamanassie mountains,3702.195414,2002
11/1/02,1,67004.19464,11,None,Kamanassie mountains,3517.362971,2002
11/17/02,17,67004.19464,11,None,Kamanassie mountains,3341.751684,2002
12/3/02,3,67004.19464,12,None,Kamanassie mountains,3276.525533,2002
12/19/02,19,67004.19464,12,None,Kamanassie mountains,3747.853141,2002
1/1/03,1,67004.19464,1,None,Kamanassie mountains,3322.012214,2003
1/17/03,17,67004.19464,1,None,Kamanassie mountains,3288.016568,2003
2/2/03,2,67004.19464,2,None,Kamanassie mountains,3361.5983,2003
2/18/03,18,67004.19464,2,None,Kamanassie mountains,3375.951037,2003
3/6/03,6,67004.19464,3,None,Kamanassie mountains,3278.27497,2003
3/22/03,22,67004.19464,3,None,Kamanassie mountains,3577.049226,2003
4/7/03,7,67004.19464,4,None,Kamanassie mountains,3962.611866,2003
4/23/03,23,67004.19464,4,None,Kamanassie mountains,4172.58047,2003
5/9/03,9,67004.19464,5,None,Kamanassie mountains,4194.98015,2003
5/25/03,25,67004.19464,5,None,Kamanassie mountains,4828.419144,2003
6/10/03,10,67004.19464,6,None,Kamanassie mountains,4384.929271,2003
6/26/03,26,67004.19464,6,None,Kamanassie mountains,4474.599477,2003
7/12/03,12,67004.19464,7,None,Kamanassie mountains,4265.976257,2003
7/28/03,28,67004.19464,7,None,Kamanassie mountains,4225.465188,2003
8/13/03,13,67004.19464,8,None,Kamanassie mountains,4113.619627,2003
8/29/03,29,67004.19464,8,None,Kamanassie mountains,4648.981279,2003
9/14/03,14,67004.19464,9,None,Kamanassie mountains,3795.174652,2003
9/30/03,30,67004.19464,9,None,Kamanassie mountains,3768.716013,2003
10/16/03,16,67004.19464,10,None,Kamanassie mountains,3610.508456,2003
11/1/03,1,67004.19464,11,None,Kamanassie mountains,3439.9618,2003
11/17/03,17,67004.19464,11,None,Kamanassie mountains,3361.187965,2003
12/3/03,3,67004.19464,12,None,Kamanassie mountains,3247.127218,2003
12/19/03,19,67004.19464,12,None,Kamanassie mountains,2924.365861,2003
1/1/04,1,67004.19464,1,None,Kamanassie mountains,2971.807326,2004
1/17/04,17,67004.19464,1,None,Kamanassie mountains,3056.579291,2004
2/2/04,2,67004.19464,2,None,Kamanassie mountains,2984.487387,2004
2/18/04,18,67004.19464,2,None,Kamanassie mountains,3260.094785,2004
3/5/04,5,67004.19464,3,None,Kamanassie mountains,3319.251768,2004
3/21/04,21,67004.19464,3,None,Kamanassie mountains,3442.505894,2004
4/6/04,6,67004.19464,4,None,Kamanassie mountains,3579.393585,2004
4/22/04,22,67004.19464,4,None,Kamanassie mountains,3790.124737,2004
5/8/04,8,67004.19464,5,None,Kamanassie mountains,3853.962747,2004
5/24/04,24,67004.19464,5,None,Kamanassie mountains,3744.451145,2004
6/9/04,9,67004.19464,6,None,Kamanassie mountains,4006.182533,2004
6/25/04,25,67004.19464,6,None,Kamanassie mountains,4068.336558,2004
7/11/04,11,67004.19464,7,None,Kamanassie mountains,3862.184423,2004
7/27/04,27,67004.19464,7,None,Kamanassie mountains,3948.54105,2004
8/12/04,12,67004.19464,8,None,Kamanassie mountains,3798.895269,2004
8/28/04,28,67004.19464,8,None,Kamanassie mountains,3720.879293,2004
9/13/04,13,67004.19464,9,None,Kamanassie mountains,3538.562028,2004
9/29/04,29,67004.19464,9,None,Kamanassie mountains,3494.330574,2004
10/15/04,15,67004.19464,10,None,Kamanassie mountains,3397.853494,2004
10/31/04,31,67004.19464,10,None,Kamanassie mountains,3339.728657,2004
11/16/04,16,67004.19464,11,None,Kamanassie mountains,3146.913381,2004
12/2/04,2,67004.19464,12,None,Kamanassie mountains,3090.758543,2004
12/18/04,18,67004.19464,12,None,Kamanassie mountains,3372.085363,2004
1/1/05,1,67004.19464,1,None,Kamanassie mountains,3153.89673,2005
1/17/05,17,67004.19464,1,None,Kamanassie mountains,3233.055732,2005
2/2/05,2,67004.19464,2,None,Kamanassie mountains,3196.399544,2005
2/18/05,18,67004.19464,2,None,Kamanassie mountains,3237.441234,2005
3/6/05,6,67004.19464,3,None,Kamanassie mountains,3404.493311,2005
3/22/05,22,67004.19464,3,None,Kamanassie mountains,3540.835521,2005
4/7/05,7,67004.19464,4,None,Kamanassie mountains,3881.226649,2005
4/23/05,23,67004.19464,4,None,Kamanassie mountains,4064.330763,2005
5/9/05,9,67004.19464,5,None,Kamanassie mountains,4254.305054,2005
5/25/05,25,67004.19464,5,None,Kamanassie mountains,4227.179055,2005
6/10/05,10,67004.19464,6,None,Kamanassie mountains,4392.240773,2005
6/26/05,26,67004.19464,6,None,Kamanassie mountains,4157.256942,2005
7/12/05,12,67004.19464,7,None,Kamanassie mountains,4102.539893,2005
7/28/05,28,67004.19464,7,None,Kamanassie mountains,4096.591023,2005
8/13/05,13,67004.19464,8,None,Kamanassie mountains,3923.497087,2005
8/29/05,29,67004.19464,8,None,Kamanassie mountains,3697.400694,2005
9/14/05,14,67004.19464,9,None,Kamanassie mountains,3511.807094,2005
9/30/05,30,67004.19464,9,None,Kamanassie mountains,3381.463165,2005
10/16/05,16,67004.19464,10,None,Kamanassie mountains,3246.395581,2005
11/1/05,1,67004.19464,11,None,Kamanassie mountains,3232.985672,2005
11/17/05,17,67004.19464,11,None,Kamanassie mountains,3158.368315,2005
12/3/05,3,67004.19464,12,None,Kamanassie mountains,3090.100928,2005
12/19/05,19,67004.19464,12,None,Kamanassie mountains,3215.411349,2005
1/1/06,1,67004.19464,1,None,Kamanassie mountains,3067.782095,2006
1/17/06,17,67004.19464,1,None,Kamanassie mountains,3048.716307,2006
2/2/06,2,67004.19464,2,None,Kamanassie mountains,3171.520209,2006
2/18/06,18,67004.19464,2,None,Kamanassie mountains,3132.437777,2006
3/6/06,6,67004.19464,3,None,Kamanassie mountains,3277.547786,2006
3/22/06,22,67004.19464,3,None,Kamanassie mountains,3373.058816,2006
4/7/06,7,67004.19464,4,None,Kamanassie mountains,3470.23849,2006
4/23/06,23,67004.19464,4,None,Kamanassie mountains,3636.622987,2006
5/9/06,9,67004.19464,5,None,Kamanassie mountains,3970.924216,2006
5/25/06,25,67004.19464,5,None,Kamanassie mountains,3941.669594,2006
6/10/06,10,67004.19464,6,None,Kamanassie mountains,4200.34613,2006
6/26/06,26,67004.19464,6,None,Kamanassie mountains,4279.011094,2006
7/12/06,12,67004.19464,7,None,Kamanassie mountains,4243.729193,2006
7/28/06,28,67004.19464,7,None,Kamanassie mountains,4356.004898,2006
8/13/06,13,67004.19464,8,None,Kamanassie mountains,4074.597401,2006
8/29/06,29,67004.19464,8,None,Kamanassie mountains,4335.651612,2006
9/14/06,14,67004.19464,9,None,Kamanassie mountains,3938.195207,2006
9/30/06,30,67004.19464,9,None,Kamanassie mountains,3933.288367,2006
10/16/06,16,67004.19464,10,None,Kamanassie mountains,3758.242065,2006
11/1/06,1,67004.19464,11,None,Kamanassie mountains,3580.779092,2006
11/17/06,17,67004.19464,11,None,Kamanassie mountains,3513.183651,2006
12/3/06,3,67004.19464,12,None,Kamanassie mountains,3503.160107,2006
12/19/06,19,67004.19464,12,None,Kamanassie mountains,3524.195442,2006
1/1/07,1,67004.19464,1,None,Kamanassie mountains,3368.280986,2007
1/17/07,17,67004.19464,1,None,Kamanassie mountains,3472.706691,2007
2/2/07,2,67004.19464,2,None,Kamanassie mountains,3455.06898,2007
2/18/07,18,67004.19464,2,None,Kamanassie mountains,3622.851057,2007
3/6/07,6,67004.19464,3,None,Kamanassie mountains,3762.423925,2007
3/22/07,22,67004.19464,3,None,Kamanassie mountains,3986.75248,2007
4/7/07,7,67004.19464,4,None,Kamanassie mountains,4015.608993,2007
4/23/07,23,67004.19464,4,None,Kamanassie mountains,4113.381233,2007
5/9/07,9,67004.19464,5,None,Kamanassie mountains,4239.02069,2007
5/25/07,25,67004.19464,5,None,Kamanassie mountains,4364.941629,2007
6/10/07,10,67004.19464,6,None,Kamanassie mountains,4422.045755,2007
6/26/07,26,67004.19464,6,None,Kamanassie mountains,4485.97911,2007
7/12/07,12,67004.19464,7,None,Kamanassie mountains,4368.000813,2007
7/28/07,28,67004.19464,7,None,Kamanassie mountains,4325.694928,2007
8/13/07,13,67004.19464,8,None,Kamanassie mountains,4468.157742,2007
8/29/07,29,67004.19464,8,None,Kamanassie mountains,3975.313191,2007
9/14/07,14,67004.19464,9,None,Kamanassie mountains,3843.836195,2007
9/30/07,30,67004.19464,9,None,Kamanassie mountains,3721.485687,2007
10/16/07,16,67004.19464,10,None,Kamanassie mountains,3540.463216,2007
11/1/07,1,67004.19464,11,None,Kamanassie mountains,3480.428757,2007
11/17/07,17,67004.19464,11,None,Kamanassie mountains,3478.282892,2007
12/3/07,3,67004.19464,12,None,Kamanassie mountains,3730.808112,2007
12/19/07,19,67004.19464,12,None,Kamanassie mountains,3822.477017,2007
1/1/08,1,67004.19464,1,None,Kamanassie mountains,3789.408461,2008
1/17/08,17,67004.19464,1,None,Kamanassie mountains,3843.761046,2008
2/2/08,2,67004.19464,2,None,Kamanassie mountains,3972.596919,2008
2/18/08,18,67004.19464,2,None,Kamanassie mountains,4101.335951,2008
3/5/08,5,67004.19464,3,None,Kamanassie mountains,4224.433633,2008
3/21/08,21,67004.19464,3,None,Kamanassie mountains,4143.768144,2008
4/6/08,6,67004.19464,4,None,Kamanassie mountains,4156.991505,2008
4/22/08,22,67004.19464,4,None,Kamanassie mountains,4387.511162,2008
5/8/08,8,67004.19464,5,None,Kamanassie mountains,4355.042569,2008
5/24/08,24,67004.19464,5,None,Kamanassie mountains,4369.456805,2008
6/9/08,9,67004.19464,6,None,Kamanassie mountains,4562.111778,2008
6/25/08,25,67004.19464,6,None,Kamanassie mountains,4458.922538,2008
7/11/08,11,67004.19464,7,None,Kamanassie mountains,4288.452635,2008
7/27/08,27,67004.19464,7,None,Kamanassie mountains,4104.610778,2008
8/12/08,12,67004.19464,8,None,Kamanassie mountains,4156.268418,2008
8/28/08,28,67004.19464,8,None,Kamanassie mountains,4053.190538,2008
9/13/08,13,67004.19464,9,None,Kamanassie mountains,3985.220927,2008
9/29/08,29,67004.19464,9,None,Kamanassie mountains,3641.169488,2008
10/15/08,15,67004.19464,10,None,Kamanassie mountains,3575.957889,2008
10/31/08,31,67004.19464,10,None,Kamanassie mountains,3679.272235,2008
11/16/08,16,67004.19464,11,None,Kamanassie mountains,3387.24065,2008
12/2/08,2,67004.19464,12,None,Kamanassie mountains,3295.09163,2008
12/18/08,18,67004.19464,12,None,Kamanassie mountains,3313.082281,2008
1/1/09,1,67004.19464,1,None,Kamanassie mountains,3272.685166,2009
1/17/09,17,67004.19464,1,None,Kamanassie mountains,3166.793547,2009
2/2/09,2,67004.19464,2,None,Kamanassie mountains,3342.106553,2009
2/18/09,18,67004.19464,2,None,Kamanassie mountains,3586.103359,2009
3/6/09,6,67004.19464,3,None,Kamanassie mountains,3630.666487,2009
3/22/09,22,67004.19464,3,None,Kamanassie mountains,3573.089583,2009
4/7/09,7,67004.19464,4,None,Kamanassie mountains,3638.994268,2009
4/23/09,23,67004.19464,4,None,Kamanassie mountains,4032.067977,2009
5/9/09,9,67004.19464,5,None,Kamanassie mountains,4101.103394,2009
5/25/09,25,67004.19464,5,None,Kamanassie mountains,4394.855524,2009
6/10/09,10,67004.19464,6,None,Kamanassie mountains,4540.924102,2009
6/26/09,26,67004.19464,6,None,Kamanassie mountains,4446.071226,2009
7/12/09,12,67004.19464,7,None,Kamanassie mountains,4446.186419,2009
7/28/09,28,67004.19464,7,None,Kamanassie mountains,4331.789843,2009
8/13/09,13,67004.19464,8,None,Kamanassie mountains,4257.864152,2009
8/29/09,29,67004.19464,8,None,Kamanassie mountains,4002.252804,2009
9/14/09,14,67004.19464,9,None,Kamanassie mountains,3971.075368,2009
9/30/09,30,67004.19464,9,None,Kamanassie mountains,3748.857111,2009
10/16/09,16,67004.19464,10,None,Kamanassie mountains,3629.673816,2009
11/1/09,1,67004.19464,11,None,Kamanassie mountains,3596.494393,2009
11/17/09,17,67004.19464,11,None,Kamanassie mountains,3502.368222,2009
12/3/09,3,67004.19464,12,None,Kamanassie mountains,3611.507764,2009
12/19/09,19,67004.19464,12,None,Kamanassie mountains,3633.549077,2009
1/1/10,1,67004.19464,1,None,Kamanassie mountains,3552.304327,2010
1/17/10,17,67004.19464,1,None,Kamanassie mountains,3507.145359,2010
2/2/10,2,67004.19464,2,None,Kamanassie mountains,3463.52391,2010
2/18/10,18,67004.19464,2,None,Kamanassie mountains,3457.108999,2010
3/6/10,6,67004.19464,3,None,Kamanassie mountains,3563.167095,2010
3/22/10,22,67004.19464,3,None,Kamanassie mountains,3714.986396,2010
4/7/10,7,67004.19464,4,None,Kamanassie mountains,3758.940181,2010
4/23/10,23,67004.19464,4,None,Kamanassie mountains,3904.28531,2010
5/9/10,9,67004.19464,5,None,Kamanassie mountains,3845.716052,2010
5/25/10,25,67004.19464,5,None,Kamanassie mountains,4004.366094,2010
6/10/10,10,67004.19464,6,None,Kamanassie mountains,4166.028479,2010
6/26/10,26,67004.19464,6,None,Kamanassie mountains,3984.499738,2010
7/12/10,12,67004.19464,7,None,Kamanassie mountains,4066.82335,2010
7/28/10,28,67004.19464,7,None,Kamanassie mountains,4124.595164,2010
8/13/10,13,67004.19464,8,None,Kamanassie mountains,4015.444239,2010
8/29/10,29,67004.19464,8,None,Kamanassie mountains,3966.048453,2010
9/14/10,14,67004.19464,9,None,Kamanassie mountains,3846.791533,2010
9/30/10,30,67004.19464,9,None,Kamanassie mountains,3522.658375,2010
10/16/10,16,67004.19464,10,None,Kamanassie mountains,3518.35806,2010
11/1/10,1,67004.19464,11,None,Kamanassie mountains,3374.225184,2010
11/17/10,17,67004.19464,11,None,Kamanassie mountains,3409.182489,2010
12/3/10,3,67004.19464,12,None,Kamanassie mountains,3231.494189,2010
12/19/10,19,67004.19464,12,None,Kamanassie mountains,3502.515384,2010
1/1/11,1,67004.19464,1,None,Kamanassie mountains,3474.582202,2011
1/17/11,17,67004.19464,1,None,Kamanassie mountains,3416.715717,2011
2/2/11,2,67004.19464,2,None,Kamanassie mountains,3803.861573,2011
2/18/11,18,67004.19464,2,None,Kamanassie mountains,3806.573474,2011
3/6/11,6,67004.19464,3,None,Kamanassie mountains,3967.78232,2011
3/22/11,22,67004.19464,3,None,Kamanassie mountains,3864.011085,2011
4/7/11,7,67004.19464,4,None,Kamanassie mountains,3846.390382,2011
4/23/11,23,67004.19464,4,None,Kamanassie mountains,4187.799962,2011
5/9/11,9,67004.19464,5,None,Kamanassie mountains,4259.331725,2011
5/25/11,25,67004.19464,5,None,Kamanassie mountains,4474.027562,2011
6/10/11,10,67004.19464,6,None,Kamanassie mountains,4427.059617,2011
6/26/11,26,67004.19464,6,None,Kamanassie mountains,4658.993491,2011
7/12/11,12,67004.19464,7,None,Kamanassie mountains,4564.487944,2011
7/28/11,28,67004.19464,7,None,Kamanassie mountains,4390.486347,2011
8/13/11,13,67004.19464,8,None,Kamanassie mountains,4338.227007,2011
8/29/11,29,67004.19464,8,None,Kamanassie mountains,4157.50317,2011
9/14/11,14,67004.19464,9,None,Kamanassie mountains,4103.180516,2011
9/30/11,30,67004.19464,9,None,Kamanassie mountains,3985.973631,2011
10/16/11,16,67004.19464,10,None,Kamanassie mountains,3936.182641,2011
11/1/11,1,67004.19464,11,None,Kamanassie mountains,3668.654594,2011
11/17/11,17,67004.19464,11,None,Kamanassie mountains,3556.341812,2011
12/3/11,3,67004.19464,12,None,Kamanassie mountains,3573.306712,2011
12/19/11,19,67004.19464,12,None,Kamanassie mountains,3785.824425,2011
1/1/12,1,67004.19464,1,None,Kamanassie mountains,3555.096458,2012
1/17/12,17,67004.19464,1,None,Kamanassie mountains,3665.475269,2012
2/2/12,2,67004.19464,2,None,Kamanassie mountains,3759.930937,2012
2/18/12,18,67004.19464,2,None,Kamanassie mountains,3636.573083,2012
3/5/12,5,67004.19464,3,None,Kamanassie mountains,3255.233158,2012
3/21/12,21,67004.19464,3,None,Kamanassie mountains,3653.870535,2012
4/6/12,6,67004.19464,4,None,Kamanassie mountains,3704.204466,2012
4/22/12,22,67004.19464,4,None,Kamanassie mountains,3888.273238,2012
5/8/12,8,67004.19464,5,None,Kamanassie mountains,4183.51761,2012
5/24/12,24,67004.19464,5,None,Kamanassie mountains,3968.292627,2012
6/9/12,9,67004.19464,6,None,Kamanassie mountains,4306.105526,2012
6/25/12,25,67004.19464,6,None,Kamanassie mountains,4150.876869,2012
7/11/12,11,67004.19464,7,None,Kamanassie mountains,4126.122628,2012
7/27/12,27,67004.19464,7,None,Kamanassie mountains,4137.974473,2012
8/12/12,12,67004.19464,8,None,Kamanassie mountains,3982.434212,2012
8/28/12,28,67004.19464,8,None,Kamanassie mountains,3835.066017,2012
9/13/12,13,67004.19464,9,None,Kamanassie mountains,3907.372368,2012
9/29/12,29,67004.19464,9,None,Kamanassie mountains,3718.411569,2012
10/15/12,15,67004.19464,10,None,Kamanassie mountains,3730.390602,2012
10/31/12,31,67004.19464,10,None,Kamanassie mountains,3573.400594,2012
11/16/12,16,67004.19464,11,None,Kamanassie mountains,3527.317398,2012
12/2/12,2,67004.19464,12,None,Kamanassie mountains,3617.204711,2012
12/18/12,18,67004.19464,12,None,Kamanassie mountains,3617.781653,2012
